statefips,metrofips,geo_area,cicp_initiative,sector,Year,jobs,wages
00,31140,Louisville/Jefferson County MSA,TechPoint,Total,2023,18582.93829929277,114749.23240908684
00,33140,Michigan City-La Porte MSA,Advanced and Traded Industries,Total,2019,12565.123378600014,66172.89051179163
00,33140,Michigan City-La Porte MSA,Advanced and Traded Industries,Total,2020,12086.130079244973,68815.86374000004
00,33140,Michigan City-La Porte MSA,Advanced and Traded Industries,Total,2021,12366.046573486317,75153.81226073485
00,33140,Michigan City-La Porte MSA,Advanced and Traded Industries,Total,2022,12970.317437825104,74033.75989183752
00,33140,Michigan City-La Porte MSA,Advanced and Traded Industries,Total,2023,13539.660050209799,77703.47433720669
00,33140,Michigan City-La Porte MSA,AgriNovus,Total,2019,1781.4655010426482,54096.78824293702
00,33140,Michigan City-La Porte MSA,AgriNovus,Total,2020,1828.151043726882,57266.47609172341
00,33140,Michigan City-La Porte MSA,AgriNovus,Total,2021,2205.5000056418257,59685.82354154578
00,33140,Michigan City-La Porte MSA,AgriNovus,Total,2022,2406.820695669279,61066.4484346082
00,33140,Michigan City-La Porte MSA,AgriNovus,Total,2023,2368.087453960542,63287.005585006176
00,33140,Michigan City-La Porte MSA,BioCrossroads,Total,2019,251.79234225363555,64064.78959909955
00,33140,Michigan City-La Porte MSA,BioCrossroads,Total,2020,216.8674282069152,70473.44031508217
00,33140,Michigan City-La Porte MSA,BioCrossroads,Total,2021,195.3973954642177,71517.82240959095
00,33140,Michigan City-La Porte MSA,BioCrossroads,Total,2022,244.15104329866347,80872.11074984082
00,33140,Michigan City-La Porte MSA,BioCrossroads,Total,2023,244.1447192042951,82129.33853971923
00,33140,Michigan City-La Porte MSA,Conexus,Total,2019,11086.36462622867,66027.07475082333
00,33140,Michigan City-La Porte MSA,Conexus,Total,2020,10674.421204570097,68509.89534512607
00,33140,Michigan City-La Porte MSA,Conexus,Total,2021,10914.392670334833,74964.58400790785
00,33140,Michigan City-La Porte MSA,Conexus,Total,2022,11448.888564737734,73130.15148493001
00,33140,Michigan City-La Porte MSA,Conexus,Total,2023,11919.499874602041,76556.46960579866
00,33140,Michigan City-La Porte MSA,TechPoint,Total,2019,283.571821490436,57077.703276453205
00,33140,Michigan City-La Porte MSA,TechPoint,Total,2020,251.28199625804595,63495.797859175014
00,33140,Michigan City-La Porte MSA,TechPoint,Total,2021,253.952602199654,128436.60861269254
00,33140,Michigan City-La Porte MSA,TechPoint,Total,2022,256.717899202087,78815.02187990434
00,33140,Michigan City-La Porte MSA,TechPoint,Total,2023,245.885455281812,83414.8507792645
00,34620,Muncie MSA,Advanced and Traded Industries,Total,2019,10044.332113163347,71258.93213573884
00,34620,Muncie MSA,Advanced and Traded Industries,Total,2020,9145.900038099493,72349.89127186546
00,34620,Muncie MSA,Advanced and Traded Industries,Total,2021,9205.244352474743,73685.80055829149
00,34620,Muncie MSA,Advanced and Traded Industries,Total,2022,9262.193851404047,75405.60095042536
00,34620,Muncie MSA,Advanced and Traded Industries,Total,2023,9480.68569269338,78676.28490352118
00,34620,Muncie MSA,AgriNovus,Total,2019,410.183353031931,50221.155428762664
00,34620,Muncie MSA,AgriNovus,Total,2020,418.55936925348,55925.09307536689
00,34620,Muncie MSA,AgriNovus,Total,2021,479.623187341866,54643.53816100799
00,34620,Muncie MSA,AgriNovus,Total,2022,544.4626289766305,61896.890239525696
00,34620,Muncie MSA,AgriNovus,Total,2023,587.1025884339401,64541.75496233894
00,34620,Muncie MSA,BioCrossroads,Total,2019,56.97753252580294,79215.03795439244
00,34620,Muncie MSA,BioCrossroads,Total,2020,59.36305970806083,73066.97239992309
00,34620,Muncie MSA,BioCrossroads,Total,2021,77.3274838894103,71316.1748115838
00,34620,Muncie MSA,BioCrossroads,Total,2022,96.56104136576795,60835.61278003437
00,34620,Muncie MSA,BioCrossroads,Total,2023,66.25984630336258,75066.15137871513
00,34620,Muncie MSA,Conexus,Total,2019,6351.706728580514,64593.41805368929
00,34620,Muncie MSA,Conexus,Total,2020,5704.7191880237615,65913.93090623204
00,34620,Muncie MSA,Conexus,Total,2021,5758.424810663761,68577.20105626994
00,34620,Muncie MSA,Conexus,Total,2022,5931.501173620612,72164.7320892955
00,34620,Muncie MSA,Conexus,Total,2023,6149.833726272007,75293.43525099999
00,34620,Muncie MSA,TechPoint,Total,2019,1141.1838303611003,99653.03860804034
00,34620,Muncie MSA,TechPoint,Total,2020,1181.96334930467,75185.91655482778
00,34620,Muncie MSA,TechPoint,Total,2021,1164.0976702220298,78845.06048595817
00,34620,Muncie MSA,TechPoint,Total,2022,1140.39957159882,80160.02502860063
00,34620,Muncie MSA,TechPoint,Total,2023,1050.55451588758,85568.00034487084
00,43780,South Bend-Mishawaka MSA,Advanced and Traded Industries,Total,2019,38063.666484712754,75123.59390467498
00,43780,South Bend-Mishawaka MSA,Advanced and Traded Industries,Total,2020,36058.13582022376,76951.61762652901
00,43780,South Bend-Mishawaka MSA,Advanced and Traded Industries,Total,2021,36571.9710576381,81748.17153159773
00,43780,South Bend-Mishawaka MSA,Advanced and Traded Industries,Total,2022,36900.48069311472,83541.75694419998
00,43780,South Bend-Mishawaka MSA,Advanced and Traded Industries,Total,2023,35629.84956983475,86685.12361151859
00,43780,South Bend-Mishawaka MSA,AgriNovus,Total,2019,2563.8233306713373,52222.817625081996
00,43780,South Bend-Mishawaka MSA,AgriNovus,Total,2020,2349.143758346451,56355.42447154606
00,43780,South Bend-Mishawaka MSA,AgriNovus,Total,2021,2313.063532177448,56761.275011353275
00,43780,South Bend-Mishawaka MSA,AgriNovus,Total,2022,2423.7749793608505,58848.44469756649
00,43780,South Bend-Mishawaka MSA,AgriNovus,Total,2023,2500.4947226484214,59979.20700911976
00,43780,South Bend-Mishawaka MSA,BioCrossroads,Total,2019,1750.364294288921,89378.74654844531
00,43780,South Bend-Mishawaka MSA,BioCrossroads,Total,2020,1877.4876532002816,95276.1204883114
00,43780,South Bend-Mishawaka MSA,BioCrossroads,Total,2021,1638.7740500159296,99762.93692838689
00,43780,South Bend-Mishawaka MSA,BioCrossroads,Total,2022,1602.8462746709379,104768.18819433001
00,43780,South Bend-Mishawaka MSA,BioCrossroads,Total,2023,1508.442070053944,111099.82503052194
00,43780,South Bend-Mishawaka MSA,Conexus,Total,2019,26683.27528008414,69008.01628035726
00,43780,South Bend-Mishawaka MSA,Conexus,Total,2020,24976.71691627334,72036.47794978006
00,43780,South Bend-Mishawaka MSA,Conexus,Total,2021,25166.67121225183,76443.86926891851
00,43780,South Bend-Mishawaka MSA,Conexus,Total,2022,25410.320035915258,79150.53269663996
00,43780,South Bend-Mishawaka MSA,Conexus,Total,2023,25174.305657663288,81097.83534970321
00,43780,South Bend-Mishawaka MSA,TechPoint,Total,2019,2384.722997786218,73657.91401331036
00,43780,South Bend-Mishawaka MSA,TechPoint,Total,2020,2279.264898726114,77471.07853554816
00,43780,South Bend-Mishawaka MSA,TechPoint,Total,2021,2415.8285902491434,84823.70624564264
00,43780,South Bend-Mishawaka MSA,TechPoint,Total,2022,2892.8311723915276,84376.30927006349
00,43780,South Bend-Mishawaka MSA,TechPoint,Total,2023,2878.033921085228,92603.12106319598
00,45460,Terre Haute MSA,Advanced and Traded Industries,Total,2019,16101.770311772469,68100.88945952238
00,45460,Terre Haute MSA,Advanced and Traded Industries,Total,2020,15088.93362389964,68952.67982203847
00,45460,Terre Haute MSA,Advanced and Traded Industries,Total,2021,15249.912315609356,71800.41041919075
00,45460,Terre Haute MSA,Advanced and Traded Industries,Total,2022,16051.99696503611,76010.75454353432
00,45460,Terre Haute MSA,Advanced and Traded Industries,Total,2023,16363.057151154446,78540.97666786372
00,45460,Terre Haute MSA,AgriNovus,Total,2019,1869.6576504761501,58735.18540942024
00,45460,Terre Haute MSA,AgriNovus,Total,2020,1819.7578562848305,59809.727554741774
00,45460,Terre Haute MSA,AgriNovus,Total,2021,1984.31406823369,61999.01475453929
00,45460,Terre Haute MSA,AgriNovus,Total,2022,2083.0195584194826,65857.40589082614
00,45460,Terre Haute MSA,AgriNovus,Total,2023,2144.404333819376,66579.53193164156
00,45460,Terre Haute MSA,BioCrossroads,Total,2019,828.7897884491579,107526.47389307595
00,45460,Terre Haute MSA,BioCrossroads,Total,2020,727.3405258196954,106830.93166887767
00,45460,Terre Haute MSA,BioCrossroads,Total,2021,780.1814788444661,97965.6797606055
00,45460,Terre Haute MSA,BioCrossroads,Total,2022,725.0320330012569,106668.93938938083
00,45460,Terre Haute MSA,BioCrossroads,Total,2023,785.793888041128,104821.99331896786
00,45460,Terre Haute MSA,Conexus,Total,2019,13084.638339778323,68451.4572728163
00,45460,Terre Haute MSA,Conexus,Total,2020,12226.650132052147,68514.91025412791
00,45460,Terre Haute MSA,Conexus,Total,2021,12420.352186708038,70701.95559038853
00,45460,Terre Haute MSA,Conexus,Total,2022,13339.498552113773,75222.49905277483
00,45460,Terre Haute MSA,Conexus,Total,2023,13599.367430045922,78283.22690685517
00,45460,Terre Haute MSA,TechPoint,Total,2019,667.8294900647869,71715.6595812075
00,45460,Terre Haute MSA,TechPoint,Total,2020,573.6490586812149,75004.80540198651
00,45460,Terre Haute MSA,TechPoint,Total,2021,534.323721992855,81186.96606627328
00,45460,Terre Haute MSA,TechPoint,Total,2022,497.78364472331003,82758.86024606315
00,45460,Terre Haute MSA,TechPoint,Total,2023,556.5581109636988,82083.82906360213
18,00000,Indiana,Advanced and Traded Industries,Total,2019,1051023.998564401,80126.82843725763
18,00000,Indiana,Advanced and Traded Industries,Total,2020,1015669.7856830542,82698.11616594133
18,00000,Indiana,Advanced and Traded Industries,Total,2021,1056035.115156759,87582.90539459596
18,00000,Indiana,Advanced and Traded Industries,Total,2022,1106982.568458293,91560.66616674255
18,00000,Indiana,Advanced and Traded Industries,Total,2023,1110656.6114735648,94466.82322232265
18,00000,Indiana,AgriNovus,Total,2019,96769.83155939366,59450.23286481735
18,00000,Indiana,AgriNovus,Total,2020,95748.58303070057,63510.47421199444
18,00000,Indiana,AgriNovus,Total,2021,97293.24658938666,65271.152255765024
18,00000,Indiana,AgriNovus,Total,2022,101879.80182389652,69230.30715061488
18,00000,Indiana,AgriNovus,Total,2023,104348.15717344223,72663.6873139425
18,00000,Indiana,BioCrossroads,Total,2019,62354.36483774512,129687.54714283608
18,00000,Indiana,BioCrossroads,Total,2020,62222.9948240417,134353.18436764268
18,00000,Indiana,BioCrossroads,Total,2021,64825.04937977214,137126.064995857
18,00000,Indiana,BioCrossroads,Total,2022,68581.12525909828,139138.05877296175
18,00000,Indiana,BioCrossroads,Total,2023,70189.07111633412,148688.5070772028
18,00000,Indiana,Conexus,Total,2019,807532.0140870598,76137.7159405498
18,00000,Indiana,Conexus,Total,2020,772928.9415625103,78107.75567147353
18,00000,Indiana,Conexus,Total,2021,805796.4288768787,82409.0489100391
18,00000,Indiana,Conexus,Total,2022,842888.4354666965,86529.00667328789
18,00000,Indiana,Conexus,Total,2023,841356.8738149902,89161.87722623473
18,00000,Indiana,TechPoint,Total,2019,67541.3384214442,100028.65222599707
18,00000,Indiana,TechPoint,Total,2020,66949.6920230731,103439.52504184269
18,00000,Indiana,TechPoint,Total,2021,69600.71276073779,111726.14403551577
18,00000,Indiana,TechPoint,Total,2022,73528.47452551883,115815.86309651042
18,00000,Indiana,TechPoint,Total,2023,73721.65866738805,120371.82939065844
