sector_id,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,own,disc,naics,naics_title,repunits,empl,wages
1,Manufacturing,13,x-All Other Manufacturing,00,000,43780,South Bend-Mishawaka,2022,0,1,3329,Other Fabricated Metal Product Manufacturing,1.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,45460,Terre Haute,2023,0,1,4251,Wholesale Trade Agents and Brokers,5.0,0.0,0.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,23060,Fort Wayne,2019,0,1,3115,Dairy Product Manufacturing,3.0,0.0,0.0
1,Manufacturing,3,Automotive/Motor Vehicle Manufacturing,00,000,45460,Terre Haute,2021,0,1,3362,Motor Vehicle Body and Trailer Manufacturing,1.0,0.0,0.0
0,Manufactuing & Logistics Total,0,,00,000,23060,Fort Wayne,2023,0,328,000000,,1868.0,21274.06,1371587876.0
1,Manufacturing,5,Electronic Components and Products Manufacturing,00,000,29200,Lafayette-West Lafayette,2023,0,1,3346,Manufacturing and Reproducing Magnetic and Optical Media,1.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington,2019,0,0,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,13.0,35.0,2344528.0
2,Logistics,14,Wholesale Distribution,00,000,34620,Muncie,2024,0,1,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,5.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,43780,South Bend-Mishawaka,2024,0,1,3313,Alumina and Aluminum Production and Processing,4.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,33140,Michigan City-La Porte,2023,0,1,3328,"Coating, Engraving, Heat Treating, and Allied Activities",6.0,0.0,0.0
1,Manufacturing,4,Consumer Products Manufacturing,00,000,23060,Fort Wayne,2021,0,1,3352,Household Appliance Manufacturing,1.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,31140,Louisville/Jefferson County,2019,0,0,3231,Printing and Related Support Activities,28.0,998.08,44694322.0
1,Manufacturing,11,Metals Manufacturing,00,000,14020,Bloomington,2021,0,1,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",7.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,45460,Terre Haute,2023,0,0,4841,General Freight Trucking,66.0,802.66,60011552.0
1,Manufacturing,5,Electronic Components and Products Manufacturing,00,000,21780,Evansville,2021,0,1,3342,Communications Equipment Manufacturing,2.0,0.0,0.0
1,Manufacturing,3,Automotive/Motor Vehicle Manufacturing,00,000,29200,Lafayette-West Lafayette,2024,0,1,3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",1.0,0.0,0.0
1,Manufacturing,4,Consumer Products Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2024,0,1,3352,Household Appliance Manufacturing,5.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,31140,Louisville/Jefferson County,2020,0,0,3399,Other Miscellaneous Manufacturing,8.0,28.91,941099.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,21780,Evansville,2024,0,1,3366,Ship and Boat Building,0.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,21780,Evansville,2022,0,1,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",3.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,26900,Indianapolis-Carmel-Greenwood,2019,0,0,4921,Couriers and Express Delivery Services,84.0,9928.57,448996687.0
1,Manufacturing,3,Automotive/Motor Vehicle Manufacturing,00,000,14020,Bloomington,2019,0,1,3363,Motor Vehicle Parts Manufacturing,2.0,0.0,0.0
1,Manufacturing,3,Automotive/Motor Vehicle Manufacturing,00,000,16980,Chicago-Naperville-Elgin,2020,0,0,3362,Motor Vehicle Body and Trailer Manufacturing,22.0,47.91,3712705.0
2,Logistics,7,Freight Transportation and Logistics,00,000,21780,Evansville,2019,0,1,4883,Support Activities for Water Transportation,5.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,21140,Elkhart-Goshen,2022,0,0,3222,Converted Paper Product Manufacturing,8.0,198.25,11294115.0
2,Logistics,14,Wholesale Distribution,00,000,17140,Cincinnati,2022,0,1,4233,Lumber and Other Construction Materials Merchant Wholesalers,1.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,23060,Fort Wayne,2024,0,0,3323,Architectural and Structural Metals Manufacturing,30.0,535.75,42174936.0
2,Logistics,14,Wholesale Distribution,00,000,29020,Kokomo,2019,0,1,4247,Petroleum and Petroleum Products Merchant Wholesalers,1.0,0.0,0.0
1,Manufacturing,12,Polymers/Plastics Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2019,0,0,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",8.0,138.0,9832775.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,16980,Chicago-Naperville-Elgin,2021,0,0,3241,Petroleum and Coal Products Manufacturing,69.0,399.16,39343513.0
2,Logistics,7,Freight Transportation and Logistics,00,000,16980,Chicago-Naperville-Elgin,2020,0,0,4884,Support Activities for Road Transportation,316.0,1603.48,76042103.0
2,Logistics,14,Wholesale Distribution,00,000,45460,Terre Haute,2024,0,1,4251,Wholesale Trade Agents and Brokers,4.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,21780,Evansville,2019,0,1,4245,Farm Product Raw Material Merchant Wholesalers,5.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,16980,Chicago-Naperville-Elgin,2024,0,0,3279,Other Nonmetallic Mineral Product Manufacturing,133.0,1404.21,105732991.0
1,Manufacturing,3,Automotive/Motor Vehicle Manufacturing,00,000,29200,Lafayette-West Lafayette,2020,0,1,3363,Motor Vehicle Parts Manufacturing,7.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,21140,Elkhart-Goshen,2023,0,1,4889,Other Support Activities for Transportation,0.0,0.0,0.0
1,Manufacturing,5,Electronic Components and Products Manufacturing,00,000,21140,Elkhart-Goshen,2024,0,0,3344,Semiconductor and Other Electronic Component Manufacturing,9.0,130.0,6039715.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2021,0,0,3219,Other Wood Product Manufacturing,22.0,361.58,20160384.0
2,Logistics,7,Freight Transportation and Logistics,00,000,16980,Chicago-Naperville-Elgin,2023,0,0,4922,Local Messengers and Local Delivery,271.0,4316.06,192999278.0
2,Logistics,14,Wholesale Distribution,00,000,43780,South Bend-Mishawaka,2019,0,0,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,46.0,456.48,25958566.0
2,Logistics,14,Wholesale Distribution,00,000,21140,Elkhart-Goshen,2024,0,0,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,35.0,438.91,38596401.0
2,Logistics,14,Wholesale Distribution,00,000,29200,Lafayette-West Lafayette,2020,0,0,4251,Wholesale Trade Agents and Brokers,11.0,41.58,2068012.0
1,Manufacturing,9,Industrial Machinery Manufacturing,00,000,17140,Cincinnati,2019,0,1,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",1.0,0.0,0.0
0,Manufactuing & Logistics Total,0,,00,000,31140,Louisville/Jefferson County,2022,0,341,000000,,976.0,6035.24,359679603.0
1,Manufacturing,4,Consumer Products Manufacturing,00,000,31140,Louisville/Jefferson County,2020,0,1,3352,Household Appliance Manufacturing,1.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,16980,Chicago-Naperville-Elgin,2022,0,0,4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",176.0,4684.74,632873386.0
1,Manufacturing,4,Consumer Products Manufacturing,00,000,29200,Lafayette-West Lafayette,2020,0,1,3399,Other Miscellaneous Manufacturing,2.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,45460,Terre Haute,2020,0,1,3279,Other Nonmetallic Mineral Product Manufacturing,2.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,43780,South Bend-Mishawaka,2021,0,1,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",1.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,16980,Chicago-Naperville-Elgin,2022,0,0,4922,Local Messengers and Local Delivery,269.0,3881.31,164934704.0
2,Logistics,14,Wholesale Distribution,00,000,17140,Cincinnati,2020,0,1,4249,Miscellaneous Nondurable Goods Merchant Wholesalers,5.0,0.0,0.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,33140,Michigan City-La Porte,2023,0,1,3113,Sugar and Confectionery Product Manufacturing,2.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,34620,Muncie,2019,0,1,3322,Cutlery and Handtool Manufacturing,1.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,45460,Terre Haute,2021,0,1,4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,2.0,0.0,0.0
1,Manufacturing,12,Polymers/Plastics Manufacturing,00,000,23060,Fort Wayne,2022,0,1,3261,Plastics Product Manufacturing,32.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,45460,Terre Haute,2024,0,1,3271,Clay Product and Refractory Manufacturing,4.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,16980,Chicago-Naperville-Elgin,2024,0,0,3329,Other Fabricated Metal Product Manufacturing,249.0,7675.12,635067870.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,43780,South Bend-Mishawaka,2021,0,1,3152,Cut and Sew Apparel Manufacturing,2.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2024,0,0,3251,Basic Chemical Manufacturing,8.0,158.0,15605789.0
2,Logistics,14,Wholesale Distribution,00,000,21140,Elkhart-Goshen,2021,0,1,4245,Farm Product Raw Material Merchant Wholesalers,2.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2022,0,0,3322,Cutlery and Handtool Manufacturing,10.0,39.0,1525219.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,16980,Chicago-Naperville-Elgin,2022,0,1,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",13.0,0.0,0.0
1,Manufacturing,8,Furniture and Wood Products Manufacturing,00,000,29020,Kokomo,2019,0,1,3211,Sawmills and Wood Preservation,1.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,18020,Columbus,2023,0,1,4232,Furniture and Home Furnishing Merchant Wholesalers,1.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,21780,Evansville,2024,0,1,4245,Farm Product Raw Material Merchant Wholesalers,6.0,0.0,0.0
1,Manufacturing,3,Automotive/Motor Vehicle Manufacturing,00,000,23060,Fort Wayne,2022,0,1,3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",1.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,33140,Michigan City-La Porte,2024,0,0,4251,Wholesale Trade Agents and Brokers,10.0,47.75,2788825.0
1,Manufacturing,11,Metals Manufacturing,00,000,29200,Lafayette-West Lafayette,2019,0,1,3326,Spring and Wire Product Manufacturing,1.0,0.0,0.0
1,Manufacturing,8,Furniture and Wood Products Manufacturing,00,000,17140,Cincinnati,2022,0,1,3211,Sawmills and Wood Preservation,3.0,0.0,0.0
1,Manufacturing,5,Electronic Components and Products Manufacturing,00,000,16980,Chicago-Naperville-Elgin,2021,0,0,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",177.0,3529.12,373717951.0
1,Manufacturing,11,Metals Manufacturing,00,000,23060,Fort Wayne,2020,0,0,3329,Other Fabricated Metal Product Manufacturing,13.0,140.91,7756894.0
1,Manufacturing,2,Aircraft/Aerospace Manufacturing,00,000,29200,Lafayette-West Lafayette,2021,0,1,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",1.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,18020,Columbus,2024,0,1,3241,Petroleum and Coal Products Manufacturing,1.0,0.0,0.0
1,Manufacturing,5,Electronic Components and Products Manufacturing,00,000,21140,Elkhart-Goshen,2021,0,1,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",3.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,29200,Lafayette-West Lafayette,2023,0,1,4247,Petroleum and Petroleum Products Merchant Wholesalers,5.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,21140,Elkhart-Goshen,2024,0,0,4931,Warehousing and Storage,20.0,526.0,35053108.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,17140,Cincinnati,2021,0,1,3149,Other Textile Product Mills,1.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,29020,Kokomo,2022,0,1,3329,Other Fabricated Metal Product Manufacturing,2.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,21140,Elkhart-Goshen,2022,0,1,4247,Petroleum and Petroleum Products Merchant Wholesalers,5.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,21140,Elkhart-Goshen,2024,0,1,3339,Other General Purpose Machinery Manufacturing,2.0,0.0,0.0
1,Manufacturing,8,Furniture and Wood Products Manufacturing,00,000,43780,South Bend-Mishawaka,2019,0,1,3219,Other Wood Product Manufacturing,9.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington,2019,0,0,4244,Grocery and Related Product Merchant Wholesalers,13.0,311.0,15143743.0
1,Manufacturing,6,Energy Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2022,0,1,3353,Electrical Equipment Manufacturing,0.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,43780,South Bend-Mishawaka,2019,0,1,3251,Basic Chemical Manufacturing,2.0,0.0,0.0
1,Manufacturing,9,Industrial Machinery Manufacturing,00,000,23060,Fort Wayne,2022,0,1,3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",8.0,0.0,0.0
1,Manufacturing,6,Energy Manufacturing,00,000,16980,Chicago-Naperville-Elgin,2019,0,1,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",1.0,0.0,0.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2024,0,1,3115,Dairy Product Manufacturing,8.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,45460,Terre Haute,2023,0,1,3339,Other General Purpose Machinery Manufacturing,1.0,0.0,0.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,34620,Muncie,2023,0,1,3113,Sugar and Confectionery Product Manufacturing,1.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,33140,Michigan City-La Porte,2022,0,0,4244,Grocery and Related Product Merchant Wholesalers,9.0,54.0,2042984.0
1,Manufacturing,11,Metals Manufacturing,00,000,17140,Cincinnati,2023,0,1,3313,Alumina and Aluminum Production and Processing,1.0,0.0,0.0
1,Manufacturing,10,Life Sciences Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2022,0,0,3254,Pharmaceutical and Medicine Manufacturing,44.0,2842.58,432288408.0
1,Manufacturing,11,Metals Manufacturing,00,000,17140,Cincinnati,2023,0,1,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",13.0,0.0,0.0
1,Manufacturing,9,Industrial Machinery Manufacturing,00,000,43780,South Bend-Mishawaka,2021,0,1,3339,Other General Purpose Machinery Manufacturing,1.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,23060,Fort Wayne,2022,0,0,4239,Miscellaneous Durable Goods Merchant Wholesalers,52.0,250.15,12466844.0
1,Manufacturing,11,Metals Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2022,0,0,3323,Architectural and Structural Metals Manufacturing,90.0,1222.49,68887456.0
2,Logistics,7,Freight Transportation and Logistics,00,000,29200,Lafayette-West Lafayette,2019,0,0,4841,General Freight Trucking,76.0,652.31,34872245.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,29200,Lafayette-West Lafayette,2019,0,1,3121,Beverage Manufacturing,4.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,23060,Fort Wayne,2020,0,0,4244,Grocery and Related Product Merchant Wholesalers,47.0,859.75,48928593.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,29200,Lafayette-West Lafayette,2021,0,1,3131,"Fiber, Yarn, and Thread Mills",1.0,0.0,0.0
1,Manufacturing,4,Consumer Products Manufacturing,00,000,29020,Kokomo,2020,0,1,3379,Other Furniture Related Product Manufacturing,1.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,45460,Terre Haute,2022,0,1,4931,Warehousing and Storage,8.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,23060,Fort Wayne,2022,0,0,4251,Wholesale Trade Agents and Brokers,73.0,360.49,20285600.0
2,Logistics,7,Freight Transportation and Logistics,00,000,18020,Columbus,2020,0,1,4889,Other Support Activities for Transportation,2.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,21140,Elkhart-Goshen,2022,0,1,3314,Nonferrous Metal (except Aluminum) Production and Processing,4.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,23060,Fort Wayne,2020,0,0,4251,Wholesale Trade Agents and Brokers,76.0,11.91,513125.0
2,Logistics,14,Wholesale Distribution,00,000,14020,Bloomington,2023,0,0,4244,Grocery and Related Product Merchant Wholesalers,13.0,120.0,6456209.0
2,Logistics,7,Freight Transportation and Logistics,00,000,23060,Fort Wayne,2024,0,0,4931,Warehousing and Storage,38.0,1802.25,70815973.0
2,Logistics,14,Wholesale Distribution,00,000,29200,Lafayette-West Lafayette,2023,0,1,4241,Paper and Paper Product Merchant Wholesalers,2.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,21140,Elkhart-Goshen,2020,0,1,4922,Local Messengers and Local Delivery,4.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,21140,Elkhart-Goshen,2024,0,0,5416,"Management, Scientific, and Technical Consulting Services",9.0,76.08,3783465.0
1,Manufacturing,12,Polymers/Plastics Manufacturing,00,000,34620,Muncie,2024,0,1,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",2.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,16980,Chicago-Naperville-Elgin,2020,0,0,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,900.0,11568.93,1071072375.0
1,Manufacturing,6,Energy Manufacturing,00,000,14020,Bloomington,2022,0,1,3359,Other Electrical Equipment and Component Manufacturing,1.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,34620,Muncie,2020,0,1,4239,Miscellaneous Durable Goods Merchant Wholesalers,5.0,0.0,0.0
1,Manufacturing,12,Polymers/Plastics Manufacturing,00,000,16980,Chicago-Naperville-Elgin,2024,0,0,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",53.0,1018.91,97460073.0
1,Manufacturing,8,Furniture and Wood Products Manufacturing,00,000,14020,Bloomington,2021,0,1,3211,Sawmills and Wood Preservation,5.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,45460,Terre Haute,2021,0,1,4241,Paper and Paper Product Merchant Wholesalers,5.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,29020,Kokomo,2021,0,0,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,13.0,103.24,16310442.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,16980,Chicago-Naperville-Elgin,2019,0,0,3271,Clay Product and Refractory Manufacturing,50.0,641.66,37110626.0
1,Manufacturing,11,Metals Manufacturing,00,000,33140,Michigan City-La Porte,2022,0,1,3312,Steel Product Manufacturing from Purchased Steel,2.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,23060,Fort Wayne,2020,0,1,3339,Other General Purpose Machinery Manufacturing,1.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,21780,Evansville,2024,0,1,3132,Fabric Mills,1.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,18020,Columbus,2019,0,1,3323,Architectural and Structural Metals Manufacturing,4.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,33140,Michigan City-La Porte,2024,0,0,4885,Freight Transportation Arrangement,6.0,10.0,691636.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,45460,Terre Haute,2021,0,1,3116,Animal Slaughtering and Processing,3.0,0.0,0.0
1,Manufacturing,10,Life Sciences Manufacturing,00,000,31140,Louisville/Jefferson County,2024,0,1,3254,Pharmaceutical and Medicine Manufacturing,3.0,0.0,0.0
1,Manufacturing,12,Polymers/Plastics Manufacturing,00,000,31140,Louisville/Jefferson County,2024,0,1,3262,Rubber Product Manufacturing,4.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,18020,Columbus,2023,0,1,4246,Chemical and Allied Products Merchant Wholesalers,3.0,0.0,0.0
1,Manufacturing,8,Furniture and Wood Products Manufacturing,00,000,45460,Terre Haute,2019,0,1,3219,Other Wood Product Manufacturing,5.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,18020,Columbus,2020,0,0,4842,Specialized Freight Trucking,14.0,148.91,7365164.0
2,Logistics,14,Wholesale Distribution,00,000,16980,Chicago-Naperville-Elgin,2019,0,0,4251,Wholesale Trade Agents and Brokers,2930.0,15128.56,1549121952.0
1,Manufacturing,3,Automotive/Motor Vehicle Manufacturing,00,000,21780,Evansville,2019,0,1,3272,Glass and Glass Product Manufacturing,4.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,21140,Elkhart-Goshen,2023,0,0,4842,Specialized Freight Trucking,52.0,370.66,25557336.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,45460,Terre Haute,2019,0,1,3271,Clay Product and Refractory Manufacturing,3.0,0.0,0.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,29200,Lafayette-West Lafayette,2021,0,1,3113,Sugar and Confectionery Product Manufacturing,1.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,21780,Evansville,2019,0,1,5619,Other Support Services,2.0,0.0,0.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,17140,Cincinnati,2020,0,1,3118,Bakeries and Tortilla Manufacturing,1.0,0.0,0.0
1,Manufacturing,5,Electronic Components and Products Manufacturing,00,000,16980,Chicago-Naperville-Elgin,2022,0,0,3346,Manufacturing and Reproducing Magnetic and Optical Media,92.0,498.32,83105127.0
2,Logistics,14,Wholesale Distribution,00,000,34620,Muncie,2019,0,1,4239,Miscellaneous Durable Goods Merchant Wholesalers,5.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,31140,Louisville/Jefferson County,2023,0,0,3273,Cement and Concrete Product Manufacturing,15.0,210.91,12460569.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2020,0,1,3111,Animal Food Manufacturing,11.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,45460,Terre Haute,2023,0,1,4884,Support Activities for Road Transportation,1.0,0.0,0.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,23060,Fort Wayne,2019,0,0,3121,Beverage Manufacturing,9.0,38.75,894368.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,23060,Fort Wayne,2023,0,0,3273,Cement and Concrete Product Manufacturing,10.0,157.08,8151635.0
1,Manufacturing,12,Polymers/Plastics Manufacturing,00,000,21780,Evansville,2024,0,1,3255,"Paint, Coating, and Adhesive Manufacturing",11.0,0.0,0.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,17140,Cincinnati,2022,0,1,3118,Bakeries and Tortilla Manufacturing,1.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,18020,Columbus,2022,0,1,4242,Drugs and Druggists' Sundries Merchant Wholesalers,1.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,45460,Terre Haute,2023,0,1,4233,Lumber and Other Construction Materials Merchant Wholesalers,7.0,0.0,0.0
1,Manufacturing,6,Energy Manufacturing,00,000,33140,Michigan City-La Porte,2024,0,1,3241,Petroleum and Coal Products Manufacturing,1.0,0.0,0.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2020,0,1,3116,Animal Slaughtering and Processing,4.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,45460,Terre Haute,2023,0,1,3219,Other Wood Product Manufacturing,2.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,14020,Bloomington,2020,0,1,3323,Architectural and Structural Metals Manufacturing,2.0,0.0,0.0
1,Manufacturing,10,Life Sciences Manufacturing,00,000,18020,Columbus,2024,0,1,3254,Pharmaceutical and Medicine Manufacturing,2.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,43780,South Bend-Mishawaka,2024,0,0,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",73.0,433.07,36537423.0
1,Manufacturing,3,Automotive/Motor Vehicle Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2024,0,0,3363,Motor Vehicle Parts Manufacturing,51.0,394.16,23151488.0
1,Manufacturing,11,Metals Manufacturing,00,000,21780,Evansville,2021,0,1,3335,Metalworking Machinery Manufacturing,16.0,0.0,0.0
2,Logistics,7,Freight Transportation and Logistics,00,000,16980,Chicago-Naperville-Elgin,2019,0,0,4931,Warehousing and Storage,526.0,28947.29,1324970816.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,43780,South Bend-Mishawaka,2021,0,1,3222,Converted Paper Product Manufacturing,7.0,0.0,0.0
1,Manufacturing,5,Electronic Components and Products Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2021,0,0,3344,Semiconductor and Other Electronic Component Manufacturing,19.0,156.41,8862302.0
1,Manufacturing,12,Polymers/Plastics Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood,2020,0,1,3255,"Paint, Coating, and Adhesive Manufacturing",6.0,0.0,0.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,43780,South Bend-Mishawaka,2021,0,1,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",2.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,21780,Evansville,2023,0,1,3251,Basic Chemical Manufacturing,1.0,0.0,0.0
1,Manufacturing,10,Life Sciences Manufacturing,00,000,21140,Elkhart-Goshen,2020,0,0,3391,Medical Equipment and Supplies Manufacturing,6.0,63.58,4397725.0
2,Logistics,7,Freight Transportation and Logistics,00,000,16980,Chicago-Naperville-Elgin,2019,0,0,4884,Support Activities for Road Transportation,311.0,1526.31,76956230.0
1,Manufacturing,10,Life Sciences Manufacturing,00,000,14020,Bloomington,2019,0,1,3254,Pharmaceutical and Medicine Manufacturing,5.0,0.0,0.0
2,Logistics,14,Wholesale Distribution,00,000,21140,Elkhart-Goshen,2021,0,1,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",6.0,0.0,0.0
1,Manufacturing,11,Metals Manufacturing,00,000,33140,Michigan City-La Porte,2023,0,0,3323,Architectural and Structural Metals Manufacturing,7.0,113.58,6538316.0
1,Manufacturing,13,x-All Other Manufacturing,00,000,16980,Chicago-Naperville-Elgin,2019,0,1,3161,Leather and Hide Tanning and Finishing,5.0,0.0,0.0
1,Manufacturing,1,Agbiosciences Manufacturing,00,000,29200,Lafayette-West Lafayette,2019,0,1,3111,Animal Food Manufacturing,1.0,0.0,0.0
