display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,2023,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,2,2,17.0461538462
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,2023,541511,Custom Computer Programming Services ,2,2,26.8923076923
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,2023,541512,Computer Systems Design Services ,2,2,31.2
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,2023,541513,Computer Facilities Management Services ,2,2,36.0615384615
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,2023,541519,Other Computer Related Services,2,2,34.8923076923
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,2023,611420,Computer Training ,2,2,19.4461538462
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,2023,811210,Electronic and Precision Equipment Repair and Maintenance ,2,2,17.5384615385
2,1,IT/Tech Services,,,00,000,45460,Terre Haute MSA,2023,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,2,2,18.0307692308
2,1,IT/Tech Services,,,00,000,45460,Terre Haute MSA,2023,541511,Custom Computer Programming Services ,2,2,21.1076923077
2,1,IT/Tech Services,,,00,000,45460,Terre Haute MSA,2023,541512,Computer Systems Design Services ,2,2,39.8153846154
2,1,IT/Tech Services,,,00,000,45460,Terre Haute MSA,2023,541513,Computer Facilities Management Services ,2,2,16.8
2,1,IT/Tech Services,,,00,000,45460,Terre Haute MSA,2023,541519,Other Computer Related Services,2,2,33.9076923077
2,1,IT/Tech Services,,,00,000,45460,Terre Haute MSA,2023,611420,Computer Training ,2,2,24.0384615385
2,1,IT/Tech Services,,,00,000,45460,Terre Haute MSA,2023,811210,Electronic and Precision Equipment Repair and Maintenance ,2,2,17.5384615385
2,1,IT/Tech Services,,,18,000,00000,Indiana,2023,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,2,2,26.7692307692
2,1,IT/Tech Services,,,18,000,00000,Indiana,2023,541511,Custom Computer Programming Services ,2,2,26.1538461538
2,1,IT/Tech Services,,,18,000,00000,Indiana,2023,541512,Computer Systems Design Services ,2,2,38.5846153846
2,1,IT/Tech Services,,,18,000,00000,Indiana,2023,541513,Computer Facilities Management Services ,2,2,32.6769230769
2,1,IT/Tech Services,,,18,000,00000,Indiana,2023,541519,Other Computer Related Services,2,2,30.0
2,1,IT/Tech Services,,,18,000,00000,Indiana,2023,611420,Computer Training ,2,2,24.0615384615
2,1,IT/Tech Services,,,18,000,00000,Indiana,2023,811210,Electronic and Precision Equipment Repair and Maintenance ,2,2,20.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2023,513110,Newspaper Publishers ,2,2,22.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2023,513120,Periodical Publishers ,2,2,30.9538461538
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2023,513130,Book Publishers ,2,2,27.9076923077
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2023,513199,All Other Publishers ,2,2,27.9076923077
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2023,517111,Wired Telecommunications Carriers ,2,2,24.307692307700002
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2023,517112,Wireless Telecommunications Carriers (except Satellite),2,2,21.6307692308
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2023,517121,Telecommunications Resellers,2,2,26.4307692308
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2023,517122,Agents for Wireless Telecommunications Services,2,2,24.0615384615
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2023,517410,Satellite Telecommunications,2,2,30.3384615385
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2023,517810,All Other Telecommunications ,2,2,37.3846153846
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,2023,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2,2,34.6769230769
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,14020,Bloomington MSA,2023,513110,Newspaper Publishers ,2,2,25.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,14020,Bloomington MSA,2023,513120,Periodical Publishers ,2,2,20.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,14020,Bloomington MSA,2023,513130,Book Publishers ,2,2,24.0615384615
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,14020,Bloomington MSA,2023,513199,All Other Publishers ,2,2,15.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,14020,Bloomington MSA,2023,517111,Wired Telecommunications Carriers ,2,2,
