display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,29200,Lafayette-West Lafayette MSA,2023,3115,Dairy Product Manufacturing,2,2,20.11538461536667
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,31140,Louisville/Jefferson County MSA,2023,3115,Dairy Product Manufacturing,2,2,19.961538461559996
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,33140,Michigan City-La Porte MSA,2023,3115,Dairy Product Manufacturing,2,2,12.75
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,34620,Muncie MSA,2023,3115,Dairy Product Manufacturing,2,2,
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,43780,South Bend-Mishawaka MSA,2023,3115,Dairy Product Manufacturing,2,2,16.552564102566667
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,45460,Terre Haute MSA,2023,3115,Dairy Product Manufacturing,2,2,18.15
2,1,Manufacturing,3115,Dairy Product Manufacturing,18,000,00000,Indiana,2023,3115,Dairy Product Manufacturing,2,2,20.953557692300002
2,1,Manufacturing,3116,Animal Slaughtering and Processing,0,000,00000,United States,2023,3116,Animal Slaughtering and Processing,2,2,20.2
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,14020,Bloomington MSA,2023,3116,Animal Slaughtering and Processing,2,2,18.6769230769
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,16980,Chicago-Naperville-Elgin MSA,2023,3116,Animal Slaughtering and Processing,2,2,21.723076923049998
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,17140,Cincinnati MSA,2023,3116,Animal Slaughtering and Processing,2,2,18.873918269224998
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,18020,Columbus MSA,2023,3116,Animal Slaughtering and Processing,2,2,28.446794871799998
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,21140,Elkhart-Goshen MSA,2023,3116,Animal Slaughtering and Processing,2,2,20.257051282066666
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,21780,Evansville MSA,2023,3116,Animal Slaughtering and Processing,2,2,23.96923076925
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,23060,Fort Wayne MSA,2023,3116,Animal Slaughtering and Processing,2,2,21.473076923075
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,3116,Animal Slaughtering and Processing,2,2,21.0923076923
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,29020,Kokomo MSA,2023,3116,Animal Slaughtering and Processing,2,2,24.8615384615
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,29200,Lafayette-West Lafayette MSA,2023,3116,Animal Slaughtering and Processing,2,2,18.7487179487
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,31140,Louisville/Jefferson County MSA,2023,3116,Animal Slaughtering and Processing,2,2,25.89903846155
2,1,Manufacturing,3116,Animal Slaughtering and Processing,00,000,33140,Michigan City-La Porte MSA,2023,3116,Animal Slaughtering and Processing,2,2,12.742307692299999
