cicp_initiative,geo_area,statefips,countyfips,metrofips,year,jobs,STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2027,11659.748515695452,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2019,386.00641913923283,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2022,444.2393879540597,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2024,439.6681617111702,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2027,336.75701368835416,STEM
BioCrossroads,Columbus MSA,00,000,18020,2027,475.20316608186016,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2019,123.50901116628025,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2027,172.24061387352486,STEM
BioCrossroads,Evansville MSA,00,000,21780,2019,1198.379845285654,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2021,1441.514731132606,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2022,395.3088279707124,STEM
BioCrossroads,Evansville MSA,00,000,21780,2024,1685.9370216166767,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2025,424.5124054902983,STEM
BioCrossroads,Evansville MSA,00,000,21780,2027,431.4424651620132,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2019,1617.4372592443035,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2020,479.3310862886025,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2021,420.24547335365,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2025,1945.3020750543783,Non-STEM
BioCrossroads,Indiana,18,000,00000,2019,15367.149764369273,STEM
BioCrossroads,Indiana,18,000,00000,2023,15277.881394939275,STEM
BioCrossroads,Indiana,18,000,00000,2025,59849.27868587022,Non-STEM
BioCrossroads,Indiana,18,000,00000,2027,16667.262296934845,STEM
BioCrossroads,Indiana,18,000,00000,2027,61057.59551054083,Non-STEM
BioCrossroads,Indiana,18,000,00000,2028,16939.541054555946,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,7376.97445420059,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2021,23021.557246419605,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2022,6278.089901745714,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,26188.354174981803,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,7645.888394534501,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,26639.118539533112,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2019,125.44862120908513,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2021,79.44104131189248,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2023,91.3411840419534,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2023,165.66040298117818,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2024,131.67597463621624,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2025,65.1888502569868,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2026,63.2120829495328,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2020,1598.877045774388,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2022,1838.919619058141,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2023,774.6378997561719,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2026,2157.886152426817,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2027,814.4997499287866,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2019,1315.086524994529,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2020,1394.5133017764626,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2024,5479.537862924686,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2025,1535.9504432392753,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2025,5568.868587805154,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2026,5630.559148381518,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2027,5672.910646839502,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2019,240.16973661479128,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2024,221.68026592980524,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2025,221.76959779237623,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2019,0.88136274504046,STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2021,86.7715695913111,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2022,104.01715712803724,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2024,1.7305846039870203,STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2026,90.67043175106417,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2020,90.47209577379687,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2022,9.179731190896002,STEM
AgriNovus,Muncie MSA,00,000,34620,2022,156.39177497852,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2023,8.051855375127,STEM
AgriNovus,Muncie MSA,00,000,34620,2023,162.67854000534604,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2025,170.95428521496402,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2026,178.21658370303894,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2028,188.24194963310399,Non-STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2019,3.7411250829293006,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2020,4.437813281598,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2021,6.4373861113915005,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2021,105.71406698217591,Non-STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2022,4.1188088329673995,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2027,3.7780234385514997,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2028,3.9587210460805005,STEM
AgriNovus,Terre Haute MSA,00,000,45460,2021,453.78315043182386,Non-STEM
AgriNovus,Terre Haute MSA,00,000,45460,2023,432.450589977954,Non-STEM
AgriNovus,Terre Haute MSA,00,000,45460,2027,378.8757175662378,Non-STEM
AgriNovus,United States,0,000,00000,2023,493478.62620893726,Non-STEM
AgriNovus,United States,0,000,00000,2025,498601.4241154143,Non-STEM
AgriNovus,United States,0,000,00000,2026,503496.3046095321,Non-STEM
AgriNovus,United States,0,000,00000,2028,509079.77682402905,Non-STEM
BioCrossroads,Bloomington MSA,00,000,14020,2020,1806.0800722440272,STEM
BioCrossroads,Bloomington MSA,00,000,14020,2021,1933.1630225160081,STEM
BioCrossroads,Bloomington MSA,00,000,14020,2021,6723.837270746912,Non-STEM
BioCrossroads,Bloomington MSA,00,000,14020,2022,2151.4146736531166,STEM
BioCrossroads,Bloomington MSA,00,000,14020,2022,8108.552508335886,Non-STEM
BioCrossroads,Bloomington MSA,00,000,14020,2024,1839.468891211926,STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2028,21219.909871654432,STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2023,5135.620292206323,STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2026,5494.959181456931,STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2026,11544.21923489295,Non-STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2028,5682.954928938429,STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2028,11746.612446030045,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2019,428.1292790903996,STEM
BioCrossroads,Columbus MSA,00,000,18020,2020,391.12840780706745,STEM
BioCrossroads,Columbus MSA,00,000,18020,2024,321.5857450786587,STEM
BioCrossroads,Columbus MSA,00,000,18020,2025,453.7363929458925,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2021,439.6250450769986,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2022,118.89881711123505,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2022,367.23571525620173,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2023,150.31937993843832,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2023,412.76169120141554,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2026,398.57109758720924,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2020,1271.031364860976,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2023,1633.059184222438,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2027,1714.5755930382238,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2021,1640.346415871741,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2027,2026.9819212997938,Non-STEM
BioCrossroads,Indiana,18,000,00000,2019,51179.49910515963,Non-STEM
BioCrossroads,Indiana,18,000,00000,2020,51424.92651443537,Non-STEM
BioCrossroads,Indiana,18,000,00000,2021,13567.86661618621,STEM
BioCrossroads,Indiana,18,000,00000,2024,15415.818516022275,STEM
BioCrossroads,Indiana,18,000,00000,2024,58863.74312826022,Non-STEM
BioCrossroads,Indiana,18,000,00000,2025,15930.178656338361,STEM
BioCrossroads,Indiana,18,000,00000,2026,16343.180474843406,STEM
BioCrossroads,Indiana,18,000,00000,2028,61417.512052771395,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,20681.47939891619,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2022,24170.533482024926,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2024,6987.076203629136,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2024,25356.359891549622,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,25839.47385213636,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2027,26447.92363289511,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2020,88.38039325051307,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2020,167.35776626368727,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2024,66.5102491391712,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2028,127.67486328825743,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2019,1839.4880544520652,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2020,730.4367629287813,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2021,805.1835073060056,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2021,1874.2063420873646,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2023,1989.8600546360415,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2024,2003.387596375962,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2027,2210.445960565091,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2019,5155.835807852855,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2022,6382.018284334473,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2023,1378.1438389812565,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2026,1366.0534008344632,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2025,1.6674220410744298,STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2025,89.2126404485943,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2028,1.5358392032099202,STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2028,92.4838396397935,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2021,109.27577090423696,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2024,161.537348329537,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2025,8.074866457928,STEM
AgriNovus,Muncie MSA,00,000,34620,2026,8.469881889761,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2019,178.17843174470522,Non-STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2020,157.69109146612413,Non-STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2023,111.57120829410613,Non-STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2026,90.44860227019248,Non-STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2027,87.073633210836,Non-STEM
AgriNovus,Terre Haute MSA,00,000,45460,2019,7.0193173651150005,STEM
AgriNovus,Terre Haute MSA,00,000,45460,2019,398.66597192238714,Non-STEM
AgriNovus,Terre Haute MSA,00,000,45460,2020,6.032349722955,STEM
AgriNovus,Terre Haute MSA,00,000,45460,2023,7.2317149785199994,STEM
AgriNovus,United States,0,000,00000,2021,22038.061323195376,STEM
AgriNovus,United States,0,000,00000,2022,486966.8720375007,Non-STEM
AgriNovus,United States,0,000,00000,2023,25768.895989548422,STEM
AgriNovus,United States,0,000,00000,2025,26167.886772638583,STEM
BioCrossroads,Bloomington MSA,00,000,14020,2019,1824.1123779007037,STEM
BioCrossroads,Bloomington MSA,00,000,14020,2019,5439.89423104868,Non-STEM
BioCrossroads,Bloomington MSA,00,000,14020,2020,5507.415256866778,Non-STEM
BioCrossroads,Bloomington MSA,00,000,14020,2026,7374.510262296554,Non-STEM
BioCrossroads,Bloomington MSA,00,000,14020,2028,2031.2959885653859,STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2020,20615.014538749107,STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2020,60619.053037523176,Non-STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2021,63118.71635902732,Non-STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2022,20220.052255983705,STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2024,20866.811328709642,STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2024,63393.30401567877,Non-STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2027,63490.19964697151,Non-STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2021,4723.43259323565,STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2021,10842.70544859119,Non-STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2023,11276.675265410004,Non-STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2024,5200.397169283438,STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2024,11172.83810783158,Non-STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2025,11386.156849158031,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2020,354.31393618064226,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2021,395.19277718107236,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2022,359.11329945016115,STEM
BioCrossroads,Columbus MSA,00,000,18020,2023,333.58399142061035,STEM
BioCrossroads,Columbus MSA,00,000,18020,2023,455.4042240184511,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2025,328.65566921337705,STEM
BioCrossroads,Columbus MSA,00,000,18020,2026,333.1487296277951,STEM
BioCrossroads,Columbus MSA,00,000,18020,2026,465.7021474906422,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2028,341.225759152591,STEM
BioCrossroads,Columbus MSA,00,000,18020,2028,481.329255679475,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2020,470.9801934801493,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2021,129.77020289190597,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2024,148.008671440174,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2024,396.67378996978346,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2025,158.64138245468416,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2027,399.87807709141714,Non-STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2028,397.5099610536677,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2019,384.3230739379805,STEM
BioCrossroads,Evansville MSA,00,000,21780,2021,365.69358561778967,STEM
BioCrossroads,Evansville MSA,00,000,21780,2025,1700.1305275401821,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2026,1709.3990577034087,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2020,1678.1339104898748,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2023,422.4725164302497,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2023,1813.648813813466,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2024,1884.430371094169,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2025,441.9142260497096,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2026,449.1404063443838,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2028,2057.89596289222,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,19690.160152148357,Non-STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2023,6778.0206943555495,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,7212.950557914399,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2019,162.30224424488878,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2022,153.17502517888727,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2027,62.52238812579319,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2027,129.00506802703995,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2019,864.6886383377387,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2024,756.9900870024554,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2025,2090.8579324246693,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2028,824.6186242934616,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2027,220.8645289641127,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2028,25.318930347319274,STEM
BioCrossroads,Muncie MSA,00,000,34620,2022,84.18051665676721,STEM
BioCrossroads,Muncie MSA,00,000,34620,2023,91.56062334073967,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2027,86.6129299552478,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2020,1694.674808774534,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2021,1493.7743437978215,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2024,408.9576386121596,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2025,419.13733085496375,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2021,131.1359474231513,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2021,684.3372272925342,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2024,155.44893913374653,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2025,154.84880556335702,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2025,630.8697798348161,Non-STEM
BioX,United States,0,000,00000,2020,830573.8101680909,STEM
BioX,United States,0,000,00000,2021,863822.6301111906,STEM
BioX,United States,0,000,00000,2021,1740704.5996349049,Non-STEM
BioX,United States,0,000,00000,2025,1880061.4816534661,Non-STEM
BioX,United States,0,000,00000,2028,1038529.7224443025,STEM
BioX,United States,0,000,00000,2028,1952884.1415409208,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2019,10040.663482929745,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2024,1968.1044281111463,STEM
Conexus,Bloomington MSA,00,000,14020,2026,12409.70806388236,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2027,12555.149651688129,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2020,65173.732090445286,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2021,848021.4341363794,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2025,66243.47308104625,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2025,897997.8598908284,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2020,18905.359956325687,STEM
Conexus,Cincinnati MSA,00,000,17140,2021,213386.20895242484,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2022,220818.07078438357,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2023,20325.820308344268,STEM
Conexus,Cincinnati MSA,00,000,17140,2023,223189.18402610137,Non-STEM
Conexus,Cincinnati MSA,00,000,17140,2024,20350.228288944363,STEM
Conexus,Cincinnati MSA,00,000,17140,2025,225571.8919480761,Non-STEM
Conexus,Columbus MSA,00,000,18020,2022,3504.882629909422,STEM
Conexus,Columbus MSA,00,000,18020,2023,18232.20228942284,Non-STEM
Conexus,Columbus MSA,00,000,18020,2025,18237.963443184133,Non-STEM
Conexus,Columbus MSA,00,000,18020,2026,18254.330510230997,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2023,2744.034305694675,STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2024,70517.66845994396,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2028,2683.7290620356944,STEM
Conexus,Evansville MSA,00,000,21780,2019,1737.8287814101104,STEM
Conexus,Evansville MSA,00,000,21780,2019,28051.400879359186,Non-STEM
Conexus,Evansville MSA,00,000,21780,2024,28458.82466009537,Non-STEM
Conexus,Evansville MSA,00,000,21780,2026,28857.33833636089,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2020,49380.27484981696,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2021,3952.373643389292,STEM
Conexus,Fort Wayne MSA,00,000,23060,2025,4386.152327824374,STEM
Conexus,Fort Wayne MSA,00,000,23060,2025,57629.287738700674,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2027,4495.239221765983,STEM
Conexus,Fort Wayne MSA,00,000,23060,2027,58496.22062950187,Non-STEM
Conexus,Indiana,18,000,00000,2019,58545.470180082935,STEM
Conexus,Indiana,18,000,00000,2025,57931.40966330946,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2021,15237.231831246776,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,235378.95852583347,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,18804.168316320465,STEM
Conexus,Kokomo MSA,00,000,29020,2019,1036.4163963867304,STEM
Conexus,Kokomo MSA,00,000,29020,2026,9961.625339697044,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2022,2029.7379141128831,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2025,2198.5393453194088,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2026,2257.93790899101,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2027,26801.303893009535,Non-STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2028,26994.650005766536,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2019,9931.55626763622,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2022,9658.641941159834,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2022,176092.74145876273,Non-STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2028,184566.67292393692,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2019,10585.749966914584,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2025,643.4649123270408,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2027,669.8116121210462,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2028,12074.119771825845,Non-STEM
Conexus,Muncie MSA,00,000,34620,2019,6087.860115380556,Non-STEM
Conexus,Muncie MSA,00,000,34620,2020,5511.916010868176,Non-STEM
Conexus,Muncie MSA,00,000,34620,2026,371.52254693701616,STEM
Conexus,Muncie MSA,00,000,34620,2027,376.01929349195916,STEM
Conexus,Muncie MSA,00,000,34620,2027,6061.660947337612,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2019,1673.4218210603228,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2020,1630.1316906777142,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2022,24877.419787331943,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2025,24430.40860568966,Non-STEM
Conexus,Terre Haute MSA,00,000,45460,2019,740.0467476542933,STEM
Conexus,Terre Haute MSA,00,000,45460,2020,708.9151107120952,STEM
Conexus,Terre Haute MSA,00,000,45460,2020,11816.543621020848,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2028,2254.129008562921,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2020,5446.682796733993,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2021,1385.4144708626734,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2024,1489.081930822932,STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2027,1607.3904156377102,STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2020,209.00205506992512,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2021,191.60013715186133,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2022,242.10247128883088,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2023,25.33238447934076,STEM
BioCrossroads,Muncie MSA,00,000,34620,2019,60.4492693938879,STEM
BioCrossroads,Muncie MSA,00,000,34620,2020,86.47738054058163,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2022,97.67456333491644,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2024,97.04400392548811,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2025,68.43526038538273,STEM
BioCrossroads,Muncie MSA,00,000,34620,2028,83.75016134626935,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2019,315.10919251849185,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2019,1592.6287204254413,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2021,305.3621121973086,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2022,368.2006259242312,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2023,412.7213594154369,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2026,430.35349941404513,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2028,444.55193957779,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2028,1248.5514538455564,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2022,612.2560719822061,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2023,157.68018188385253,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2027,603.1502100495936,Non-STEM
BioX,United States,0,000,00000,2019,821709.4358601809,STEM
BioX,United States,0,000,00000,2020,1649525.7336094943,Non-STEM
BioX,United States,0,000,00000,2022,1824778.3027401913,Non-STEM
BioX,United States,0,000,00000,2023,945176.1340473304,STEM
BioX,United States,0,000,00000,2023,1843603.091034663,Non-STEM
BioX,United States,0,000,00000,2024,949904.6776068968,STEM
BioX,United States,0,000,00000,2027,1934215.4536644733,Non-STEM
