statefips,countyfips,metrofips,geo_area,year,initiative,category,naics_title,naics_code,wages,jobs
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,TechPoint,Lowest Wage,Other Electronic Component Manufacturing,334419,79881.0481363,169.475661191
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,TechPoint,Lowest Wage,Electronic and Precision Equipment Repair and Maintenance,811210,64674.1095113,1006.9099175
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Highest Wage,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,4236,186297.75991948985,121.3556909225
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Highest Wage,Steel Product Manufacturing from Purchased Steel,3312,164195.66748830295,80.9262332345
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Highest Wage,Securities and Commodity Contracts Intermediation and Brokerage,5231,142740.62470220035,61.5833333333
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Lowest Wage,Couriers and Express Delivery Services,4921,48062.66380089604,330.169886951
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Lowest Wage,"Other Professional, Scientific, and Technical Services",5419,47822.62199889132,109.64249234083
00,000,29020,Kokomo MSA,2024,Advanced & Traded Industries,Lowest Wage,Printing and Related Support Activities,3231,41131.51343691425,70.5833333334
00,000,29020,Kokomo MSA,2024,Conexus - Logistics,Highest Wage,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,4236,186297.76009546223,121.3556909225
00,000,29020,Kokomo MSA,2024,Conexus - Logistics,Highest Wage,General Freight Trucking,4841,108003.38642256933,249.1885648617
00,000,29020,Kokomo MSA,2024,Conexus - Logistics,Highest Wage,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,98293.50764154174,141.822710936881
00,000,29020,Kokomo MSA,2024,Conexus - Logistics,Lowest Wage,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",4248,76446.8242697,51.7711584229
00,000,29020,Kokomo MSA,2024,Conexus - Logistics,Lowest Wage,Miscellaneous Nondurable Goods Merchant Wholesalers,4249,69167.40755538916,193.5747944088
00,000,29020,Kokomo MSA,2024,Conexus - Logistics,Lowest Wage,Couriers and Express Delivery Services,4921,48062.6638145,330.169886951
00,000,29020,Kokomo MSA,2024,Conexus - Manufacturing,Highest Wage,Steel Product Manufacturing from Purchased Steel,3312,164195.667778,80.9262332345
00,000,29020,Kokomo MSA,2024,Conexus - Manufacturing,Highest Wage,Motor Vehicle Parts Manufacturing,3363,136474.87377897138,7097.802797516903
00,000,29020,Kokomo MSA,2024,Conexus - Manufacturing,Highest Wage,Nonferrous Metal (except Aluminum) Production and Processing,3314,135809.464035,703.365596231
00,000,29020,Kokomo MSA,2024,Conexus - Manufacturing,Lowest Wage,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,66017.67319363338,58.9166666667
00,000,29020,Kokomo MSA,2024,Conexus - Manufacturing,Lowest Wage,Metalworking Machinery Manufacturing,3335,63611.28160616271,229.727560614
00,000,29020,Kokomo MSA,2024,Conexus - Manufacturing,Lowest Wage,Printing and Related Support Activities,3231,41131.513511025085,70.5833333334
00,000,29020,Kokomo MSA,2024,Healthcare,Highest Wage,General Medical and Surgical Hospitals,622110,91677.1049837,1448.76852292
00,000,29020,Kokomo MSA,2024,Healthcare,Highest Wage,Offices of Physicians (except Mental Health Specialists),621111,87641.9036403,308.259139647
00,000,29020,Kokomo MSA,2024,Healthcare,Highest Wage,Offices of Optometrists,621320,84112.4076895,104.024110316
00,000,29020,Kokomo MSA,2024,Healthcare,Lowest Wage,Assisted Living Facilities for the Elderly,623312,48241.407969,185.452727924
00,000,29020,Kokomo MSA,2024,Healthcare,Lowest Wage,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,47079.805373100004,232.896093163
00,000,29020,Kokomo MSA,2024,Healthcare,Lowest Wage,Offices of Mental Health Practitioners (except Physicians),621330,44472.1558723,103.61683728
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Highest Wage,Securities and Commodity Contracts Intermediation and Brokerage,5231,248513.13975778615,107.487314741
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Highest Wage,Basic Chemical Manufacturing,3251,139125.04746141538,65.05476839490001
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Highest Wage,Nonferrous Metal (except Aluminum) Production and Processing,3314,131541.8053706679,383.145423313
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Lowest Wage,Couriers and Express Delivery Services,4921,47930.33025194196,506.211512119
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Lowest Wage,Beverage Manufacturing,3121,38394.061728788394,59.617034548899994
00,000,29200,Lafayette-West Lafayette MSA,2024,Advanced & Traded Industries,Lowest Wage,Bakeries and Tortilla Manufacturing,3118,31014.71073303259,231.2424844212
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Highest Wage,Wet Corn Milling and Starch Manufacturing,311221,143025.217059,431.600140955
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Highest Wage,Pesticide and Other Agricultural Chemical Manufacturing,325320,120697.30866,653.030392916
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Highest Wage,Grain and Field Bean Merchant Wholesalers,424510,102995.239869,58.0146800431
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Lowest Wage,Farm Labor Contractors and Crew Leaders,115115,33239.5462705,134.900370531
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Lowest Wage,Cookie and Cracker Manufacturing,311821,22077.3122594,50.3097037472
00,000,29200,Lafayette-West Lafayette MSA,2024,AgriNovus,Lowest Wage,Retail Bakeries,311811,21907.3402699,93.1666666667
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Highest Wage,Research and Development in Biotechnology (except Nanobiotechnology),541714,149210.665109,237.133749063
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Highest Wage,Wet Corn Milling and Starch Manufacturing,311221,143025.217059,431.600140955
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Highest Wage,Analytical Laboratory Instrument Manufacturing,334516,130360.442295,85.8229772264
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Lowest Wage,Surgical Appliance and Supplies Manufacturing,339113,108708.15097,192.575690492
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Lowest Wage,Farm Supplies Merchant Wholesalers,424910,98306.90954,251.12470158328003
00,000,29200,Lafayette-West Lafayette MSA,2024,BioCrossroads,Lowest Wage,Medical Laboratories,621511,57131.4126325,105.725141028
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Logistics,Highest Wage,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,4236,121687.20491159915,238.25229374201
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Logistics,Highest Wage,Rail Transportation,4821,103689.178289,113.061633733
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Logistics,Highest Wage,Miscellaneous Nondurable Goods Merchant Wholesalers,4249,97040.32812034537,309.21662433746
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Logistics,Lowest Wage,Warehousing and Storage,4931,60744.54267374646,128.63688347233
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Logistics,Lowest Wage,Support Activities for Road Transportation,4884,57369.6999348,329.29313449
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Logistics,Lowest Wage,Couriers and Express Delivery Services,4921,47930.3302607,506.211512119
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,Highest Wage,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,146598.989081,2137.09057621
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,Highest Wage,Nonferrous Metal (except Aluminum) Production and Processing,3314,131541.805405,383.145423313
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,Highest Wage,Grain and Oilseed Milling,3112,128139.03299891917,613.249999934
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,Lowest Wage,Other Furniture Related Product Manufacturing,3379,52392.8996728,348.13870846066
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,Lowest Wage,Beverage Manufacturing,3121,38394.061793007866,59.617034548899994
00,000,29200,Lafayette-West Lafayette MSA,2024,Conexus - Manufacturing,Lowest Wage,Bakeries and Tortilla Manufacturing,3118,31014.710745090582,231.2424844212
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Highest Wage,Investment Banking and Securities Intermediation,523150,272464.616635,94.4171473839
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Highest Wage,Direct Property and Casualty Insurance Carriers,524126,100342.127067,124.701858418
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Highest Wage,Portfolio Management and Investment Advice,523940,89509.5745497,58.5431685678
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Lowest Wage,Commercial Banking,522110,78761.0934921,454.548657829
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Lowest Wage,"International, Secondary Market, and All Other Nondepository Credit Intermediation",522299,74732.7799513,76.2895986391
00,000,29200,Lafayette-West Lafayette MSA,2024,Finance & Insurance,Lowest Wage,Third-Party Administration of Insurance and Pension Funds,524292,52951.4757089,62.1490442473
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Highest Wage,Offices of Physicians (except Mental Health Specialists),621111,111264.521048,1427.5801043
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Highest Wage,All Other Outpatient Care Centers,621498,86655.4897257,81.8843604797
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Highest Wage,General Medical and Surgical Hospitals,622110,77449.0736496,4471.70328851
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Lowest Wage,Assisted Living Facilities for the Elderly,623312,47095.7799449,183.975629637
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Lowest Wage,Offices of Mental Health Practitioners (except Physicians),621330,43810.0841331,208.581180378
00,000,29200,Lafayette-West Lafayette MSA,2024,Healthcare,Lowest Wage,Offices of Chiropractors,621310,36845.185165,76.6740760456
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Highest Wage,Analytical Laboratory Instrument Manufacturing,334516,130360.442295,85.8229772264
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Highest Wage,Custom Computer Programming Services,541511,115351.696933,249.930595537
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Highest Wage,Computer Systems Design Services,541512,103467.077954,367.771771302
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Lowest Wage,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,334515,94276.5690937,62.2717298289
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Lowest Wage,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,94182.7084021,50.7857133313
00,000,29200,Lafayette-West Lafayette MSA,2024,TechPoint,Lowest Wage,Wired Telecommunications Carriers,517111,91216.5216158,125.057399459
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Highest Wage,Securities and Commodity Contracts Intermediation and Brokerage,5231,267198.6533885362,1093.0160455552
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Highest Wage,Pharmaceutical and Medicine Manufacturing,3254,220539.47380355047,178.93536629871497
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Highest Wage,Scientific Research and Development Services,5417,197334.41595420925,669.1434043268
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Lowest Wage,Other Support Services,5619,49022.98628794081,512.835915555
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Lowest Wage,Local Messengers and Local Delivery,4922,48354.44011644874,526.434254032
00,000,31140,Louisville/Jefferson County MSA,2024,Advanced & Traded Industries,Lowest Wage,Apparel Accessories and Other Apparel Manufacturing,3159,45948.50008759776,64.5995272785
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Highest Wage,Distilleries,312140,127393.751834,4731.21907795
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Highest Wage,Ethyl Alcohol Manufacturing,325193,125305.687781,87.7309441316
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Highest Wage,Spice and Extract Manufacturing,311942,121751.763755,161.736722443
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Lowest Wage,Retail Bakeries,311811,31242.2127847,311.859451645
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Lowest Wage,Farm Labor Contractors and Crew Leaders,115115,30711.0232121,421.67600627
00,000,31140,Louisville/Jefferson County MSA,2024,AgriNovus,Lowest Wage,Wineries,312130,28842.9220314,70.1231004894
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Highest Wage,Research and Development in Biotechnology (except Nanobiotechnology),541714,334655.058069,188.136651821
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Highest Wage,Pharmaceutical Preparation Manufacturing,325412,219284.332826,172.690429556
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Highest Wage,Drugs and Druggists' Sundries Merchant Wholesalers,424210,163496.396753,1504.6494936744598
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Lowest Wage,Analytical Laboratory Instrument Manufacturing,334516,111966.184867,52.0413354285
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Lowest Wage,Farm Supplies Merchant Wholesalers,424910,81816.8097987,267.598053577828
00,000,31140,Louisville/Jefferson County MSA,2024,BioCrossroads,Lowest Wage,Medical Laboratories,621511,69964.8232886,802.746416641
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus - Logistics,Highest Wage,Drugs and Druggists' Sundries Merchant Wholesalers,4242,163496.396753,1597.29245613
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus - Logistics,Highest Wage,Wholesale Trade Agents and Brokers,4251,128391.156919,1747.69389288
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus - Logistics,Highest Wage,Professional and Commercial Equipment and Supplies Merchant Wholesalers,4234,125016.26098875476,4608.08056304172
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus - Logistics,Lowest Wage,Support Activities for Road Transportation,4884,51491.0865774,86.6080439601
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus - Logistics,Lowest Wage,Other Support Services,5619,49022.9862975,512.835915555
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus - Logistics,Lowest Wage,Local Messengers and Local Delivery,4922,48354.4401251,526.434254032
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus - Manufacturing,Highest Wage,Pharmaceutical and Medicine Manufacturing,3254,220539.473952312,178.935366298715
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus - Manufacturing,Highest Wage,Other Electrical Equipment and Component Manufacturing,3359,174953.78152271066,300.82834278323503
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus - Manufacturing,Highest Wage,Basic Chemical Manufacturing,3251,152636.405718,162.331875165
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus - Manufacturing,Lowest Wage,Other Textile Product Mills,3149,51931.26783712882,231.886764485
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus - Manufacturing,Lowest Wage,Cut and Sew Apparel Manufacturing,3152,50737.782152927335,159.6843495132
00,000,31140,Louisville/Jefferson County MSA,2024,Conexus - Manufacturing,Lowest Wage,Apparel Accessories and Other Apparel Manufacturing,3159,45948.500141,64.5995272785
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Highest Wage,Investment Banking and Securities Intermediation,523150,265984.149349,1076.47731944
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Highest Wage,"Trust, Fiduciary, and Custody Activities",523991,199196.705224,252.933242099
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Highest Wage,Portfolio Management and Investment Advice,523940,149069.997204,1094.23466394
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Lowest Wage,Credit Unions,522130,75318.1835609,739.285485385
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Lowest Wage,Savings Institutions and Other Depository Credit Intermediation,522180,71056.4108773,337.452788121
00,000,31140,Louisville/Jefferson County MSA,2024,Finance & Insurance,Lowest Wage,Other Activities Related to Credit Intermediation,522390,46453.5786246,185.097431636
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,Highest Wage,Offices of Physicians (except Mental Health Specialists),621111,123848.370187,13517.4841815
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,Highest Wage,All Other Miscellaneous Ambulatory Health Care Services,621999,110076.847642,603.19957951
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,Highest Wage,Freestanding Ambulatory Surgical and Emergency Centers,621493,103716.655667,1841.3668884
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,Lowest Wage,Offices of Chiropractors,621310,51215.3845296,607.417544053
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,Lowest Wage,Continuing Care Retirement Communities,623311,46521.1255354,1209.38899843
00,000,31140,Louisville/Jefferson County MSA,2024,Healthcare,Lowest Wage,Assisted Living Facilities for the Elderly,623312,46204.0177543,2500.26924328
00,000,31140,Louisville/Jefferson County MSA,2024,TechPoint,Highest Wage,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,164211.380279,1242.08313654
00,000,31140,Louisville/Jefferson County MSA,2024,TechPoint,Highest Wage,Computer Facilities Management Services,541513,157460.830856,181.861831879
00,000,31140,Louisville/Jefferson County MSA,2024,TechPoint,Highest Wage,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,157203.230968,1073.86586162
00,000,31140,Louisville/Jefferson County MSA,2024,TechPoint,Lowest Wage,Wired Telecommunications Carriers,517111,87745.2037919,2579.71328856
00,000,31140,Louisville/Jefferson County MSA,2024,TechPoint,Lowest Wage,Manufacturing and Reproducing Magnetic and Optical Media,334610,85351.3277015,55.9800653661
00,000,31140,Louisville/Jefferson County MSA,2024,TechPoint,Lowest Wage,Electronic and Precision Equipment Repair and Maintenance,811210,64583.4241712,1484.93765809
00,000,33140,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Highest Wage,Other Financial Investment Activities,5239,145829.03724267447,57.16661933809901
00,000,33140,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Highest Wage,Basic Chemical Manufacturing,3251,135507.3334928143,155.91293381970002
00,000,33140,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Highest Wage,Steel Product Manufacturing from Purchased Steel,3312,132062.2525007777,90.183378419
00,000,33140,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Lowest Wage,Warehousing and Storage,4931,46296.82989954436,207.944427263
00,000,33140,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Lowest Wage,"Other Professional, Scientific, and Technical Services",5419,45817.82905968699,191.431689144
00,000,33140,Michigan City-La Porte MSA,2024,Advanced & Traded Industries,Lowest Wage,Beverage Manufacturing,3121,32377.304465693265,113.03815678953
00,000,33140,Michigan City-La Porte MSA,2024,AgriNovus,Highest Wage,Poultry Processing,311615,75865.425305,108.430684136
00,000,33140,Michigan City-La Porte MSA,2024,AgriNovus,Highest Wage,Cookie and Cracker Manufacturing,311821,75770.4820811,680.394569444
00,000,33140,Michigan City-La Porte MSA,2024,AgriNovus,Highest Wage,Nonchocolate Confectionery Manufacturing,311340,69103.5679298,263.369925659
00,000,33140,Michigan City-La Porte MSA,2024,AgriNovus,Lowest Wage,Farm Supplies Merchant Wholesalers,424910,69065.2382989,56.0585524672
00,000,33140,Michigan City-La Porte MSA,2024,AgriNovus,Lowest Wage,Commercial Bakeries,311812,56008.2649708,699.188761448
00,000,33140,Michigan City-La Porte MSA,2024,AgriNovus,Lowest Wage,Breweries,312120,29689.3129106,102.586056067
00,000,33140,Michigan City-La Porte MSA,2024,Conexus - Logistics,Highest Wage,Rail Transportation,4821,103689.178289,489.848185811
00,000,33140,Michigan City-La Porte MSA,2024,Conexus - Logistics,Highest Wage,Professional and Commercial Equipment and Supplies Merchant Wholesalers,4234,102938.12401927543,68.65692114581
00,000,33140,Michigan City-La Porte MSA,2024,Conexus - Logistics,Highest Wage,General Freight Trucking,4841,98885.70191796753,259.9413616919
00,000,33140,Michigan City-La Porte MSA,2024,Conexus - Logistics,Lowest Wage,Couriers and Express Delivery Services,4921,50559.3310633,163.468296535
00,000,33140,Michigan City-La Porte MSA,2024,Conexus - Logistics,Lowest Wage,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,4231,47955.7674618133,176.1569699014
00,000,33140,Michigan City-La Porte MSA,2024,Conexus - Logistics,Lowest Wage,Warehousing and Storage,4931,46296.8299197,207.944427263
00,000,33140,Michigan City-La Porte MSA,2024,Conexus - Manufacturing,Highest Wage,Steel Product Manufacturing from Purchased Steel,3312,132062.25264721512,90.183378419
00,000,33140,Michigan City-La Porte MSA,2024,Conexus - Manufacturing,Highest Wage,Basic Chemical Manufacturing,3251,115552.838643,57.6217434236
00,000,33140,Michigan City-La Porte MSA,2024,Conexus - Manufacturing,Highest Wage,Rubber Product Manufacturing,3262,86271.75355529675,123.6644258779
00,000,33140,Michigan City-La Porte MSA,2024,Conexus - Manufacturing,Lowest Wage,Other Fabricated Metal Product Manufacturing,3329,61899.4121631,138.758132601
00,000,33140,Michigan City-La Porte MSA,2024,Conexus - Manufacturing,Lowest Wage,Other Nonmetallic Mineral Product Manufacturing,3279,61440.45148924805,72.90360834833999
00,000,33140,Michigan City-La Porte MSA,2024,Conexus - Manufacturing,Lowest Wage,Beverage Manufacturing,3121,32377.304501063332,113.03815678953
00,000,33140,Michigan City-La Porte MSA,2024,Healthcare,Highest Wage,Offices of Physicians (except Mental Health Specialists),621111,140024.224095,879.21806115
00,000,33140,Michigan City-La Porte MSA,2024,Healthcare,Highest Wage,General Medical and Surgical Hospitals,622110,75640.5806901,1749.31482956
00,000,33140,Michigan City-La Porte MSA,2024,Healthcare,Highest Wage,Medical Laboratories,621511,71077.0429733,57.8419579885
00,000,33140,Michigan City-La Porte MSA,2024,Healthcare,Lowest Wage,Assisted Living Facilities for the Elderly,623312,41611.4582657,164.328802086
00,000,33140,Michigan City-La Porte MSA,2024,Healthcare,Lowest Wage,Residential Intellectual and Developmental Disability Facilities,623210,37712.807044,144.121752994
00,000,33140,Michigan City-La Porte MSA,2024,Healthcare,Lowest Wage,Home Health Care Services,621610,23448.1168434,318.569285113
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Highest Wage,Other Financial Investment Activities,5239,176824.76901785703,82.749943269217
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Highest Wage,Management of Companies and Enterprises,5511,130961.03110008598,349.73213535270105
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Highest Wage,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,107448.59879744676,231.46970027619
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Lowest Wage,Nondepository Credit Intermediation,5222,50076.731613001575,756.4463745538001
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Lowest Wage,Warehousing and Storage,4931,47987.785138528634,64.8780094698
00,000,34620,Muncie MSA,2024,Advanced & Traded Industries,Lowest Wage,Other Support Services,5619,37485.540921387146,132.86687237
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Highest Wage,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,107448.59884655602,231.46970027618997
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Highest Wage,Rail Transportation,4821,103689.178289,98.8595839628
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Highest Wage,Petroleum and Petroleum Products Merchant Wholesalers,4247,99195.809027583,96.7098470127
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Lowest Wage,Couriers and Express Delivery Services,4921,58801.0393079,164.601777487
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Lowest Wage,Warehousing and Storage,4931,47987.785251,64.8780094698
00,000,34620,Muncie MSA,2024,Conexus - Logistics,Lowest Wage,Other Support Services,5619,37485.5409496,132.86687237
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Highest Wage,"Boiler, Tank, and Shipping Container Manufacturing",3324,97249.72622170724,276.2241044059
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Highest Wage,"Pulp, Paper, and Paperboard Mills",3221,90293.7544645,81.907270567
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Highest Wage,Nonferrous Metal (except Aluminum) Production and Processing,3314,83642.6707772,148.976422249
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Lowest Wage,Printing and Related Support Activities,3231,52954.32279067652,217.4999999944
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Lowest Wage,"Coating, Engraving, Heat Treating, and Allied Activities",3328,51218.95258104632,89.25000000332999
00,000,34620,Muncie MSA,2024,Conexus - Manufacturing,Lowest Wage,Fruit and Vegetable Preserving and Specialty Food Manufacturing,3114,50972.3691664,63.6595143842
00,000,34620,Muncie MSA,2024,Finance & Insurance,Highest Wage,Portfolio Management and Investment Advice,523940,166205.957478,71.9911379654
00,000,34620,Muncie MSA,2024,Finance & Insurance,Highest Wage,Commercial Banking,522110,80535.5774967,385.670065674
00,000,34620,Muncie MSA,2024,Finance & Insurance,Highest Wage,Insurance Agencies and Brokerages,524210,77615.7337333,233.089617212
00,000,34620,Muncie MSA,2024,Finance & Insurance,Lowest Wage,Sales Financing,522220,58221.7040586,60.6884663738
00,000,34620,Muncie MSA,2024,Finance & Insurance,Lowest Wage,Credit Unions,522130,57871.6356687,142.111242849
00,000,34620,Muncie MSA,2024,Finance & Insurance,Lowest Wage,"International, Secondary Market, and All Other Nondepository Credit Intermediation",522299,48328.6398881,664.090061136
00,000,34620,Muncie MSA,2024,Healthcare,Highest Wage,Offices of Physicians (except Mental Health Specialists),621111,128260.560478,1687.0793375
00,000,34620,Muncie MSA,2024,Healthcare,Highest Wage,Offices of Dentists,621210,82029.4668306,361.07760434
00,000,34620,Muncie MSA,2024,Healthcare,Highest Wage,General Medical and Surgical Hospitals,622110,79590.9768272,1840.74731388
00,000,34620,Muncie MSA,2024,Healthcare,Lowest Wage,Other Residential Care Facilities,623990,48317.9793657,206.098413631
00,000,34620,Muncie MSA,2024,Healthcare,Lowest Wage,Assisted Living Facilities for the Elderly,623312,47518.914765,309.297426999
00,000,34620,Muncie MSA,2024,Healthcare,Lowest Wage,Continuing Care Retirement Communities,623311,43442.0602659,344.19267146
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Highest Wage,Securities and Commodity Contracts Intermediation and Brokerage,5231,220679.5307452132,251.02089298019
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Highest Wage,Pharmaceutical and Medicine Manufacturing,3254,161061.09541735766,73.60149303678
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Highest Wage,Scientific Research and Development Services,5417,146311.79948375456,102.639469239261
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Lowest Wage,Local Messengers and Local Delivery,4922,38027.82432279955,152.108513998
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Lowest Wage,Beverage Manufacturing,3121,30759.444550653658,86.96489880519
00,000,43780,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Lowest Wage,Bakeries and Tortilla Manufacturing,3118,28550.350779968147,223.93233842669997
