display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,NAICS,naics_title,Year,group_by_sort,sort,wages
1,2,    522 - Credit Intermediation,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2020,1,1,98190.67910171549
1,5,    525 - Funds and Trusts,,,00,000,34620,Muncie MSA,000000,,2023,1,1,96793.92542511984
1,1,    521 - Central Bank,,,00,000,14020,Bloomington MSA,000000,,2022,1,1,0.0
1,5,    525 - Funds and Trusts,,,00,000,17140,Cincinnati MSA,000000,,2021,1,1,127510.17784157323
1,1,    521 - Central Bank,,,00,000,21780,Evansville MSA,000000,,2021,1,1,0.0
1,4,    524 - Insurance,,,00,000,21780,Evansville MSA,000000,,2023,1,1,92149.13592657687
1,4,    524 - Insurance,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,1,1,94127.65577093634
1,5,    525 - Funds and Trusts,,,18,000,00000,Indiana,000000,,2019,1,1,64043.90735023389
1,4,    524 - Insurance,,,0,000,00000,United States,000000,,2022,1,1,116542.03405155598
1,5,    525 - Funds and Trusts,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2020,1,1,184320.46081921732
1,2,    522 - Credit Intermediation,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2023,1,1,147195.5785666422
1,5,    525 - Funds and Trusts,,,00,000,21780,Evansville MSA,000000,,2021,1,1,60847.00945297703
1,4,    524 - Insurance,,,00,000,23060,Fort Wayne MSA,000000,,2020,1,1,89273.75535699338
1,5,    525 - Funds and Trusts,,,00,000,29020,Kokomo MSA,000000,,2019,1,1,0.0
1,4,    524 - Insurance,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2019,1,1,104003.52358823013
1,4,    524 - Insurance,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2020,1,1,106811.16984113296
1,3,    523 - Securities and Investments,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,1,1,155726.54412526748
1,1,    521 - Central Bank,,,0,000,00000,United States,000000,,2022,1,1,156070.754507
1,2,    522 - Credit Intermediation,,,00,000,18020,Columbus MSA,000000,,2020,1,1,78668.97425497617
1,4,    524 - Insurance,,,00,000,18020,Columbus MSA,000000,,2021,1,1,78383.91816917696
1,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,000000,,2019,1,1,70313.17330796189
1,3,    523 - Securities and Investments,,,00,000,21780,Evansville MSA,000000,,2019,1,1,156831.68169799828
1,5,    525 - Funds and Trusts,,,00,000,21780,Evansville MSA,000000,,2020,1,1,0.0
1,3,    523 - Securities and Investments,,,00,000,21780,Evansville MSA,000000,,2022,1,1,179941.41446113546
1,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,000000,,2023,1,1,83496.08612326221
1,4,    524 - Insurance,,,00,000,23060,Fort Wayne MSA,000000,,2023,1,1,98519.35253184609
1,4,    524 - Insurance,,,00,000,34620,Muncie MSA,000000,,2019,1,1,69844.10745994137
1,4,    524 - Insurance,,,00,000,34620,Muncie MSA,000000,,2022,1,1,75380.17349520007
1,2,    522 - Credit Intermediation,,,00,000,34620,Muncie MSA,000000,,2023,1,1,64553.596541044026
1,2,    522 - Credit Intermediation,,,18,000,00000,Indiana,000000,,2022,1,1,88717.90518710736
1,2,    522 - Credit Intermediation,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2020,1,1,135749.14606849902
1,3,    523 - Securities and Investments,,,00,000,17140,Cincinnati MSA,000000,,2019,1,1,184605.3343996715
1,2,    522 - Credit Intermediation,,,00,000,18020,Columbus MSA,000000,,2023,1,1,88650.12490541128
1,4,    524 - Insurance,,,00,000,21780,Evansville MSA,000000,,2020,1,1,80537.87979844166
1,3,    523 - Securities and Investments,,,00,000,21780,Evansville MSA,000000,,2021,1,1,181583.22804050712
