display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,0,0,141197.81230746378
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,0,0,144443.757889823
0,0,Total - All Industries,,,0,000,00000,United States,2019,000000,,0,0,156650158.83519906
0,0,Total - All Industries,,,0,000,00000,United States,2020,000000,,0,0,147359212.4391545
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2025,000000,,0,0,80656.24900480674
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,4555148.008287686
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2028,000000,,0,0,4708401.075452249
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2021,000000,,0,0,49522.112706598185
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2026,000000,,0,0,141230.68479002488
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2026,000000,,0,0,729536.5632479228
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2026,000000,,0,0,42403.69805004856
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2023,000000,,0,0,67714.22347755195
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,79237.14692740708
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,4399799.683088049
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2020,000000,,0,0,49211.3978193739
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2026,000000,,0,0,52653.09034450203
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2026,000000,,0,0,129935.81983975907
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2020,000000,,0,0,132952.71388436278
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2028,000000,,0,0,241871.39559305503
0,0,Total - All Industries,,,18,000,00000,Indiana,2021,000000,,0,0,3161340.049937708
0,0,Total - All Industries,,,18,000,00000,Indiana,2025,000000,,0,0,3378410.769823039
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,0,0,1025759.2808134343
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2026,000000,,0,0,1176606.0281257243
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,0,0,42472.98686284027
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2027,000000,,0,0,68488.38646251749
0,0,Total - All Industries,,,0,000,00000,United States,2021,000000,,0,0,151702127.08736777
0,0,Total - All Industries,,,0,000,00000,United States,2025,000000,,0,0,165795239.1282397
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2024,000000,,0,0,79724.25903221047
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2027,000000,,0,0,1161039.8301496266
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2024,000000,,0,0,52070.97546841156
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,135398.25816605013
0,0,Total - All Industries,,,18,000,00000,Indiana,2023,000000,,0,0,3314860.112455709
0,0,Total - All Industries,,,18,000,00000,Indiana,2024,000000,,0,0,3337511.059806694
