display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
2,2,    522 - Credit Intermediation,,,00,000,29020,Kokomo MSA,2023,522291,Consumer Lending,2,2,16.5538461538
2,2,    522 - Credit Intermediation,,,00,000,29020,Kokomo MSA,2023,522292,Real Estate Credit,2,2,
2,2,    522 - Credit Intermediation,,,00,000,29020,Kokomo MSA,2023,522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",2,2,15.2
2,2,    522 - Credit Intermediation,,,00,000,29020,Kokomo MSA,2023,522310,Mortgage and Nonmortgage Loan Brokers,2,2,14.4615384615
2,2,    522 - Credit Intermediation,,,00,000,29020,Kokomo MSA,2023,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",2,2,14.9538461538
2,2,    522 - Credit Intermediation,,,00,000,29020,Kokomo MSA,2023,522390,Other Activities Related to Credit Intermediation,2,2,15.0
2,2,    522 - Credit Intermediation,,,00,000,29200,Lafayette-West Lafayette MSA,2023,522110,Commercial Banking,2,2,23.9384615385
2,2,    522 - Credit Intermediation,,,00,000,29200,Lafayette-West Lafayette MSA,2023,522130,Credit Unions,2,2,20.2461538462
2,2,    522 - Credit Intermediation,,,00,000,29200,Lafayette-West Lafayette MSA,2023,522180,Savings Institutions and Other Depository Credit Intermediation,2,2,50.0
2,2,    522 - Credit Intermediation,,,00,000,29200,Lafayette-West Lafayette MSA,2023,522210,Credit Card Issuing,2,2,26.7009615385
2,2,    522 - Credit Intermediation,,,00,000,29200,Lafayette-West Lafayette MSA,2023,522220,Sales Financing,2,2,
2,2,    522 - Credit Intermediation,,,00,000,29200,Lafayette-West Lafayette MSA,2023,522291,Consumer Lending,2,2,19.8769230769
2,2,    522 - Credit Intermediation,,,00,000,29200,Lafayette-West Lafayette MSA,2023,522292,Real Estate Credit,2,2,
2,2,    522 - Credit Intermediation,,,00,000,29200,Lafayette-West Lafayette MSA,2023,522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",2,2,43.2692307692
2,2,    522 - Credit Intermediation,,,00,000,29200,Lafayette-West Lafayette MSA,2023,522310,Mortgage and Nonmortgage Loan Brokers,2,2,70.9134615385
2,2,    522 - Credit Intermediation,,,00,000,29200,Lafayette-West Lafayette MSA,2023,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",2,2,14.9538461538
