display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,postings
1,6,Bio-Logistics,,,00,000,18020,Columbus MSA,2022,000000,,1,1,30.817999999999998
1,3,MedDev,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,1,1,64.0
1,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,200.0
1,1,Ag/Bio,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1,1,1066.0
1,2,Pharma,,,00,000,29020,Kokomo MSA,2019,000000,,1,1,84.0
1,3,MedDev,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,1,1,4048.0
1,4,Research/Testing,,,00,000,14020,Bloomington MSA,2021,000000,,1,1,51.934
1,3,MedDev,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2019,000000,,1,1,2852.0
1,6,Bio-Logistics,,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,1,1,333.67999999999995
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,1,1,0.0
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,2023,000000,,1,1,0.0
1,6,Bio-Logistics,,,00,000,45460,Terre Haute MSA,2023,000000,,1,1,218.11799999999997
1,6,Bio-Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1,1,1363.8000000000002
1,6,Bio-Logistics,,,00,000,23060,Fort Wayne MSA,2022,000000,,1,1,550.67
1,2,Pharma,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,22.0
1,6,Bio-Logistics,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,1,1,13937.400000000001
1,6,Bio-Logistics,,,00,000,21780,Evansville MSA,2020,000000,,1,1,75.84400000000001
1,3,MedDev,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,50.0
1,2,Pharma,,,00,000,23060,Fort Wayne MSA,2022,000000,,1,1,496.0
1,1,Ag/Bio,,,18,000,00000,Indiana,2019,000000,,1,1,1410.0
1,3,MedDev,,,00,000,34620,Muncie MSA,2021,000000,,1,1,8.0
1,6,Bio-Logistics,,,00,000,29020,Kokomo MSA,2019,000000,,1,1,9.594
1,4,Research/Testing,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,1,1,5847.0380000000005
1,6,Bio-Logistics,,,00,000,14020,Bloomington MSA,2022,000000,,1,1,1064.1580000000001
1,2,Pharma,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,1,1,5172.0
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2023,000000,,1,1,0.0
1,4,Research/Testing,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,91.24
1,4,Research/Testing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,7978.345999999999
1,3,MedDev,,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,1,1,98.0
1,3,MedDev,,,00,000,45460,Terre Haute MSA,2021,000000,,1,1,66.0
1,3,MedDev,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,1,1,24902.0
1,3,MedDev,,,00,000,29020,Kokomo MSA,2020,000000,,1,1,32.0
1,3,MedDev,,,00,000,29020,Kokomo MSA,2021,000000,,1,1,2.0
1,3,MedDev,,,00,000,29020,Kokomo MSA,2022,000000,,1,1,8.0
1,1,Ag/Bio,,,0,000,00000,United States,2020,000000,,1,1,42126.0
1,4,Research/Testing,,,00,000,17140,Cincinnati MSA,2020,000000,,1,1,1762.522
1,4,Research/Testing,,,18,000,00000,Indiana,2020,000000,,1,1,6065.598000000001
1,6,Bio-Logistics,,,0,000,00000,United States,2022,000000,,1,1,317778.816
1,4,Research/Testing,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,1,1,2640.304
1,6,Bio-Logistics,,,00,000,29020,Kokomo MSA,2023,000000,,1,1,38.077999999999996
1,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,2021,000000,,1,1,22.0
