statefips,countyfips,metrofips,geo_area,year,initiative,naics_title,naics_code,jobs,grp,gdp_per_job
00,000,21780,Evansville MSA,2024,Advanced & Traded Industries,Apparel Knitting Mills,3151,0,8236.05172315,Inf
00,000,21780,Evansville MSA,2024,Advanced & Traded Industries,Cut and Sew Apparel Manufacturing,3152,0,348714.789369,Inf
00,000,21780,Evansville MSA,2024,Advanced & Traded Industries,Apparel Accessories and Other Apparel Manufacturing,3159,0,40724.748885,Inf
00,000,21780,Evansville MSA,2024,Advanced & Traded Industries,Clay Product and Refractory Manufacturing,3271,0,13250.2570002,Inf
00,000,21780,Evansville MSA,2024,Advanced & Traded Industries,Other Electrical Equipment and Component Manufacturing,3359,0,28412.1380404,Inf
00,000,21780,Evansville MSA,2024,Advanced & Traded Industries,Aerospace Product and Parts Manufacturing,3364,0,438292.327416,Inf
00,000,21780,Evansville MSA,2024,Advanced & Traded Industries,"Deep Sea, Coastal, and Great Lakes Water Transportation",4831,0,112247.206446,Inf
00,000,21780,Evansville MSA,2024,Advanced & Traded Industries,Inland Water Transportation,4832,0,5286.9819167,Inf
00,000,21780,Evansville MSA,2024,Advanced & Traded Industries,Other Investment Pools and Funds,5259,1.38243277094,10195280.654983,7374883.516433577
00,000,21780,Evansville MSA,2024,Advanced & Traded Industries,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",3253,0.879116390162,5373599.88453,6112501.080249198
00,000,21780,Evansville MSA,2024,AgriNovus,Shellfish Fishing,114112,0,172844.87578,Inf
00,000,21780,Evansville MSA,2024,AgriNovus,Support Activities for Forestry,115310,0,108439.720625,Inf
00,000,21780,Evansville MSA,2024,AgriNovus,Fats and Oils Refining and Blending,311225,0,869411.590974,Inf
00,000,21780,Evansville MSA,2024,AgriNovus,Livestock Merchant Wholesalers,424520,0,33435.1321706,Inf
00,000,21780,Evansville MSA,2024,AgriNovus,Farm Product Warehousing and Storage,493130,0,33260.5198362,Inf
00,000,21780,Evansville MSA,2024,AgriNovus,Coffee and Tea Manufacturing,311920,0,646168.995457,Inf
00,000,21780,Evansville MSA,2024,AgriNovus,Spice and Extract Manufacturing,311942,0,171705.210862,Inf
00,000,21780,Evansville MSA,2024,AgriNovus,Wineries,312130,0,80988.6827477,Inf
00,000,21780,Evansville MSA,2024,AgriNovus,Cotton Ginning,115111,0,50268.6568477,Inf
00,000,21780,Evansville MSA,2024,AgriNovus,Postharvest Crop Activities (except Cotton Ginning),115114,0,1463252.11701,Inf
00,000,21780,Evansville MSA,2024,BioCrossroads,Fertilizer (Mixing Only) Manufacturing,325314,0,2686088.23392,Inf
00,000,21780,Evansville MSA,2024,BioCrossroads,Pesticide and Other Agricultural Chemical Manufacturing,325320,0,2068640.14916,Inf
00,000,21780,Evansville MSA,2024,BioCrossroads,Analytical Laboratory Instrument Manufacturing,334516,0,22624.8287061,Inf
00,000,21780,Evansville MSA,2024,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,0,215165.781834,Inf
00,000,21780,Evansville MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,42.4646711641956,59208352.965785995,1394296.749334255
00,000,21780,Evansville MSA,2024,BioCrossroads,Nitrogenous Fertilizer Manufacturing,325311,0.879116390162,618871.50145,703969.9275040894
00,000,21780,Evansville MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,1061.51590399,699533094.314,658994.4547082264
00,000,21780,Evansville MSA,2024,BioCrossroads,Ethyl Alcohol Manufacturing,325193,138.776432692,76242924.182,549393.889892049
00,000,21780,Evansville MSA,2024,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,6.15663481837,3139821.76397,509989.93063572416
00,000,21780,Evansville MSA,2024,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,28.2979929011945,8594772.626577608,303723.7537159326
00,000,21780,Evansville MSA,2024,Conexus,Basic Chemical Manufacturing,3251,0,3245035.49187,Inf
00,000,21780,Evansville MSA,2024,Conexus,Aerospace Product and Parts Manufacturing,3364,0,438292.327416,Inf
00,000,21780,Evansville MSA,2024,Conexus,Other Electrical Equipment and Component Manufacturing,3359,0,28412.1380404,Inf
00,000,21780,Evansville MSA,2024,Conexus,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",3345,0,22624.8287061,Inf
00,000,21780,Evansville MSA,2024,Conexus,Apparel Knitting Mills,3151,0,8236.05172315,Inf
00,000,21780,Evansville MSA,2024,Conexus,Cut and Sew Apparel Manufacturing,3152,0,348714.789369,Inf
00,000,21780,Evansville MSA,2024,Conexus,Apparel Accessories and Other Apparel Manufacturing,3159,0,40724.748885,Inf
00,000,21780,Evansville MSA,2024,Conexus,Clay Product and Refractory Manufacturing,3271,0,13250.2570002,Inf
00,000,21780,Evansville MSA,2024,Conexus,"Deep Sea, Coastal, and Great Lakes Water Transportation",4831,0,112247.206446,Inf
00,000,21780,Evansville MSA,2024,Conexus,Inland Water Transportation,4832,0,5286.9819167,Inf
00,000,21780,Evansville MSA,2024,Finance & Insurance,Commodity Contracts Intermediation,523160,0,23285.6378161,Inf
00,000,21780,Evansville MSA,2024,Finance & Insurance,Miscellaneous Financial Investment Activities,523999,0,1956238.11544,Inf
00,000,21780,Evansville MSA,2024,Finance & Insurance,Health and Welfare Funds,525120,0,227477.689854,Inf
00,000,21780,Evansville MSA,2024,Finance & Insurance,Other Financial Vehicles,525990,0.25,9671940.57561,38687762.30244
00,000,21780,Evansville MSA,2024,Finance & Insurance,Miscellaneous Intermediation,523910,0.773486008128,7736097.17395,10001599.373042306
00,000,21780,Evansville MSA,2024,Finance & Insurance,Sales Financing,522220,0.383269405193,1408470.18011,3674882.891841439
00,000,21780,Evansville MSA,2024,Finance & Insurance,Securities and Commodity Exchanges,523210,0.45553568779,1035050.89626,2272162.0369228986
00,000,21780,Evansville MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,242.561230595,162578809.379,670258.8413663469
00,000,21780,Evansville MSA,2024,Finance & Insurance,Pension Funds,525110,0.442691792166,226234.086917,511041.9730397148
00,000,21780,Evansville MSA,2024,Finance & Insurance,"Trusts, Estates, and Agency Accounts",525920,1.13243277094,523340.079373,462137.87944214157
00,000,21780,Evansville MSA,2024,Healthcare,HMO Medical Centers,621491,0,169745.829161,Inf
00,000,21780,Evansville MSA,2024,Healthcare,All Other Miscellaneous Ambulatory Health Care Services,621999,0.813055737897,1105680.86171,1359907.8269466325
00,000,21780,Evansville MSA,2024,Healthcare,Offices of All Other Miscellaneous Health Practitioners,621399,32.3092632117,10819698.1709,334879.1366737795
00,000,21780,Evansville MSA,2024,Healthcare,"Offices of Physicians, Mental Health Specialists",621112,48.4027178442,8894658.17939,183763.61030015652
00,000,21780,Evansville MSA,2024,Healthcare,Diagnostic Imaging Centers,621512,85.9372952056,14204722.9986,165291.7160659528
00,000,21780,Evansville MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,3370.14015662,555674041.844,164881.5823735057
00,000,21780,Evansville MSA,2024,Healthcare,Medical Laboratories,621511,87.3837847431,12114246.6668,138632.66168219576
00,000,21780,Evansville MSA,2024,Healthcare,Offices of Dentists,621210,801.107538861,108761110.668,135763.43423585122
00,000,21780,Evansville MSA,2024,Healthcare,Kidney Dialysis Centers,621492,98.3462997467,11829399.1883,120283.11404463323
00,000,21780,Evansville MSA,2024,Healthcare,All Other Outpatient Care Centers,621498,46.3262308067,5247808.65768,113279.42218258404
00,000,21780,Evansville MSA,2024,TechPoint,Computer Training,611420,0,360013.721663,Inf
00,000,21780,Evansville MSA,2024,TechPoint,Analytical Laboratory Instrument Manufacturing,334516,0,22624.8287061,Inf
00,000,21780,Evansville MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,266.38586251,312281812.336,1172291.2372058677
00,000,21780,Evansville MSA,2024,TechPoint,Other Computer Related Services,541519,3.0222104918,1993875.38945,659740.7410436413
00,000,21780,Evansville MSA,2024,TechPoint,All Other Telecommunications,517810,0.474947166888,278203.824911,585757.4153644858
00,000,21780,Evansville MSA,2024,TechPoint,Software Publishers,513210,17.4823830264,9837316.25554,562698.8174715512
00,000,21780,Evansville MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,8.4630171662,4655156.7105,550058.7578968864
00,000,21780,Evansville MSA,2024,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,245.246419451,113240956.815,461743.56823841593
00,000,21780,Evansville MSA,2024,TechPoint,All Other Publishers,513199,2.13275376496,853794.106923,400324.7449144758
00,000,21780,Evansville MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,785.670657322,277852158.502,353649.65703196015
00,000,23060,Fort Wayne MSA,2024,Advanced & Traded Industries,Grain and Oilseed Milling,3112,0,3600603.68854,Inf
00,000,23060,Fort Wayne MSA,2024,Advanced & Traded Industries,Seafood Product Preparation and Packaging,3117,0,810896.411232,Inf
00,000,23060,Fort Wayne MSA,2024,Advanced & Traded Industries,"Fiber, Yarn, and Thread Mills",3131,0,105419.146826,Inf
00,000,23060,Fort Wayne MSA,2024,Advanced & Traded Industries,Apparel Knitting Mills,3151,0,34353.2844514,Inf
00,000,23060,Fort Wayne MSA,2024,Advanced & Traded Industries,Apparel Accessories and Other Apparel Manufacturing,3159,0,166228.247542,Inf
00,000,23060,Fort Wayne MSA,2024,Advanced & Traded Industries,Leather and Hide Tanning and Finishing,3161,0,814499.098518,Inf
00,000,23060,Fort Wayne MSA,2024,Advanced & Traded Industries,Cutlery and Handtool Manufacturing,3322,0,27642.6685701,Inf
00,000,23060,Fort Wayne MSA,2024,Advanced & Traded Industries,"Deep Sea, Coastal, and Great Lakes Water Transportation",4831,0,994569.173451,Inf
00,000,23060,Fort Wayne MSA,2024,Advanced & Traded Industries,Inland Water Transportation,4832,0,427542.668549,Inf
00,000,23060,Fort Wayne MSA,2024,Advanced & Traded Industries,Support Activities for Water Transportation,4883,0,91924.8682698,Inf
00,000,23060,Fort Wayne MSA,2024,AgriNovus,Timber Tract Operations,113110,0,5652.46421832,Inf
00,000,23060,Fort Wayne MSA,2024,AgriNovus,Shellfish Fishing,114112,0,292045.947875,Inf
00,000,23060,Fort Wayne MSA,2024,AgriNovus,Hunting and Trapping,114210,0,859594.177856,Inf
00,000,23060,Fort Wayne MSA,2024,AgriNovus,Soybean and Other Oilseed Processing,311224,0,1181605.56492,Inf
00,000,23060,Fort Wayne MSA,2024,AgriNovus,Fats and Oils Refining and Blending,311225,0,1376352.1848,Inf
00,000,23060,Fort Wayne MSA,2024,AgriNovus,Farm Product Warehousing and Storage,493130,0,1063247.50989,Inf
00,000,23060,Fort Wayne MSA,2024,AgriNovus,Flour Milling,311211,0,1042645.93882,Inf
00,000,23060,Fort Wayne MSA,2024,AgriNovus,Cheese Manufacturing,311513,0,997644.892113,Inf
00,000,23060,Fort Wayne MSA,2024,AgriNovus,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",311514,0,288457.439383,Inf
00,000,23060,Fort Wayne MSA,2024,AgriNovus,Seafood Product Preparation and Packaging,311710,0,810896.411232,Inf
00,000,23060,Fort Wayne MSA,2024,BioCrossroads,Analytical Laboratory Instrument Manufacturing,334516,0,121125.04728,Inf
00,000,23060,Fort Wayne MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,15.7321928832,15599259.9367,991550.2595546006
00,000,23060,Fort Wayne MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,113.453832787596,79561435.086024,701267.054018139
00,000,23060,Fort Wayne MSA,2024,BioCrossroads,Ethyl Alcohol Manufacturing,325193,19.124716141,9014665.14421,471362.0363171904
00,000,23060,Fort Wayne MSA,2024,BioCrossroads,Research and Development in Nanotechnology,541713,0.7466912220626999,337768.92393893993,452354.21812763374
00,000,23060,Fort Wayne MSA,2024,BioCrossroads,Fertilizer (Mixing Only) Manufacturing,325314,29.5978324644,13181451.3714,445351.91511927533
00,000,23060,Fort Wayne MSA,2024,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,6.44515526017,2053786.02555,318655.78758700506
00,000,23060,Fort Wayne MSA,2024,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,274.65630683802397,84000691.77118269,305839.2968952332
00,000,23060,Fort Wayne MSA,2024,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,167.160896618408,42709016.7626668,255496.45656760386
00,000,23060,Fort Wayne MSA,2024,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,381.80741422,82261781.8199,215453.59978918644
00,000,23060,Fort Wayne MSA,2024,Conexus,Grain and Oilseed Milling,3112,0,3600603.68854,Inf
00,000,23060,Fort Wayne MSA,2024,Conexus,Seafood Product Preparation and Packaging,3117,0,810896.411232,Inf
00,000,23060,Fort Wayne MSA,2024,Conexus,Industrial Machinery Manufacturing,3332,0,74776.4775929,Inf
00,000,23060,Fort Wayne MSA,2024,Conexus,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",3345,0,121125.04728,Inf
00,000,23060,Fort Wayne MSA,2024,Conexus,Cutlery and Handtool Manufacturing,3322,0,27642.6685701,Inf
00,000,23060,Fort Wayne MSA,2024,Conexus,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,0,48640.691542,Inf
00,000,23060,Fort Wayne MSA,2024,Conexus,"Fiber, Yarn, and Thread Mills",3131,0,105419.146826,Inf
00,000,23060,Fort Wayne MSA,2024,Conexus,Apparel Knitting Mills,3151,0,34353.2844514,Inf
00,000,23060,Fort Wayne MSA,2024,Conexus,Apparel Accessories and Other Apparel Manufacturing,3159,0,166228.247542,Inf
00,000,23060,Fort Wayne MSA,2024,Conexus,Leather and Hide Tanning and Finishing,3161,0,814499.098518,Inf
00,000,23060,Fort Wayne MSA,2024,Finance & Insurance,Health and Welfare Funds,525120,0,20130.8716174,Inf
00,000,23060,Fort Wayne MSA,2024,Finance & Insurance,Securities and Commodity Exchanges,523210,0.390354068066,15668391.6334,40138922.36611924
00,000,23060,Fort Wayne MSA,2024,Finance & Insurance,Commodity Contracts Intermediation,523160,0.526310053512,2388725.13849,4538627.226575553
00,000,23060,Fort Wayne MSA,2024,Finance & Insurance,"Trusts, Estates, and Agency Accounts",525920,1.56826016644,4956653.95813,3160606.9351246487
00,000,23060,Fort Wayne MSA,2024,Finance & Insurance,Other Financial Vehicles,525990,8.49926971531,10630358.311,1250737.8477295768
00,000,23060,Fort Wayne MSA,2024,Finance & Insurance,Miscellaneous Financial Investment Activities,523999,14.1710165648,13433806.5684,947977.6208694027
00,000,23060,Fort Wayne MSA,2024,Finance & Insurance,All Other Insurance Related Activities,524298,5.55947209033,5243922.44007,943241.0766466731
00,000,23060,Fort Wayne MSA,2024,Finance & Insurance,Pension Funds,525110,13.4790620747,8720318.48365,646952.9137355862
00,000,23060,Fort Wayne MSA,2024,Finance & Insurance,Miscellaneous Intermediation,523910,44.3188408633,27434528.703,619026.3140595419
00,000,23060,Fort Wayne MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,549.640977437,320102650.728,582384.981957955
00,000,23060,Fort Wayne MSA,2024,Healthcare,HMO Medical Centers,621491,0,212824.23634,Inf
00,000,23060,Fort Wayne MSA,2024,Healthcare,All Other Miscellaneous Ambulatory Health Care Services,621999,16.6869233554,5764514.98414,345451.0374001667
00,000,23060,Fort Wayne MSA,2024,Healthcare,Diagnostic Imaging Centers,621512,31.961745716,6446138.28672,201682.92257869613
00,000,23060,Fort Wayne MSA,2024,Healthcare,Offices of All Other Miscellaneous Health Practitioners,621399,137.594772741,23510374.5674,170866.77131008817
00,000,23060,Fort Wayne MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,3516.01927195,540805708.644,153811.92957570645
00,000,23060,Fort Wayne MSA,2024,Healthcare,Freestanding Ambulatory Surgical and Emergency Centers,621493,331.298564068,46187433.1099,139413.32115287977
00,000,23060,Fort Wayne MSA,2024,Healthcare,Medical Laboratories,621511,73.6799823966,10249308.4684,139105.73991767075
00,000,23060,Fort Wayne MSA,2024,Healthcare,Kidney Dialysis Centers,621492,160.195082744,22064946.5377,137737.97647060693
00,000,23060,Fort Wayne MSA,2024,Healthcare,"Offices of Physicians, Mental Health Specialists",621112,80.2475481942,10215333.0074,127297.75846457983
00,000,23060,Fort Wayne MSA,2024,Healthcare,General Medical and Surgical Hospitals,622110,17319.8615352,2127016810.42,122807.95698609714
00,000,23060,Fort Wayne MSA,2024,TechPoint,Satellite Telecommunications,517410,0,102616.023623,Inf
00,000,23060,Fort Wayne MSA,2024,TechPoint,Electronic Computer Manufacturing,334111,0,5778.03865989,Inf
00,000,23060,Fort Wayne MSA,2024,TechPoint,Semiconductor and Related Device Manufacturing,334413,0,69096.9897135,Inf
00,000,23060,Fort Wayne MSA,2024,TechPoint,Analytical Laboratory Instrument Manufacturing,334516,0,121125.04728,Inf
00,000,23060,Fort Wayne MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,196.613359656,225863015.698,1148767.3884072579
00,000,23060,Fort Wayne MSA,2024,TechPoint,Software Publishers,513210,57.686013839,39432518.865,683571.566845562
00,000,23060,Fort Wayne MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,81.681693043,53510063.7496,655104.7334612727
00,000,23060,Fort Wayne MSA,2024,TechPoint,Telecommunications Resellers,517121,21.6617049991,11627322.0961,536768.5552260587
00,000,23060,Fort Wayne MSA,2024,TechPoint,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,334118,0.41939255066,195291.071777,465652.218833333
00,000,23060,Fort Wayne MSA,2024,TechPoint,Computer Facilities Management Services,541513,6.64754674015,2581497.03082,388338.3046001342
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Advanced & Traded Industries,Inland Water Transportation,4832,0,962201.497139,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Advanced & Traded Industries,Other Investment Pools and Funds,5259,58.52450138564,315994134.95101,5399347.7512743855
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Advanced & Traded Industries,Tobacco Manufacturing,3122,63.9538882702,179252807.136,2802844.549164414
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Advanced & Traded Industries,Securities and Commodity Exchanges,5232,8.47028393659,21472303.7229,2535015.813359428
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Advanced & Traded Industries,Seafood Product Preparation and Packaging,3117,2.42478917804,5273867.05185,2174979.622811151
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Advanced & Traded Industries,Petroleum and Petroleum Products Merchant Wholesalers,4247,939.381183442,1553641474.35,1653898.866333771
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Advanced & Traded Industries,Drugs and Druggists' Sundries Merchant Wholesalers,4242,1442.38875108,1984531829.65,1375864.7439284772
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Advanced & Traded Industries,Petroleum and Coal Products Manufacturing,3241,599.4204887406,760969537.4145,1269508.7200194295
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Advanced & Traded Industries,Pharmaceutical and Medicine Manufacturing,3254,16730.345119249796,19340277983.581047,1155999.9417661913
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Advanced & Traded Industries,Monetary Authorities-Central Bank,5211,8.43550606874,8824743.7032,1046142.7721452803
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,AgriNovus,Shellfish Fishing,114112,0,2745638.5866,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,AgriNovus,Poultry and Poultry Product Merchant Wholesalers,424440,0,359099.633666,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,AgriNovus,Cotton Ginning,115111,0,271602.714135,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,AgriNovus,Nitrogenous Fertilizer Manufacturing,325311,0,437030.600912,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,AgriNovus,Compost Manufacturing,325315,0,2017276.06381,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,AgriNovus,Spice and Extract Manufacturing,311942,0.333333407842,2548226.73267,7644678.489225595
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,AgriNovus,Ice Cream and Frozen Dessert Manufacturing,311520,0.560071318379,3349003.23393,5979601.3900924865
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,AgriNovus,Tobacco Manufacturing,312230,63.9538882702,179252807.136,2802844.549164414
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,AgriNovus,Seafood Product Preparation and Packaging,311710,2.42478917804,5273867.05185,2174979.622811151
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,AgriNovus,Pesticide and Other Agricultural Chemical Manufacturing,325320,11.9769140654,17764247.3325,1483207.380089582
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,BioCrossroads,Nitrogenous Fertilizer Manufacturing,325311,0,437030.600912,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,BioCrossroads,Compost Manufacturing,325315,0,2017276.06381,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,BioCrossroads,Pesticide and Other Agricultural Chemical Manufacturing,325320,11.9769140654,17764247.3325,1483207.380089582
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,1358.73020351736,1869428983.5303,1375864.743928477
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,14038.1469766,17801511293.3,1268081.2733313807
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,1355.43133526,1488468578.34,1098151.2228758386
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,BioCrossroads,In-Vitro Diagnostic Substance Manufacturing,325413,2584.46582336,1497290326.73,579342.2815641686
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,BioCrossroads,Ethyl Alcohol Manufacturing,325193,194.031362666,92886183.609,478717.3698763926
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,BioCrossroads,Biological Product (except Diagnostic) Manufacturing,325414,74.9940325437,34093143.7409,454611.4215292194
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,BioCrossroads,Fertilizer (Mixing Only) Manufacturing,325314,119.744275259,51514566.524,430204.8378728498
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Conexus,Basic Chemical Manufacturing,3251,0,262514.480136,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Conexus,Inland Water Transportation,4832,0,962201.497139,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Conexus,Tobacco Manufacturing,3122,63.9538882702,179252807.136,2802844.549164414
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Conexus,Petroleum and Coal Products Manufacturing,3241,39.9620554107,104232492.45,2608286.5703171846
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Conexus,Seafood Product Preparation and Packaging,3117,2.42478917804,5273867.05185,2174979.622811151
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Conexus,Petroleum and Petroleum Products Merchant Wholesalers,4247,939.381183442,1553641474.35,1653898.866333771
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Conexus,Drugs and Druggists' Sundries Merchant Wholesalers,4242,1442.38875108,1984531829.65,1375864.7439284772
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Conexus,Petroleum and Coal Products Manufacturing,3241,559.4584333299,656737044.9645,1173879.9629055497
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Conexus,Pharmaceutical and Medicine Manufacturing,3254,16730.345119249796,19340277983.581047,1155999.9417661913
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Conexus,Scheduled Air Transportation,4811,7.13006965066,6272546.48716,879731.4464634125
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Finance & Insurance,Other Financial Vehicles,525990,40.3205072588,272436584.576,6756774.730718209
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Finance & Insurance,Other Insurance Funds,525190,6.89199474498,30523821.423,4428880.542201948
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Finance & Insurance,"Trusts, Estates, and Agency Accounts",525920,9.74766147136,36775020.6244,3772701.866232242
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Finance & Insurance,Pension Funds,525110,3.84424500082,12217072.5996,3178016.1246210965
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Finance & Insurance,Securities and Commodity Exchanges,523210,8.47028393659,21472303.7229,2535015.813359428
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Finance & Insurance,Miscellaneous Financial Investment Activities,523999,14.5873464903,25643018.2296,1757894.6415409807
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Finance & Insurance,Miscellaneous Intermediation,523910,78.6121566117,109296643.356,1390327.5023462868
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Finance & Insurance,Monetary Authorities–Central Bank,521110,8.43550606874,8824743.7032,1046142.7721452803
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Finance & Insurance,Open-End Investment Funds,525910,8.45633265548,6782529.75061,802065.1536472709
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Finance & Insurance,"Trust, Fiduciary, and Custody Activities",523991,58.9219674289,39079951.242,663249.2591011497
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Healthcare,Offices of All Other Miscellaneous Health Practitioners,621399,493.196712946,124825622.867,253095.00163004358
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Healthcare,Medical Laboratories,621511,3335.40952655,684327806.414,205170.5498130655
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Healthcare,Kidney Dialysis Centers,621492,647.163738313,129239517.17,199701.4194690455
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Healthcare,Diagnostic Imaging Centers,621512,301.376431035,58668158.3565,194667.37380563992
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Healthcare,HMO Medical Centers,621491,822.432897138,155135503.629,188629.98327141217
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,25360.0286977,4510642877.1,177864.2654891431
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Healthcare,All Other Miscellaneous Ambulatory Health Care Services,621999,572.447902176,101081521.305,176577.67793499984
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Healthcare,"Offices of Physicians, Mental Health Specialists",621112,536.472305415,76688507.742,142949.61169090716
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Healthcare,All Other Outpatient Care Centers,621498,926.738257696,124289476.67,134114.97328166952
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,Healthcare,Offices of Dentists,621210,7462.11043606,928189126.707,124386.94584599107
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,TechPoint,Totalizing Fluid Meter and Counting Device Manufacturing,334514,0,141067.432806,Inf
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,1138.02804764,1805738920.33,1586726.2007071562
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,TechPoint,Manufacturing and Reproducing Magnetic and Optical Media,334610,0.910453016348,602532.549855,661794.2266497974
00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,TechPoint,Software Publishers,513210,1156.43331497,748378983.09,647144.0881218597
