display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,postings
2,3,    623 - Nursing and Residential Care,,,00,000,14020,Bloomington MSA,2011,623210,Residential Intellectual and Developmental Disability Facilities,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,21140,Elkhart-Goshen MSA,2010,621391,Offices of Podiatrists,2,2,0.0
2,2,    622 - Hospitals,,,00,000,21780,Evansville MSA,2020,622110,General Medical and Surgical Hospitals,2,2,1664.0
2,1,    621 - Ambulatory Care,,,00,000,18020,Columbus MSA,2023,621310,Offices of Chiropractors,2,2,9.0
2,3,    623 - Nursing and Residential Care,,,18,000,00000,Indiana,2014,623311,Continuing Care Retirement Communities,2,2,306.0
2,1,    621 - Ambulatory Care,,,00,000,29200,Lafayette-West Lafayette MSA,2024,621399,Offices of All Other Miscellaneous Health Practitioners,2,2,94.0
2,1,    621 - Ambulatory Care,,,00,000,21140,Elkhart-Goshen MSA,2022,621111,Offices of Physicians (except Mental Health Specialists),2,2,691.0
2,1,    621 - Ambulatory Care,,,00,000,21140,Elkhart-Goshen MSA,2024,621493,Freestanding Ambulatory Surgical and Emergency Centers,2,2,33.0
2,1,    621 - Ambulatory Care,,,00,000,18020,Columbus MSA,2023,621498,All Other Outpatient Care Centers,2,2,10.0
2,3,    623 - Nursing and Residential Care,,,00,000,43780,South Bend-Mishawaka MSA,2023,623110,Nursing Care Facilities (Skilled Nursing Facilities),2,2,1210.0
2,1,    621 - Ambulatory Care,,,00,000,23060,Fort Wayne MSA,2012,621492,Kidney Dialysis Centers,2,2,49.0
2,2,    622 - Hospitals,,,00,000,23060,Fort Wayne MSA,2016,622210,Psychiatric and Substance Abuse Hospitals,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,29200,Lafayette-West Lafayette MSA,2014,621112,"Offices of Physicians, Mental Health Specialists",2,2,27.0
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2018,621410,Family Planning Centers,2,2,1.0
2,2,    622 - Hospitals,,,00,000,14020,Bloomington MSA,2019,622210,Psychiatric and Substance Abuse Hospitals,2,2,230.0
2,3,    623 - Nursing and Residential Care,,,00,000,45460,Terre Haute MSA,2016,623312,Assisted Living Facilities for the Elderly,2,2,127.0
2,1,    621 - Ambulatory Care,,,00,000,33140,Michigan City-La Porte MSA,2023,621112,"Offices of Physicians, Mental Health Specialists",2,2,6.0
2,2,    622 - Hospitals,,,18,000,00000,Indiana,2025,622210,Psychiatric and Substance Abuse Hospitals,2,2,2536.0
2,1,    621 - Ambulatory Care,,,0,000,00000,United States,2013,621999,All Other Miscellaneous Ambulatory Health Care Services,2,2,80426.0
2,1,    621 - Ambulatory Care,,,00,000,31140,Louisville/Jefferson County MSA,2019,621310,Offices of Chiropractors,2,2,74.0
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2025,621511,Medical Laboratories,2,2,94.0
2,1,    621 - Ambulatory Care,,,00,000,31140,Louisville/Jefferson County MSA,2012,621112,"Offices of Physicians, Mental Health Specialists",2,2,1.0
