cicp_initiative,geo_area,statefips,countyfips,metrofips,year,jobs,STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2021,141.49245411813408,STEM
Advanced and Traded Industries,Elkhart-Goshen MSA,00,000,21140,2021,84095.22956256659,Non-STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2027,63023.042345776776,Non-STEM
Advanced and Traded Industries,Fort Wayne MSA,00,000,23060,2024,7560.11729904728,STEM
AgriNovus,Muncie MSA,00,000,34620,2023,5.378092080417,STEM
Health,Fort Wayne MSA,00,000,23060,2025,458.88675491156715,STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2022,11427.073174673938,Non-STEM
AgriNovus,United States,0,000,00000,2025,489772.3573594125,Non-STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2023,20093.39114565757,STEM
Health,Fort Wayne MSA,00,000,23060,2023,420.9150837399441,STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2023,10078.713150002752,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2027,19157.980121415578,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2026,380.2628341867199,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2021,9.9672152519789,STEM
AgriNovus,Muncie MSA,00,000,34620,2025,3.2251188775535,STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2028,1104.3338082294536,STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2021,72152.68022953352,Non-STEM
Conexus,Bloomington MSA,00,000,14020,2024,2041.7210343509437,STEM
Finance,Cincinnati MSA,00,000,17140,2024,47934.854142647535,Non-STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2020,219881.244849351,Non-STEM
Health,Fort Wayne MSA,00,000,23060,2022,384.6931024443546,STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2022,1524.617094233287,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2028,2.2930507420271,STEM
Conexus,Cincinnati MSA,00,000,17140,2021,17860.56416745917,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2025,1636.55640360099,STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,200911.456883865,Non-STEM
Conexus,Evansville MSA,00,000,21780,2021,1570.2333586099066,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2025,11488.06597473463,Non-STEM
Finance,Terre Haute MSA,00,000,45460,2023,1537.3058851797923,Non-STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2019,9229.408873093853,Non-STEM
Health,Kokomo MSA,00,000,29020,2027,15.791372458433973,STEM
AgriNovus,Kokomo MSA,00,000,29020,2023,102.98923179003759,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2021,647.5494854828745,STEM
Health,Chicago-Naperville-Elgin MSA,00,000,16980,2025,483765.59834387293,Non-STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2024,11808.064289592867,Non-STEM
Advanced and Traded Industries,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2024,312662.91126779997,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2021,1465.6247956606073,Non-STEM
Advanced and Traded Industries,Elkhart-Goshen MSA,00,000,21140,2019,77211.6064999317,Non-STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2019,442.4945092902558,STEM
Advanced and Traded Industries,Bloomington MSA,00,000,14020,2025,3315.524567252947,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2022,107.75245185180499,STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2027,21933.688088701332,STEM
TechPoint,Columbus MSA,00,000,18020,2024,277.75225702822974,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2019,104.54747835937218,Non-STEM
AgriNovus,Bloomington MSA,00,000,14020,2020,0.0,STEM
Health,Elkhart-Goshen MSA,00,000,21140,2022,74.88595051687933,STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2027,29922.377799925533,Non-STEM
Health,Chicago-Naperville-Elgin MSA,00,000,16980,2022,433354.2634498903,Non-STEM
Health,Muncie MSA,00,000,34620,2021,7288.764233630762,Non-STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2022,14888.941723714259,Non-STEM
Advanced and Traded Industries,Fort Wayne MSA,00,000,23060,2021,64881.76605963137,Non-STEM
Finance,Fort Wayne MSA,00,000,23060,2028,8524.341881582808,Non-STEM
TechPoint,Columbus MSA,00,000,18020,2027,402.23733567972283,STEM
Finance,United States,0,000,00000,2019,525997.5494473871,STEM
Finance,Fort Wayne MSA,00,000,23060,2028,906.31097247223,STEM
Health,Muncie MSA,00,000,34620,2023,44.00860577822445,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2019,7079.658815706834,STEM
AgriNovus,Evansville MSA,00,000,21780,2026,29.92784691362657,STEM
Advanced and Traded Industries,Indiana,18,000,00000,2027,122667.16057187633,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2020,501.6410518479975,Non-STEM
Finance,Michigan City-La Porte MSA,00,000,33140,2020,822.7558227898213,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2019,1177.9918473667765,Non-STEM
Conexus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,18007.794026940483,STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2019,59777.22098600121,Non-STEM
Conexus,Muncie MSA,00,000,34620,2022,326.1603775719274,STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2020,785.0806383473551,STEM
Conexus,Indiana,18,000,00000,2027,833315.5919290595,Non-STEM
Health,Fort Wayne MSA,00,000,23060,2022,31428.85094522939,Non-STEM
Finance,Muncie MSA,00,000,34620,2023,92.33540732434344,STEM
Health,Cincinnati MSA,00,000,17140,2027,134268.9154140004,Non-STEM
AgriNovus,Chicago-Naperville-Elgin MSA,00,000,16980,2028,281.7704510321171,STEM
BioCrossroads,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,20671.76040482502,Non-STEM
AgriNovus,Indiana,18,000,00000,2019,603.2585288066749,STEM
Health,Kokomo MSA,00,000,29020,2021,26.757467059507555,STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2026,157.37010365825557,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2019,1669.8113040664123,Non-STEM
AgriNovus,Fort Wayne MSA,00,000,23060,2027,25.0307299331706,STEM
TechPoint,United States,0,000,00000,2023,3282026.0250360663,Non-STEM
Health,Michigan City-La Porte MSA,00,000,33140,2021,30.957016340551057,STEM
Health,Columbus MSA,00,000,18020,2021,3186.5534905716995,Non-STEM
AgriNovus,Elkhart-Goshen MSA,00,000,21140,2020,298.35105724123935,Non-STEM
Finance,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,45467.25073124666,Non-STEM
Finance,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,45455.697318998195,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2024,0.875408018916505,STEM
TechPoint,Evansville MSA,00,000,21780,2024,786.7919901814367,STEM
Health,United States,0,000,00000,2019,15123983.41198767,Non-STEM
Finance,United States,0,000,00000,2028,685288.6604098162,STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2028,163.97673435300285,STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2020,9960.728804205779,Non-STEM
Health,Bloomington MSA,00,000,14020,2019,135.11397498932917,STEM
Finance,United States,0,000,00000,2020,5955456.560348585,Non-STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2028,723.4536721738931,STEM
Finance,Columbus MSA,00,000,18020,2023,1004.5553323529106,Non-STEM
AgriNovus,Columbus MSA,00,000,18020,2026,1.16056899458,STEM
Conexus,Muncie MSA,00,000,34620,2019,6006.907519740647,Non-STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2020,996.2663815444159,STEM
Advanced and Traded Industries,South Bend-Mishawaka MSA,00,000,43780,2025,32270.82247448356,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2022,3.3339472368567,STEM
AgriNovus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2022,3293.1351042778906,Non-STEM
AgriNovus,Columbus MSA,00,000,18020,2021,26.706169933457,Non-STEM
Advanced and Traded Industries,Elkhart-Goshen MSA,00,000,21140,2027,3979.1732258942347,STEM
Health,United States,0,000,00000,2027,234038.44769978808,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2028,24390.58660477786,Non-STEM
Health,Indiana,18,000,00000,2028,4149.436419087765,STEM
Conexus,Indiana,18,000,00000,2028,60977.58111937462,STEM
TechPoint,Evansville MSA,00,000,21780,2027,1761.3965008345856,Non-STEM
Finance,Terre Haute MSA,00,000,45460,2024,97.77848443328466,STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2022,22244.860763306086,STEM
Conexus,Lafayette-West Lafayette MSA,00,000,29200,2026,2340.571306404418,STEM
TechPoint,Muncie MSA,00,000,34620,2024,464.3877949875987,STEM
Conexus,Louisville/Jefferson County MSA,00,000,31140,2020,161493.31240460562,Non-STEM
Finance,Fort Wayne MSA,00,000,23060,2026,8588.262058640797,Non-STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2025,377.7401067236366,STEM
Finance,Cincinnati MSA,00,000,17140,2020,51296.59132709256,Non-STEM
TechPoint,Fort Wayne MSA,00,000,23060,2022,3824.5372382359533,Non-STEM
Health,Elkhart-Goshen MSA,00,000,21140,2027,8697.173951888957,Non-STEM
Finance,United States,0,000,00000,2022,573495.3035996722,STEM
BioCrossroads,Indiana,18,000,00000,2021,55237.05328320688,Non-STEM
BioCrossroads,Evansville MSA,00,000,21780,2022,393.557605142214,STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2020,675.9677714506415,STEM
AgriNovus,Evansville MSA,00,000,21780,2022,36.66226446671954,STEM
AgriNovus,Elkhart-Goshen MSA,00,000,21140,2023,356.85403384411137,Non-STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2025,997.8259599266588,STEM
BioCrossroads,Evansville MSA,00,000,21780,2025,467.01426612143064,STEM
Finance,Fort Wayne MSA,00,000,23060,2019,760.4032975562479,STEM
AgriNovus,Kokomo MSA,00,000,29020,2020,0.627359280475,STEM
Finance,Indiana,18,000,00000,2019,7513.946030043776,STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2027,734.8869535159985,STEM
Advanced and Traded Industries,Kokomo MSA,00,000,29020,2025,11069.17368638768,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2025,102.9234675530215,STEM
Health,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2024,1882.3602918498918,STEM
Advanced and Traded Industries,Evansville MSA,00,000,21780,2021,35267.5147221652,Non-STEM
BioCrossroads,Columbus MSA,00,000,18020,2020,370.66583101506353,STEM
Finance,Kokomo MSA,00,000,29020,2023,49.706339652162555,STEM
Finance,Muncie MSA,00,000,34620,2022,1279.4124135534748,Non-STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2025,15509.392337300882,Non-STEM
BioX,United States,0,000,00000,2026,1008971.9479639328,STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2027,1082.729797246733,STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2020,159.1557455883383,STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2027,408.30447215695295,Non-STEM
AgriNovus,Cincinnati MSA,00,000,17140,2027,1509.887749578703,Non-STEM
Finance,Bloomington MSA,00,000,14020,2024,1515.5450904321406,Non-STEM
Finance,Evansville MSA,00,000,21780,2026,3850.564102386265,Non-STEM
Health,Columbus MSA,00,000,18020,2024,3587.905854547253,Non-STEM
Conexus,Michigan City-La Porte MSA,00,000,33140,2019,716.2573121875705,STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2028,16548.872417184288,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2022,350.94456318706176,Non-STEM
TechPoint,Cincinnati MSA,00,000,17140,2019,14448.65492737695,Non-STEM
Finance,Kokomo MSA,00,000,29020,2021,47.08044105063922,STEM
Finance,Michigan City-La Porte MSA,00,000,33140,2019,37.34751308320366,STEM
Advanced and Traded Industries,Muncie MSA,00,000,34620,2021,7830.335513347267,Non-STEM
BioCrossroads,Chicago-Naperville-Elgin MSA,00,000,16980,2023,21045.360680381735,STEM
Finance,Elkhart-Goshen MSA,00,000,21140,2027,130.94559400309228,STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2025,96.32006361522747,STEM
BioCrossroads,Elkhart-Goshen MSA,00,000,21140,2024,377.14305789914044,Non-STEM
Advanced and Traded Industries,Indiana,18,000,00000,2020,909574.3447959239,Non-STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2021,3185.3843165005956,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2024,1883.5810461084254,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2019,2649.4821705475492,STEM
BioCrossroads,Kokomo MSA,00,000,29020,2026,42.52324780719096,STEM
Conexus,Kokomo MSA,00,000,29020,2028,9284.43537873149,Non-STEM
TechPoint,Chicago-Naperville-Elgin MSA,00,000,16980,2026,58138.23173183555,STEM
Finance,Terre Haute MSA,00,000,45460,2028,1385.9082016770503,Non-STEM
Health,Michigan City-La Porte MSA,00,000,33140,2025,4469.9102821966135,Non-STEM
AgriNovus,Evansville MSA,00,000,21780,2025,490.82132374355706,Non-STEM
Advanced and Traded Industries,Fort Wayne MSA,00,000,23060,2019,64925.7954924616,Non-STEM
Health,Elkhart-Goshen MSA,00,000,21140,2026,96.35548908057949,STEM
Advanced and Traded Industries,Fort Wayne MSA,00,000,23060,2027,70861.54358913063,Non-STEM
TechPoint,Kokomo MSA,00,000,29020,2024,97.94267423476397,STEM
Health,Evansville MSA,00,000,21780,2024,19716.95275740141,Non-STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2024,22342.33306356664,STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2019,19602.915793790802,STEM
TechPoint,United States,0,000,00000,2019,2901023.1932783797,Non-STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2023,215810.1816382866,Non-STEM
AgriNovus,Fort Wayne MSA,00,000,23060,2024,745.4800017041116,Non-STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2026,564.3438509943261,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2027,562.870435558718,Non-STEM
TechPoint,United States,0,000,00000,2027,3017183.250394054,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2026,10956.940026148779,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2020,623.8362682750668,STEM
Advanced and Traded Industries,Indiana,18,000,00000,2022,108773.85705015139,STEM
Advanced and Traded Industries,Indiana,18,000,00000,2028,1028058.1082077669,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2027,91.68741472907534,STEM
Conexus,Muncie MSA,00,000,34620,2027,365.2081625107293,STEM
Conexus,Muncie MSA,00,000,34620,2025,360.5196800972829,STEM
Conexus,Cincinnati MSA,00,000,17140,2027,227627.0867357145,Non-STEM
BioX,United States,0,000,00000,2027,1934605.7469066896,Non-STEM
Conexus,Elkhart-Goshen MSA,00,000,21140,2028,2891.2986796504333,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2021,24481.305220971066,Non-STEM
BioX,United States,0,000,00000,2019,820813.7812016081,STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2024,79.50065256067161,STEM
BioX,United States,0,000,00000,2020,830466.8993377518,STEM
AgriNovus,Elkhart-Goshen MSA,00,000,21140,2026,376.2225523444302,Non-STEM
Conexus,Columbus MSA,00,000,18020,2021,3517.3756077538455,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2026,66913.5427607681,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2020,65234.01696617705,STEM
Advanced and Traded Industries,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,48369.73980086167,STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2020,24170.048035106898,Non-STEM
Advanced and Traded Industries,Bloomington MSA,00,000,14020,2026,14819.529594890413,Non-STEM
AgriNovus,Fort Wayne MSA,00,000,23060,2027,775.9014312914138,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2021,329.3396332551281,STEM
Finance,Cincinnati MSA,00,000,17140,2023,5070.184278662695,STEM
Finance,South Bend-Mishawaka MSA,00,000,43780,2023,3977.1556425706844,Non-STEM
Finance,Indiana,18,000,00000,2021,100742.71015826498,Non-STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2027,703.3864177576359,STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2027,1899.3972565067245,Non-STEM
AgriNovus,Michigan City-La Porte MSA,00,000,33140,2020,78.96748452424721,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2026,79.59524676161448,STEM
BioCrossroads,Fort Wayne MSA,00,000,23060,2021,400.9359569590996,STEM
Health,Elkhart-Goshen MSA,00,000,21140,2024,95.86506339134502,STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2028,583.1257382071409,Non-STEM
Health,Indiana,18,000,00000,2026,375223.12265756656,Non-STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2023,15155.887597916379,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2026,4315.626683427953,STEM
Finance,Chicago-Naperville-Elgin MSA,00,000,16980,2026,212154.9832383745,Non-STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2027,158.8804860813802,STEM
Finance,Lafayette-West Lafayette MSA,00,000,29200,2023,1906.1203066575338,Non-STEM
Finance,Muncie MSA,00,000,34620,2026,1575.5740231673296,Non-STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2022,480.5927555155334,Non-STEM
Advanced and Traded Industries,Columbus MSA,00,000,18020,2020,4929.512970805413,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2023,11395.089271466637,Non-STEM
AgriNovus,Evansville MSA,00,000,21780,2020,43.3348889226685,STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2020,25203.583337398923,Non-STEM
Finance,Michigan City-La Porte MSA,00,000,33140,2027,74.34730039983064,STEM
Health,Terre Haute MSA,00,000,45460,2019,96.28554980595717,STEM
Conexus,Evansville MSA,00,000,21780,2023,1670.240163708262,STEM
TechPoint,Fort Wayne MSA,00,000,23060,2022,2195.784727042235,STEM
Health,Elkhart-Goshen MSA,00,000,21140,2019,8900.506063915625,Non-STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2026,681.000870205144,STEM
Health,Cincinnati MSA,00,000,17140,2028,135235.940407819,Non-STEM
Conexus,Fort Wayne MSA,00,000,23060,2022,55757.60183110351,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2025,15487.729207941626,STEM
AgriNovus,Indiana,18,000,00000,2025,636.7823722357683,STEM
AgriNovus,Columbus MSA,00,000,18020,2028,1.20447476112,STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2027,1055.622389319749,STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2025,1268894.761441904,Non-STEM
Conexus,South Bend-Mishawaka MSA,00,000,43780,2019,25887.44758286226,Non-STEM
TechPoint,Elkhart-Goshen MSA,00,000,21140,2022,734.9072665925578,Non-STEM
TechPoint,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2026,17775.641565775113,Non-STEM
Health,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,1613.040749456161,STEM
TechPoint,Indiana,18,000,00000,2023,30997.47934975581,STEM
Conexus,Muncie MSA,00,000,34620,2024,6047.036905139892,Non-STEM
Conexus,Evansville MSA,00,000,21780,2022,28805.83981311961,Non-STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2028,909211.6678373751,Non-STEM
Conexus,Evansville MSA,00,000,21780,2028,1750.3422998562587,STEM
BioX,United States,0,000,00000,2026,1908124.3340328445,Non-STEM
BioCrossroads,Muncie MSA,00,000,34620,2021,112.51532381189676,Non-STEM
Finance,Louisville/Jefferson County MSA,00,000,31140,2021,37791.536880347725,Non-STEM
Health,Louisville/Jefferson County MSA,00,000,31140,2020,600.2357500891254,STEM
Conexus,Chicago-Naperville-Elgin MSA,00,000,16980,2022,62197.34444044071,STEM
TechPoint,Bloomington MSA,00,000,14020,2020,536.2371799069385,STEM
Advanced and Traded Industries,Columbus MSA,00,000,18020,2023,20440.35715299329,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2019,276.0980532715558,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2019,413.26922464171787,Non-STEM
AgriNovus,Lafayette-West Lafayette MSA,00,000,29200,2025,15.627432685872702,STEM
AgriNovus,Terre Haute MSA,00,000,45460,2019,5.958503209496,STEM
Health,Chicago-Naperville-Elgin MSA,00,000,16980,2026,6688.070464667924,STEM
Finance,Columbus MSA,00,000,18020,2021,71.81865619817727,STEM
Health,Muncie MSA,00,000,34620,2019,46.460560417923794,STEM
Advanced and Traded Industries,Louisville/Jefferson County MSA,00,000,31140,2028,23541.26780000586,STEM
TechPoint,Louisville/Jefferson County MSA,00,000,31140,2028,7107.54066290102,STEM
Finance,Louisville/Jefferson County MSA,00,000,31140,2027,33069.12867554697,Non-STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2027,115.66124513752432,Non-STEM
Health,Columbus MSA,00,000,18020,2022,3203.3215517396266,Non-STEM
AgriNovus,Evansville MSA,00,000,21780,2028,493.1905048173413,Non-STEM
Finance,Michigan City-La Porte MSA,00,000,33140,2019,850.1099676113932,Non-STEM
Conexus,Indiana,18,000,00000,2021,781293.3252680902,Non-STEM
Health,Bloomington MSA,00,000,14020,2023,8261.446967580407,Non-STEM
Advanced and Traded Industries,United States,0,000,00000,2024,36843237.223310046,Non-STEM
BioCrossroads,Terre Haute MSA,00,000,45460,2019,110.36411827159611,STEM
Conexus,Columbus MSA,00,000,18020,2028,18080.61202788418,Non-STEM
Finance,Louisville/Jefferson County MSA,00,000,31140,2019,36659.51719710112,Non-STEM
Finance,Muncie MSA,00,000,34620,2020,108.38097579398567,STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2028,12374.467322581047,Non-STEM
Health,Columbus MSA,00,000,18020,2019,8.5101166940046,STEM
Conexus,Fort Wayne MSA,00,000,23060,2021,3905.313833408767,STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2027,1274297.361133817,Non-STEM
Advanced and Traded Industries,Columbus MSA,00,000,18020,2024,20262.215202063453,Non-STEM
BioCrossroads,Indiana,18,000,00000,2023,58648.15274267734,Non-STEM
BioX,United States,0,000,00000,2025,984770.6365457576,STEM
BioCrossroads,South Bend-Mishawaka MSA,00,000,43780,2022,380.4836585429813,STEM
TechPoint,Indiana,18,000,00000,2021,37416.50329516656,Non-STEM
BioCrossroads,Kokomo MSA,00,000,29020,2027,88.01303098852726,Non-STEM
Conexus,Kokomo MSA,00,000,29020,2023,10454.066637104224,Non-STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2027,6096.894741300534,STEM
TechPoint,Indiana,18,000,00000,2019,35044.36487537577,Non-STEM
TechPoint,Lafayette-West Lafayette MSA,00,000,29200,2028,741.7345505842844,Non-STEM
Advanced and Traded Industries,Chicago-Naperville-Elgin MSA,00,000,16980,2021,167123.69986687842,STEM
Finance,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2019,4442.548825799755,STEM
Advanced and Traded Industries,United States,0,000,00000,2020,6298113.727335364,STEM
AgriNovus,United States,0,000,00000,2022,487046.32106926315,Non-STEM
Finance,Muncie MSA,00,000,34620,2025,1564.6753546270584,Non-STEM
Advanced and Traded Industries,Bloomington MSA,00,000,14020,2023,15029.523482960905,Non-STEM
Advanced and Traded Industries,South Bend-Mishawaka MSA,00,000,43780,2026,32233.12561613548,Non-STEM
BioCrossroads,Louisville/Jefferson County MSA,00,000,31140,2020,5506.939298048241,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2019,1399.4621276614996,Non-STEM
Health,Elkhart-Goshen MSA,00,000,21140,2022,8442.062082271821,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2028,78.80722568132254,STEM
Conexus,Evansville MSA,00,000,21780,2025,1725.0881909492537,STEM
Advanced and Traded Industries,Columbus MSA,00,000,18020,2028,20132.302773123043,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2019,67.15769550233512,STEM
AgriNovus,South Bend-Mishawaka MSA,00,000,43780,2019,171.07978997493495,Non-STEM
TechPoint,Bloomington MSA,00,000,14020,2025,505.03247812161203,STEM
Health,Evansville MSA,00,000,21780,2027,150.8710004155324,STEM
Advanced and Traded Industries,Michigan City-La Porte MSA,00,000,33140,2025,12019.874755865454,Non-STEM
Health,Indiana,18,000,00000,2024,3960.7319773270806,STEM
Health,Terre Haute MSA,00,000,45460,2021,83.21485481103234,STEM
Health,Columbus MSA,00,000,18020,2023,3358.105294377233,Non-STEM
Advanced and Traded Industries,Lafayette-West Lafayette MSA,00,000,29200,2023,28766.091376082804,Non-STEM
AgriNovus,Fort Wayne MSA,00,000,23060,2026,25.439439900963,STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2020,1623.9307758808363,Non-STEM
TechPoint,Indiana,18,000,00000,2026,42384.270748401716,Non-STEM
TechPoint,United States,0,000,00000,2028,3076294.8352841837,STEM
TechPoint,Michigan City-La Porte MSA,00,000,33140,2028,298.2541019050501,Non-STEM
Finance,Terre Haute MSA,00,000,45460,2021,1560.8001736234805,Non-STEM
BioCrossroads,Michigan City-La Porte MSA,00,000,33140,2028,35.575265129544974,STEM
AgriNovus,Bloomington MSA,00,000,14020,2028,0.605367165094,STEM
Finance,Indiana,18,000,00000,2025,105074.30453092288,Non-STEM
Health,Chicago-Naperville-Elgin MSA,00,000,16980,2023,5588.938837603203,STEM
TechPoint,Cincinnati MSA,00,000,17140,2026,12470.97929182316,STEM
AgriNovus,Indianapolis-Carmel-Greenwood MSA,00,000,26900,2020,117.42727247741271,STEM
Health,South Bend-Mishawaka MSA,00,000,43780,2020,16136.899610035925,Non-STEM
TechPoint,Muncie MSA,00,000,34620,2024,459.03223578902157,Non-STEM
Health,Fort Wayne MSA,00,000,23060,2024,447.30589156162813,STEM
Advanced and Traded Industries,United States,0,000,00000,2023,6794195.515268378,STEM
AgriNovus,Kokomo MSA,00,000,29020,2025,100.35798868637168,Non-STEM
TechPoint,United States,0,000,00000,2020,2641715.6227768296,STEM
Advanced and Traded Industries,Terre Haute MSA,00,000,45460,2028,1050.836698229152,STEM
Finance,Kokomo MSA,00,000,29020,2022,47.61188034719777,STEM
Health,Lafayette-West Lafayette MSA,00,000,29200,2021,10053.737652012676,Non-STEM
BioCrossroads,Lafayette-West Lafayette MSA,00,000,29200,2022,1732.7404323603835,Non-STEM
AgriNovus,Muncie MSA,00,000,34620,2024,3.6497042577064005,STEM
BioCrossroads,Columbus MSA,00,000,18020,2021,363.002692898866,STEM
AgriNovus,United States,0,000,00000,2025,26542.27627113902,STEM
AgriNovus,Kokomo MSA,00,000,29020,2021,98.97269011398463,Non-STEM
AgriNovus,Louisville/Jefferson County MSA,00,000,31140,2020,1325.7300035329856,Non-STEM
Health,Terre Haute MSA,00,000,45460,2028,64.64907137172482,STEM
BioCrossroads,Cincinnati MSA,00,000,17140,2024,5675.323078002791,STEM
