display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,jobs
2,2,Pharma,,,00,000,23060,Fort Wayne MSA,2025,325412,Pharmaceutical Preparation Manufacturing,2,2,17.803430192
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,2024,000000,,1,1,0.0
2,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,2024,325311,Nitrogenous Fertilizer Manufacturing,2,2,67.3080018286
2,6,Bio-Logistics,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,1358.73020351736
2,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,325320,Pesticide and Other Agricultural Chemical Manufacturing,2,2,639.712320914
2,3,MedDev,,,00,000,17140,Cincinnati MSA,2019,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,74.2690381762
2,4,Research/Testing,,,00,000,31140,Louisville/Jefferson County MSA,2028,621511,Medical Laboratories,2,2,772.804538251
2,6,Bio-Logistics,,,00,000,45460,Terre Haute MSA,2027,424910,Farm Supplies Merchant Wholesalers,2,2,85.963027359444
2,4,Research/Testing,,,00,000,33140,Michigan City-La Porte MSA,2022,541380,Testing Laboratories and Services,2,2,0.14044736157664
1,4,Research/Testing,,,00,000,21140,Elkhart-Goshen MSA,2027,000000,,1,1,144.451997536962
1,3,MedDev,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,000000,,1,1,2406.2207775636
2,4,Research/Testing,,,00,000,21780,Evansville MSA,2028,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,144.79786664703002
2,1,Ag/Bio,,,00,000,43780,South Bend-Mishawaka MSA,2021,325315,Compost Manufacturing,2,2,0.0
2,2,Pharma,,,00,000,17140,Cincinnati MSA,2028,325412,Pharmaceutical Preparation Manufacturing,2,2,2468.20741586
1,3,MedDev,,,00,000,16980,Chicago-Naperville-Elgin MSA,2027,000000,,1,1,11003.376492100002
2,4,Research/Testing,,,00,000,31140,Louisville/Jefferson County MSA,2020,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,180.758597788818
2,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,2019,325193,Ethyl Alcohol Manufacturing,2,2,0.0
2,3,MedDev,,,00,000,34620,Muncie MSA,2019,334516,Analytical Laboratory Instrument Manufacturing,2,2,0.0
2,1,Ag/Bio,,,0,000,00000,United States,2024,325320,Pesticide and Other Agricultural Chemical Manufacturing,2,2,13977.116307
2,4,Research/Testing,,,00,000,34620,Muncie MSA,2019,541380,Testing Laboratories and Services,2,2,11.73513964736
2,3,MedDev,,,00,000,31140,Louisville/Jefferson County MSA,2025,334517,Irradiation Apparatus Manufacturing,2,2,0.0
2,4,Research/Testing,,,00,000,17140,Cincinnati MSA,2025,541380,Testing Laboratories and Services,2,2,174.7374719024
2,4,Research/Testing,,,00,000,21780,Evansville MSA,2023,541714,Research and Development in Biotechnology (except Nanobiotechnology),2,2,26.3388862004
2,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,2028,311221,Wet Corn Milling and Starch Manufacturing,2,2,0.0
2,2,Pharma,,,00,000,21140,Elkhart-Goshen MSA,2022,325412,Pharmaceutical Preparation Manufacturing,2,2,0.0
