display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,females,males
1,1,Manufacturing,0,,00,000,23060,Fort Wayne MSA,2021,000000,,1,1,10598.239194985692,26166.34093522862
1,1,Manufacturing,0,,00,000,23060,Fort Wayne MSA,2022,000000,,1,1,11173.86809477296,27456.669888027613
1,1,Manufacturing,0,,00,000,23060,Fort Wayne MSA,2023,000000,,1,1,11367.681430167388,27383.814454283434
1,1,Manufacturing,0,,00,000,23060,Fort Wayne MSA,2024,000000,,1,1,11332.082781172257,27146.079270820865
1,1,Manufacturing,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,1,1,27752.985427763117,61405.14826375541
1,1,Manufacturing,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,1,1,28823.77021686767,62653.88867349548
1,1,Manufacturing,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,1,1,30431.72600845211,64416.24866221758
1,1,Manufacturing,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1,1,31447.438801560154,65524.7495223574
1,1,Manufacturing,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,000000,,1,1,31136.543452932074,64939.64715460824
1,1,Manufacturing,0,,00,000,29020,Kokomo MSA,2020,000000,,1,1,2741.2020160964607,8107.334832426595
1,1,Manufacturing,0,,00,000,29020,Kokomo MSA,2021,000000,,1,1,2442.6890586537434,7366.957057022986
1,1,Manufacturing,0,,00,000,29020,Kokomo MSA,2022,000000,,1,1,2329.04899391371,6854.76551471607
1,1,Manufacturing,0,,00,000,29020,Kokomo MSA,2023,000000,,1,1,2375.9416910358195,6995.56181952132
1,1,Manufacturing,0,,00,000,29020,Kokomo MSA,2024,000000,,1,1,2289.9842785088367,6889.609079150281
1,1,Manufacturing,0,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,1,1,4729.430563338109,14311.655380393635
1,1,Manufacturing,0,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,1,1,5175.333495369387,14514.637170917124
1,1,Manufacturing,0,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,1,1,5619.097172265441,15181.074907557762
1,1,Manufacturing,0,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,5976.895953476456,15819.911132246374
1,1,Manufacturing,0,,00,000,29200,Lafayette-West Lafayette MSA,2024,000000,,1,1,5780.015641013515,15839.335668653968
1,1,Manufacturing,0,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,1,1,22823.43553732935,57862.05871277453
1,1,Manufacturing,0,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,1,1,23718.066431734096,59385.99354586186
1,1,Manufacturing,0,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,1,1,25101.48452698548,61208.360635074336
1,1,Manufacturing,0,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1,1,25328.68332962919,61180.60814602022
1,1,Manufacturing,0,,00,000,31140,Louisville/Jefferson County MSA,2024,000000,,1,1,24875.23746407055,60726.9450366524
1,1,Manufacturing,0,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,1,1,2417.4152380070796,5099.522416633285
1,1,Manufacturing,0,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,1,1,2488.8810154701505,5212.7791642151105
1,1,Manufacturing,0,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,1,1,2729.405472719806,5530.138933129802
1,1,Manufacturing,0,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,1,1,2805.6677647250895,5703.08126788746
1,1,Manufacturing,0,,00,000,33140,Michigan City-La Porte MSA,2024,000000,,1,1,2770.8558623917575,5718.713024045194
1,1,Manufacturing,0,,00,000,34620,Muncie MSA,2020,000000,,1,1,643.4214215028201,2781.883480006483
1,1,Manufacturing,0,,00,000,34620,Muncie MSA,2021,000000,,1,1,713.1854110066756,2836.0709132598863
1,1,Manufacturing,0,,00,000,34620,Muncie MSA,2022,000000,,1,1,796.9672379208929,2966.595973683897
1,1,Manufacturing,0,,00,000,34620,Muncie MSA,2023,000000,,1,1,854.752857252936,3162.154521956624
1,1,Manufacturing,0,,00,000,34620,Muncie MSA,2024,000000,,1,1,862.5881183194898,3187.455413064791
1,1,Manufacturing,0,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,1,1,4756.955983842947,10890.048563483508
1,1,Manufacturing,0,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,1,1,4693.131440447119,10754.303808654644
1,1,Manufacturing,0,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,1,1,4819.764111807242,10786.771197867056
1,1,Manufacturing,0,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,1,1,4724.6825080710405,10559.387302415738
1,1,Manufacturing,0,,00,000,43780,South Bend-Mishawaka MSA,2024,000000,,1,1,4617.017141993889,10544.228051193484
1,1,Manufacturing,0,,00,000,45460,Terre Haute MSA,2020,000000,,1,1,1971.5935255475038,7069.210248107375
1,1,Manufacturing,0,,00,000,45460,Terre Haute MSA,2021,000000,,1,1,1995.121557663324,7056.305789776429
1,1,Manufacturing,0,,00,000,45460,Terre Haute MSA,2022,000000,,1,1,2184.017380164488,7475.703782199099
1,1,Manufacturing,0,,00,000,45460,Terre Haute MSA,2023,000000,,1,1,2299.0740014605262,7653.764877292599
1,1,Manufacturing,0,,00,000,45460,Terre Haute MSA,2024,000000,,1,1,2283.348304369369,7792.195246453541
1,1,Manufacturing,0,,18,000,00000,Indiana,2020,000000,,1,1,148108.9559801356,356807.0695635491
1,1,Manufacturing,0,,18,000,00000,Indiana,2021,000000,,1,1,155679.05295689782,369458.61506988364
1,1,Manufacturing,0,,18,000,00000,Indiana,2022,000000,,1,1,163428.43873688194,380535.49163954775
1,1,Manufacturing,0,,18,000,00000,Indiana,2023,000000,,1,1,161237.2469070879,374944.8642560462
1,1,Manufacturing,0,,18,000,00000,Indiana,2024,000000,,1,1,156993.43225155346,369479.2984610035
1,2,Logistics,0,,0,000,00000,United States,2020,000000,,1,1,3096391.827765111,7362566.486967529
1,2,Logistics,0,,0,000,00000,United States,2021,000000,,1,1,3318452.028897701,7631476.514356311
1,2,Logistics,0,,0,000,00000,United States,2022,000000,,1,1,3582528.2476129895,7995364.5209266385
1,2,Logistics,0,,0,000,00000,United States,2023,000000,,1,1,3604200.476509745,8022026.285476634
1,2,Logistics,0,,0,000,00000,United States,2024,000000,,1,1,3604374.650307174,8014652.13075366
1,2,Logistics,0,,00,000,14020,Bloomington MSA,2020,000000,,1,1,529.161689516408,1761.5747347276656
1,2,Logistics,0,,00,000,14020,Bloomington MSA,2021,000000,,1,1,583.079615809695,1790.766188901764
1,2,Logistics,0,,00,000,14020,Bloomington MSA,2022,000000,,1,1,633.975854702679,1844.1620988024456
1,2,Logistics,0,,00,000,14020,Bloomington MSA,2023,000000,,1,1,647.4277709676079,1871.9168914483662
1,2,Logistics,0,,00,000,14020,Bloomington MSA,2024,000000,,1,1,695.4484795942731,1873.8201286427238
1,2,Logistics,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,125074.81863391883,270219.8964717609
1,2,Logistics,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,1,1,129896.04374729995,275711.44191052846
1,2,Logistics,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,1,1,139521.41445468133,286979.3754045992
1,2,Logistics,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,142317.95693474181,288801.44749726466
1,2,Logistics,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,1,1,142196.55158095324,288627.5329498455
1,2,Logistics,0,,00,000,17140,Cincinnati MSA,2020,000000,,1,1,28786.152590378406,67049.848412454
1,2,Logistics,0,,00,000,17140,Cincinnati MSA,2021,000000,,1,1,32681.56860558371,71618.83458407065
1,2,Logistics,0,,00,000,17140,Cincinnati MSA,2022,000000,,1,1,34600.85246853942,73486.02967965559
1,2,Logistics,0,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,34966.196696044026,72882.8546284856
1,2,Logistics,0,,00,000,17140,Cincinnati MSA,2024,000000,,1,1,34683.17008174282,72591.82258600136
1,2,Logistics,0,,00,000,18020,Columbus MSA,2020,000000,,1,1,546.393655540145,1885.7661238717128
