year,NAICS,occ
2019,311221,17-3012
2019,311221,19-4061
2019,311221,21-1099
2019,311221,25-1099
2019,311221,25-2011
2019,311221,25-4012
2019,311221,27-1023
2019,311221,27-1029
2019,311221,27-2011
2019,311221,27-2021
2019,311221,27-2041
2019,311221,29-1129
2019,311221,29-1211
2019,311221,29-1214
2019,311221,29-1291
2019,311221,31-9011
2019,311221,33-9099
2019,311221,35-9011
2019,311221,43-2021
2019,311221,43-5071
2019,311221,45-2041
2019,311221,45-3031
2019,311221,47-1011
2019,311221,47-2072
2019,311221,47-2111
2019,311221,47-2141
2019,311221,47-5023
2019,311221,47-5032
2019,311221,47-5043
2019,311221,47-5049
2019,311221,49-2092
2019,311221,49-2095
2019,311221,49-2098
2019,311221,49-3042
2019,311221,49-3053
2019,311221,49-9043
2019,311221,49-9044
2019,311221,51-2031
2019,311221,51-2061
2019,311221,51-4021
2019,311221,51-4041
2019,311221,51-4111
2019,311221,51-8013
2019,311221,51-8091
2019,311221,51-8092
2019,311221,51-9021
2019,311221,51-9141
2019,311221,53-4013
2019,311221,53-6041
2019,311221,53-6051
2019,311221,53-7061
2019,311221,53-7064
2019,325193,11-2021
2019,325193,11-9081
2019,325193,13-1121
2019,325193,17-2031
2019,325193,17-3029
2019,325193,19-3051
2019,325193,21-1092
2019,325193,21-1099
2019,325193,23-1023
2019,325193,27-1013
2019,325193,27-1014
2019,325193,27-3042
2019,325193,29-1123
2019,325193,29-1181
2019,325193,29-1218
2019,325193,29-1222
2019,325193,29-1224
2019,325193,29-2032
2019,325193,29-2035
2019,325193,29-2091
2019,325193,33-1011
2019,325193,33-1012
2019,325193,33-3011
2019,325193,37-3013
2019,325193,39-1013
2019,325193,39-2011
2019,325193,39-3021
2019,325193,39-3031
2019,325193,41-1011
2019,325193,41-9091
2019,325193,43-1011
2019,325193,43-2021
2019,325193,43-3041
2019,325193,43-5021
2019,325193,43-9022
2019,325193,43-9041
2019,325193,45-3031
2019,325193,47-2071
2019,325193,47-2072
2019,325193,47-2231
2019,325193,47-5023
2019,325193,47-5049
2019,325193,49-2021
2019,325193,49-2092
2019,325193,49-3023
2019,325193,51-2031
2019,325193,51-2051
2019,325193,51-3021
2019,325193,51-4121
2019,325193,51-8013
2019,325193,51-9071
2019,325193,51-9192
2019,325193,51-9197
2019,325193,53-1041
2019,325193,53-1047
2019,325193,53-3053
2019,325193,53-4011
2019,325220,11-1031
2019,325220,11-2033
2019,325220,11-3111
2019,325220,11-9013
2019,325220,11-9072
2019,325220,11-9121
2019,325220,11-9131
2019,325220,13-1032
2019,325220,13-1081
2019,325220,13-1121
2019,325220,13-1151
2019,325220,13-2053
2019,325220,17-3012
2019,325220,19-4061
2019,325220,21-1099
2019,325220,25-1099
2019,325220,25-2011
2019,325220,25-3031
2019,325220,25-4012
2019,325220,27-1023
2019,325220,27-1029
2019,325220,27-2011
2019,325220,27-2021
2019,325220,27-2041
2019,325220,29-1129
2019,325220,29-1211
2019,325220,29-1214
2019,325220,29-1291
2019,325220,31-9011
2019,325220,33-2011
2019,325220,33-9099
2019,325220,35-9011
2019,325220,37-1012
2019,325220,41-9022
2019,325220,43-2021
2019,325220,43-5071
2019,325220,45-2041
2019,325220,47-1011
2019,325220,47-2072
2019,325220,47-2111
2019,325220,47-5032
2019,325220,47-5043
2019,325220,47-5049
2019,325220,49-2092
2019,325220,49-2095
2019,325220,49-2098
2019,325220,49-3042
2019,325220,49-3053
2019,325220,49-9043
2019,325220,49-9044
2019,325220,51-2061
2019,325220,51-4021
2019,325220,51-4041
2019,325220,51-4111
2019,325220,51-8013
2019,325220,51-8091
2019,325220,51-8092
2019,325220,51-9021
2019,325220,53-4013
2019,325220,53-6041
2019,325220,53-6051
2019,325220,53-7061
2019,325220,53-7064
2019,325311,13-1051
2019,325311,13-1075
2019,325311,13-1131
2019,325311,13-1161
2019,325311,13-2099
2019,325311,15-1221
2019,325311,15-1241
2019,325311,15-1299
2019,325311,17-2021
2019,325311,17-2041
2019,325311,17-2161
2019,325311,19-1011
2019,325311,19-3032
2019,325311,19-3094
2019,325311,19-4099
2019,325311,23-1021
2019,325311,27-1021
2019,325311,29-1124
2019,311221,11-2032
2019,311221,13-1111
2019,311221,13-1199
2019,311221,13-2061
2019,311221,13-2081
2019,311221,17-2081
2019,311221,17-3019
2019,311221,17-3025
2019,311221,19-3041
2019,311221,19-4013
2019,311221,19-4051
2019,311221,21-1013
2019,311221,21-2011
2019,311221,23-1011
2019,311221,23-1012
2019,311221,25-2051
2019,311221,25-4011
2019,311221,27-1027
2019,311221,29-1122
2019,311221,29-1125
2019,311221,29-2031
2019,311221,29-2061
2019,311221,31-1128
2019,311221,31-2021
2019,311221,39-3019
2019,311221,39-6012
2019,311221,39-9011
2019,311221,41-2031
2019,311221,41-3041
2019,311221,43-2099
2019,311221,43-3021
2019,311221,47-2011
2019,311221,47-2181
2019,311221,47-4031
2019,311221,47-5099
2019,311221,49-2096
2019,311221,49-3031
2019,311221,49-3041
2019,311221,49-9011
2019,311221,51-2028
2019,311221,51-6031
2019,311221,51-6062
2019,311221,51-9051
2019,311221,51-9061
2019,311221,53-3053
2019,311221,53-5021
2019,311221,53-5022
2019,325193,13-1011
2019,325193,13-1032
2019,325193,15-1232
2019,325193,15-1253
2019,325193,15-1255
2019,325193,17-3021
2019,325193,19-1042
2019,325193,19-2031
2019,325193,19-4061
2019,325193,21-1029
2019,325193,25-2023
2019,325193,27-1022
2019,325193,27-1023
2019,325193,27-4011
2019,325193,27-4014
2019,325193,29-1022
2019,325193,29-1024
2019,325193,29-1029
2019,325193,29-1051
2019,325193,29-1128
2019,325193,29-1129
2019,325193,29-1217
2019,325193,29-1241
2019,325193,29-1291
2019,325193,29-2053
2019,325193,29-2056
2019,325193,33-3031
2019,325193,33-9093
2019,325193,39-4011
2019,325193,39-9041
2019,325193,41-3021
2019,325193,43-3071
2019,325193,43-4081
2019,325193,43-4111
2019,325193,43-5061
2019,325193,43-6011
2019,325193,43-6014
2019,325193,43-9061
2019,325193,45-4021
2019,325193,47-2031
2019,325193,47-2142
2019,325193,47-2161
2019,325193,47-3019
2019,325193,49-9099
2019,325193,51-4052
2019,325193,51-6099
2019,325193,51-7011
2019,325193,51-8092
2019,325193,51-9151
2019,325193,51-9193
2019,325193,53-7065
2019,325193,53-7071
2019,325220,13-2028
2019,325220,13-2071
2019,325220,15-1242
2019,325220,17-2071
2019,325220,17-2072
2019,325220,17-2171
2019,325220,17-3031
2019,325220,19-2021
2019,325220,19-4021
2019,325220,23-2011
2019,325220,27-2012
2019,325220,27-3042
2019,325220,29-1128
2019,325220,29-1217
2019,325220,29-9091
2019,325220,31-9093
2019,325220,33-2022
2019,325220,35-2014
2019,325220,35-3011
2019,325220,39-5093
2019,325220,39-9041
2019,325220,41-3021
2019,325220,43-3011
2019,325220,43-3031
2019,325220,43-4021
2019,325220,43-6014
2019,325220,47-2021
2019,325220,47-3015
2019,325220,47-3016
2019,325220,49-1011
2019,325220,49-3011
2019,325220,49-3023
2019,325220,51-3093
2019,325220,51-4052
2019,325220,51-4199
2019,325220,51-5111
2019,325220,51-6052
2019,325220,51-6093
2019,325220,51-9031
2019,325220,53-4011
2019,325220,55-9999
2019,325311,11-9161
2019,325311,13-1041
2019,325311,13-2031
2019,325311,15-2051
2019,325311,15-2099
2019,325311,19-1012
2019,325311,19-1013
2019,325311,19-3039
2019,325311,19-5011
2019,325311,25-2012
2019,325311,27-3099
2019,325311,29-1123
2019,325311,29-1212
2019,325311,29-1215
2019,325311,29-9093
2019,325311,33-1021
2019,325311,33-9032
2019,325311,33-9099
2019,325311,35-3023
2019,325311,37-1012
2019,325311,37-2011
2019,325311,39-3011
2019,325311,39-3021
2019,325311,39-3099
2019,325311,43-3099
2019,325311,43-5031
2019,325311,43-5071
2019,325311,47-2051
2019,325311,47-4021
2019,325311,47-4061
2019,325311,49-9052
2019,325311,49-9094
2019,325311,49-9096
2019,325311,51-3022
2019,325311,51-5113
2019,325311,51-6063
2019,325311,53-3099
2019,325311,53-4022
2019,325311,53-4031
2019,325311,53-6061
2019,325311,53-7121
2019,325312,11-9179
2019,325312,17-2011
2019,325312,17-2071
2019,325312,17-2072
2019,325312,23-1011
2019,325312,23-1012
2019,325312,23-2011
2019,325312,25-2011
2019,325312,25-3021
2019,325312,27-2032
2019,325312,27-2099
2019,325312,29-1124
2019,325312,29-1125
