display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,NAICS,naics_title,Year,group_by_sort,sort,wages
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,334514,Totalizing Fluid Meter and Counting Device Manufacturing,2021,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,334516,Analytical Laboratory Instrument Manufacturing,2022,2,2,106500.981483
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,43780,South Bend-Mishawaka MSA,334310,Audio and Video Equipment Manufacturing,2021,2,2,154521.64913
2,1,IT/Tech Services,,,00,000,31140,Louisville/Jefferson County MSA,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,2024,2,2,178984.576389
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",2022,2,2,97435.3931955
2,1,IT/Tech Services,,,00,000,23060,Fort Wayne MSA,541512,Computer Systems Design Services,2020,2,2,98380.9936219
2,1,IT/Tech Services,,,00,000,45460,Terre Haute MSA,541511,Custom Computer Programming Services,2020,2,2,76313.1652556
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,334413,Semiconductor and Related Device Manufacturing,2023,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,16980,Chicago-Naperville-Elgin MSA,517112,Wireless Telecommunications Carriers (except Satellite),2023,2,2,160809.648849
2,1,IT/Tech Services,,,00,000,34620,Muncie MSA,541512,Computer Systems Design Services,2022,2,2,39886.6595396
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,334111,Electronic Computer Manufacturing,2024,2,2,126382.919864
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,000000,,2021,0,0,148022.1347071205
1,3,Software,,,18,000,00000,Indiana,000000,,2024,1,1,163689.433128
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",2020,2,2,87235.070198
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,334516,Analytical Laboratory Instrument Manufacturing,2020,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21780,Evansville MSA,334310,Audio and Video Equipment Manufacturing,2023,2,2,0.0
2,1,IT/Tech Services,,,00,000,21780,Evansville MSA,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,2020,2,2,119036.607311
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,0,000,00000,United States,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,2021,2,2,161800.572624
1,1,IT/Tech Services,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,1,1,108930.96939375432
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,334517,Irradiation Apparatus Manufacturing,2023,2,2,109603.56959
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,0,000,00000,United States,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",2023,2,2,151258.775275
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",2021,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,334517,Irradiation Apparatus Manufacturing,2023,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,334417,Electronic Connector Manufacturing,2020,2,2,121770.50795
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,23060,Fort Wayne MSA,000000,,2024,1,1,105513.31543616837
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,45460,Terre Haute MSA,517111,Wired Telecommunications Carriers,2024,2,2,91494.5049309
2,1,IT/Tech Services,,,00,000,21780,Evansville MSA,811210,Electronic and Precision Equipment Repair and Maintenance,2021,2,2,51462.6462034
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,34620,Muncie MSA,517410,Satellite Telecommunications,2021,2,2,0.0
2,1,IT/Tech Services,,,00,000,17140,Cincinnati MSA,611420,Computer Training,2021,2,2,99296.4059216
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,333242,Semiconductor Machinery Manufacturing,2024,2,2,509155.322211
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",2020,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,334519,Other Measuring and Controlling Device Manufacturing,2021,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,334514,Totalizing Fluid Meter and Counting Device Manufacturing,2024,2,2,0.0
2,1,IT/Tech Services,,,00,000,29200,Lafayette-West Lafayette MSA,541513,Computer Facilities Management Services,2023,2,2,288578.448904
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,334210,Telephone Apparatus Manufacturing,2020,2,2,95309.8467708
2,1,IT/Tech Services,,,00,000,21140,Elkhart-Goshen MSA,541513,Computer Facilities Management Services,2020,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,45460,Terre Haute MSA,517410,Satellite Telecommunications,2023,2,2,48622.2037772
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,334210,Telephone Apparatus Manufacturing,2022,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,17140,Cincinnati MSA,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2022,2,2,154363.253632
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",2023,2,2,77812.9468179
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,16980,Chicago-Naperville-Elgin MSA,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2024,2,2,230853.400862
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,23060,Fort Wayne MSA,334519,Other Measuring and Controlling Device Manufacturing,2021,2,2,80886.0858038
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,334111,Electronic Computer Manufacturing,2023,2,2,68298.6392475
2,1,IT/Tech Services,,,00,000,21140,Elkhart-Goshen MSA,611420,Computer Training,2020,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,333242,Semiconductor Machinery Manufacturing,2022,2,2,0.0
2,1,IT/Tech Services,,,00,000,23060,Fort Wayne MSA,541519,Other Computer Related Services,2023,2,2,130343.637927
2,1,IT/Tech Services,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,2020,2,2,157044.504946
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,31140,Louisville/Jefferson County MSA,334413,Semiconductor and Related Device Manufacturing,2024,2,2,508048.841167
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21780,Evansville MSA,334111,Electronic Computer Manufacturing,2022,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,2022,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,43780,South Bend-Mishawaka MSA,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",2020,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,23060,Fort Wayne MSA,334111,Electronic Computer Manufacturing,2020,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,18,000,00000,Indiana,334412,Bare Printed Circuit Board Manufacturing,2020,2,2,65942.5362687
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,23060,Fort Wayne MSA,334610,Manufacturing and Reproducing Magnetic and Optical Media,2021,2,2,103749.758775
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,14020,Bloomington MSA,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",2020,2,2,0.0
2,1,IT/Tech Services,,,00,000,31140,Louisville/Jefferson County MSA,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,2021,2,2,156648.093006
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,21780,Evansville MSA,517121,Telecommunications Resellers,2023,2,2,91639.3271697
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,31140,Louisville/Jefferson County MSA,517410,Satellite Telecommunications,2023,2,2,481650.367543
1,3,Software,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2024,1,1,223844.06539
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,334517,Irradiation Apparatus Manufacturing,2022,2,2,0.0
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,34620,Muncie MSA,000000,,2022,1,1,79990.50131345386
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2020,2,2,0.0
1,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2024,1,1,129930.9084929565
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,18020,Columbus MSA,517111,Wired Telecommunications Carriers,2024,2,2,93424.7454987
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,334210,Telephone Apparatus Manufacturing,2021,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,334514,Totalizing Fluid Meter and Counting Device Manufacturing,2020,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,43780,South Bend-Mishawaka MSA,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",2023,2,2,52333.7074332
2,1,IT/Tech Services,,,00,000,29200,Lafayette-West Lafayette MSA,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,2023,2,2,94182.7084021
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,334412,Bare Printed Circuit Board Manufacturing,2022,2,2,0.0
2,3,Software,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,513210,Software Publishers,2021,2,2,166240.140993
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,31140,Louisville/Jefferson County MSA,517111,Wired Telecommunications Carriers,2020,2,2,78312.1278975
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,16980,Chicago-Naperville-Elgin MSA,517810,All Other Telecommunications,2023,2,2,141925.018722
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29020,Kokomo MSA,517112,Wireless Telecommunications Carriers (except Satellite),2021,2,2,82161.1969834
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,33140,Michigan City-La Porte MSA,334519,Other Measuring and Controlling Device Manufacturing,2020,2,2,0.0
1,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,000000,,2024,1,1,87222.42227916674
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,34620,Muncie MSA,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",2024,2,2,81679.0340115
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,334412,Bare Printed Circuit Board Manufacturing,2022,2,2,66407.4727985
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21780,Evansville MSA,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,2020,2,2,0.0
2,1,IT/Tech Services,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,2024,2,2,187027.474564
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29200,Lafayette-West Lafayette MSA,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,2024,2,2,0.0
2,1,IT/Tech Services,,,00,000,21780,Evansville MSA,611420,Computer Training,2021,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,14020,Bloomington MSA,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,2021,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,18,000,00000,Indiana,334517,Irradiation Apparatus Manufacturing,2023,2,2,82377.7031956
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,31140,Louisville/Jefferson County MSA,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",2020,2,2,101585.201097
1,2,"Telecommunications, Internet Services and Data Hosting",,,18,000,00000,Indiana,000000,,2024,1,1,111641.32767119839
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,34620,Muncie MSA,519290,Web Search Portals and All Other Information Services,2021,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,31140,Louisville/Jefferson County MSA,334412,Bare Printed Circuit Board Manufacturing,2022,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,23060,Fort Wayne MSA,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,2022,2,2,0.0
2,1,IT/Tech Services,,,00,000,29020,Kokomo MSA,611420,Computer Training,2024,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,31140,Louisville/Jefferson County MSA,334210,Telephone Apparatus Manufacturing,2020,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,43780,South Bend-Mishawaka MSA,517111,Wired Telecommunications Carriers,2022,2,2,100023.847907
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,45460,Terre Haute MSA,517112,Wireless Telecommunications Carriers (except Satellite),2023,2,2,80833.5528874
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,18,000,00000,Indiana,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",2021,2,2,75353.0352196
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29020,Kokomo MSA,517121,Telecommunications Resellers,2022,2,2,0.0
2,1,IT/Tech Services,,,00,000,45460,Terre Haute MSA,541511,Custom Computer Programming Services,2023,2,2,79977.7490211
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,18020,Columbus MSA,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2022,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,517111,Wired Telecommunications Carriers,2020,2,2,97403.9226223
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,43780,South Bend-Mishawaka MSA,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,2024,2,2,53623.0760635
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,14020,Bloomington MSA,334517,Irradiation Apparatus Manufacturing,2022,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,17140,Cincinnati MSA,517121,Telecommunications Resellers,2024,2,2,143417.221873
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,23060,Fort Wayne MSA,334413,Semiconductor and Related Device Manufacturing,2021,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,17140,Cincinnati MSA,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2021,2,2,141020.086323
2,3,Software,,,00,000,29020,Kokomo MSA,513210,Software Publishers,2024,2,2,118022.091618
2,1,IT/Tech Services,,,18,000,00000,Indiana,541513,Computer Facilities Management Services,2024,2,2,106243.720376
2,2,"Telecommunications, Internet Services and Data Hosting",,,18,000,00000,Indiana,517810,All Other Telecommunications,2024,2,2,116357.142367
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,541512,Computer Systems Design Services,2020,2,2,107843.367779
0,0,Tech Total,,,00,000,34620,Muncie MSA,000000,,2023,0,0,87504.50280944566
2,1,IT/Tech Services,,,00,000,31140,Louisville/Jefferson County MSA,541513,Computer Facilities Management Services,2024,2,2,157130.812818
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,334516,Analytical Laboratory Instrument Manufacturing,2020,2,2,171671.410018
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,334412,Bare Printed Circuit Board Manufacturing,2024,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21780,Evansville MSA,334516,Analytical Laboratory Instrument Manufacturing,2023,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,31140,Louisville/Jefferson County MSA,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,2022,2,2,90588.9782663
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,45460,Terre Haute MSA,517112,Wireless Telecommunications Carriers (except Satellite),2021,2,2,67643.5973304
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",2024,2,2,92649.2459665
2,3,Software,,,00,000,45460,Terre Haute MSA,513210,Software Publishers,2022,2,2,113330.09896
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,0,0,101824.41283128606
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,18020,Columbus MSA,517121,Telecommunications Resellers,2022,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,0,000,00000,United States,334417,Electronic Connector Manufacturing,2023,2,2,105531.62994
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,21780,Evansville MSA,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2023,2,2,72447.457269
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2022,2,2,124160.676715
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,31140,Louisville/Jefferson County MSA,334112,Computer Storage Device Manufacturing,2024,2,2,184462.174922
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,541519,Other Computer Related Services,2021,2,2,115273.972757
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,45460,Terre Haute MSA,517121,Telecommunications Resellers,2020,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21780,Evansville MSA,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",2024,2,2,0.0
2,1,IT/Tech Services,,,00,000,14020,Bloomington MSA,541511,Custom Computer Programming Services,2022,2,2,123000.611173
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,14020,Bloomington MSA,334419,Other Electronic Component Manufacturing,2021,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,0,000,00000,United States,517111,Wired Telecommunications Carriers,2021,2,2,124398.207174
2,1,IT/Tech Services,,,00,000,29200,Lafayette-West Lafayette MSA,541512,Computer Systems Design Services,2020,2,2,97043.4207651
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,17140,Cincinnati MSA,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,2022,2,2,82360.0454797
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,14020,Bloomington MSA,334310,Audio and Video Equipment Manufacturing,2021,2,2,0.0
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,1,1,95705.47555924763
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,43780,South Bend-Mishawaka MSA,334417,Electronic Connector Manufacturing,2021,2,2,40465.1323862
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2021,1,1,109888.36089556818
2,1,IT/Tech Services,,,00,000,43780,South Bend-Mishawaka MSA,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,2020,2,2,70066.6055384
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,18,000,00000,Indiana,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,2020,2,2,72142.2616
1,1,IT/Tech Services,,,0,000,00000,United States,000000,,2023,1,1,170318.2462843925
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,34620,Muncie MSA,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",2024,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,21140,Elkhart-Goshen MSA,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,2022,2,2,0.0
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29020,Kokomo MSA,517111,Wired Telecommunications Carriers,2024,2,2,100677.697533
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,45460,Terre Haute MSA,334417,Electronic Connector Manufacturing,2024,2,2,0.0
2,4,"Manufacturing: Computer, Peripheral and Communications Equipment",,,00,000,29020,Kokomo MSA,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",2023,2,2,0.0
2,1,IT/Tech Services,,,00,000,23060,Fort Wayne MSA,541511,Custom Computer Programming Services,2024,2,2,159805.294431
2,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,18020,Columbus MSA,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",2021,2,2,0.0
2,1,IT/Tech Services,,,18,000,00000,Indiana,811210,Electronic and Precision Equipment Repair and Maintenance,2022,2,2,61626.0593391
