display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
2,6,Bio-Logistics,,,00,000,21780,Evansville MSA,2023,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,48.6993846153398
2,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2023,325311,Nitrogenous Fertilizer Manufacturing,2,2,25.0
2,3,MedDev,,,00,000,34620,Muncie MSA,2023,334516,Analytical Laboratory Instrument Manufacturing,2,2,47.2615384615
2,3,MedDev,,,00,000,14020,Bloomington MSA,2023,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,19.2615384615
2,3,MedDev,,,00,000,45460,Terre Haute MSA,2023,339113,Surgical Appliance and Supplies Manufacturing,2,2,
2,2,Pharma,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,325411,Medicinal and Botanical Manufacturing,2,2,32.6769230769
2,2,Pharma,,,00,000,45460,Terre Haute MSA,2023,325411,Medicinal and Botanical Manufacturing,2,2,
2,6,Bio-Logistics,,,00,000,33140,Michigan City-La Porte MSA,2023,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,14.0865230768796
2,2,Pharma,,,0,000,00000,United States,2023,325411,Medicinal and Botanical Manufacturing,2,2,54.0923076923
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,2023,000000,,1,1,
2,3,MedDev,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,339113,Surgical Appliance and Supplies Manufacturing,2,2,35.1384615385
2,3,MedDev,,,00,000,21780,Evansville MSA,2023,339113,Surgical Appliance and Supplies Manufacturing,2,2,40.0615384615
2,6,Bio-Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2023,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,18.9559384615602
2,2,Pharma,,,00,000,23060,Fort Wayne MSA,2023,325412,Pharmaceutical Preparation Manufacturing,2,2,49.4153846154
1,2,Pharma,,,0,000,00000,United States,2023,000000,,1,1,51.769230769225
2,3,MedDev,,,00,000,21140,Elkhart-Goshen MSA,2023,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,55.2615384615
2,3,MedDev,,,00,000,33140,Michigan City-La Porte MSA,2023,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,
1,4,Research/Testing,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1,1,26.288578461553023
2,6,Bio-Logistics,,,18,000,00000,Indiana,2023,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,31.245415384586398
2,3,MedDev,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,339114,Dental Equipment and Supplies Manufacturing,2,2,26.4
