display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,age_14_18,age_19_21,age_22_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65plus
0,0,Total - All Industries,,,18,000,00000,Indiana,2022,000000,,0,0,119541.25963742146,180092.8832834434,199955.90139040028,686987.9970981383,688930.2243908709,638513.8214680251,538042.1387247106,217354.83169288418
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,0,0,5100.098753533567,8478.908498655166,8894.174253474901,28864.682360849536,29386.224146102002,28298.22288866549,24405.682801542338,11015.764186994742
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,39031.574376279896,57818.46843048477,65709.53308706245,234585.33874854073,228774.32778781673,211755.28973275464,183746.88892672138,65054.36436972812
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2024,000000,,0,0,41104.355347406534,60962.0907473387,69859.43554407859,243402.11851284292,244426.68301453954,215960.00672444806,185201.77697423619,77700.51832261364
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2022,000000,,0,0,8663.444837983472,12356.06199585206,14326.063692504582,48581.93438609052,47575.49473280888,45090.41845660335,38481.43607902171,15324.350576473053
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,0,0,3836.5354272401205,7412.9955054963475,7944.512115697405,27737.955485258786,28274.540151939815,27465.58777565695,24978.62771623858,9319.741579856234
0,0,Total - All Industries,,,0,000,00000,United States,2023,000000,,0,0,4453715.6828594,7772133.312459,9255198.626049427,34822500.083241306,34992933.78165981,31721704.496024854,26609934.052701082,11713868.597590499
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,41210.16661578691,59307.44361997486,67563.74171804104,240640.71062075684,238104.7007665599,214692.18731829047,185158.50884324525,70872.97435231549
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2021,000000,,0,0,1571.8489331689057,2183.70629244869,2577.018181657952,10894.599482323752,10585.045487179972,10412.635581538838,8265.68934984591,3031.569398425695
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2024,000000,,0,0,8433.443719584164,12724.308361021664,14726.483698155158,50080.68674457804,48356.44870990012,45438.260420646235,38269.525667428316,16665.440478694767
