cicp_initiative,sector,sector_name,Year,statefips,metrofips,geo_area,entry_level_ed,jobs
Healthcare,0,,2025,00,17140,Cincinnati MSA,Bachelor's degree,41018.70428330748
Healthcare,0,,2025,00,17140,Cincinnati MSA,Doctoral or professional degree,11819.26138339345
Healthcare,0,,2025,00,17140,Cincinnati MSA,High school diploma or equivalent,33750.5024676549
Healthcare,0,,2025,00,17140,Cincinnati MSA,Master's degree,8396.624817277401
Healthcare,0,,2025,00,17140,Cincinnati MSA,No formal educational credential,7423.54037900101
Healthcare,0,,2025,00,17140,Cincinnati MSA,Postsecondary nondegree award,29660.57659349331
Healthcare,0,,2025,00,17140,Cincinnati MSA,"Some college, no degree",821.252911912681
Healthcare,0,,2025,00,18020,Columbus MSA,Associate's degree,209.32910852267395
Healthcare,0,,2025,00,18020,Columbus MSA,Bachelor's degree,601.063429391312
Healthcare,0,,2025,00,18020,Columbus MSA,Doctoral or professional degree,317.55075470881224
Healthcare,0,,2025,00,18020,Columbus MSA,High school diploma or equivalent,1188.2706742112225
Healthcare,0,,2025,00,18020,Columbus MSA,Master's degree,314.7645236875894
Healthcare,0,,2025,00,18020,Columbus MSA,No formal educational credential,102.1777708608318
Healthcare,0,,2025,00,18020,Columbus MSA,Postsecondary nondegree award,968.9100663961508
Healthcare,0,,2025,00,18020,Columbus MSA,"Some college, no degree",15.641797294452289
Healthcare,0,,2025,00,21140,Elkhart-Goshen MSA,Associate's degree,543.6600587072517
Healthcare,0,,2025,00,21140,Elkhart-Goshen MSA,Bachelor's degree,2306.1727864581785
Healthcare,0,,2025,00,21140,Elkhart-Goshen MSA,Doctoral or professional degree,668.5662110797749
Healthcare,0,,2025,00,21140,Elkhart-Goshen MSA,High school diploma or equivalent,2427.8439025306175
Healthcare,0,,2025,00,21140,Elkhart-Goshen MSA,Master's degree,486.24995023218884
Healthcare,0,,2025,00,21140,Elkhart-Goshen MSA,No formal educational credential,728.3039529548827
Healthcare,0,,2025,00,21140,Elkhart-Goshen MSA,Postsecondary nondegree award,2327.523964870609
Healthcare,0,,2025,00,21140,Elkhart-Goshen MSA,"Some college, no degree",52.83792150434282
Healthcare,0,,2025,00,21780,Evansville MSA,Associate's degree,1228.9628010644758
Healthcare,0,,2025,00,21780,Evansville MSA,Bachelor's degree,5874.879722194012
Healthcare,0,,2025,00,21780,Evansville MSA,Doctoral or professional degree,1467.037833186812
Healthcare,0,,2025,00,21780,Evansville MSA,High school diploma or equivalent,4994.992212675476
Healthcare,0,,2025,00,21780,Evansville MSA,Master's degree,1087.9884286833797
Healthcare,0,,2025,00,21780,Evansville MSA,No formal educational credential,1141.5968789683618
Healthcare,0,,2025,00,21780,Evansville MSA,Postsecondary nondegree award,5042.453382082127
Healthcare,0,,2025,00,21780,Evansville MSA,"Some college, no degree",102.59880242854936
Healthcare,0,,2025,00,23060,Fort Wayne MSA,Associate's degree,1899.6966958414093
Healthcare,0,,2025,00,23060,Fort Wayne MSA,Bachelor's degree,9913.576617780967
Healthcare,0,,2025,00,23060,Fort Wayne MSA,Doctoral or professional degree,2829.1882511864333
Healthcare,0,,2025,00,23060,Fort Wayne MSA,High school diploma or equivalent,8847.712562642157
Healthcare,0,,2025,00,23060,Fort Wayne MSA,Master's degree,2203.5041736413623
Healthcare,0,,2025,00,23060,Fort Wayne MSA,No formal educational credential,2025.0994592742074
Healthcare,0,,2025,00,23060,Fort Wayne MSA,Postsecondary nondegree award,8393.348253542108
Healthcare,0,,2025,00,23060,Fort Wayne MSA,"Some college, no degree",200.7583979162487
Healthcare,0,,2025,00,26900,Indianapolis-Carmel-Greenwood MSA,Associate's degree,7217.910819273114
Healthcare,0,,2025,00,26900,Indianapolis-Carmel-Greenwood MSA,Bachelor's degree,37593.357701453126
Healthcare,0,,2025,00,26900,Indianapolis-Carmel-Greenwood MSA,Doctoral or professional degree,11851.466936142695
Healthcare,0,,2025,00,26900,Indianapolis-Carmel-Greenwood MSA,High school diploma or equivalent,39844.33554949179
Healthcare,0,,2025,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,8219.845808370404
Healthcare,0,,2025,00,26900,Indianapolis-Carmel-Greenwood MSA,No formal educational credential,6393.539927560192
Healthcare,0,,2025,00,26900,Indianapolis-Carmel-Greenwood MSA,Postsecondary nondegree award,29284.902676641137
Healthcare,0,,2025,00,26900,Indianapolis-Carmel-Greenwood MSA,"Some college, no degree",919.9892798197604
Healthcare,0,,2025,00,29020,Kokomo MSA,Associate's degree,265.7918435912899
Healthcare,0,,2025,00,29020,Kokomo MSA,Bachelor's degree,1043.2498069594587
Healthcare,0,,2025,00,29020,Kokomo MSA,Doctoral or professional degree,302.1289131968452
Healthcare,0,,2025,00,29020,Kokomo MSA,High school diploma or equivalent,1140.8125743482103
Healthcare,0,,2025,00,29020,Kokomo MSA,Master's degree,234.3385550338023
Healthcare,0,,2025,00,29020,Kokomo MSA,No formal educational credential,275.15337103555237
Healthcare,0,,2025,00,29020,Kokomo MSA,Postsecondary nondegree award,1217.259577162235
Healthcare,0,,2025,00,29020,Kokomo MSA,"Some college, no degree",15.048194144416529
Healthcare,0,,2025,00,29200,Lafayette-West Lafayette MSA,Associate's degree,587.9053905132786
Healthcare,0,,2025,00,29200,Lafayette-West Lafayette MSA,Bachelor's degree,2815.0719602994313
Healthcare,0,,2025,00,29200,Lafayette-West Lafayette MSA,Doctoral or professional degree,967.8626289004491
Healthcare,0,,2025,00,29200,Lafayette-West Lafayette MSA,High school diploma or equivalent,3067.6491606132827
Healthcare,0,,2025,00,29200,Lafayette-West Lafayette MSA,Master's degree,639.1293051750226
Healthcare,0,,2025,00,29200,Lafayette-West Lafayette MSA,No formal educational credential,705.1617009797225
Healthcare,0,,2025,00,29200,Lafayette-West Lafayette MSA,Postsecondary nondegree award,2366.307976059662
Healthcare,0,,2025,00,29200,Lafayette-West Lafayette MSA,"Some college, no degree",67.72258693489515
Healthcare,0,,2025,00,31140,Louisville/Jefferson County MSA,Associate's degree,5021.41437006449
Healthcare,0,,2025,00,31140,Louisville/Jefferson County MSA,Bachelor's degree,24122.842198206105
Healthcare,0,,2025,00,31140,Louisville/Jefferson County MSA,Doctoral or professional degree,6296.6651322218795
Healthcare,0,,2025,00,31140,Louisville/Jefferson County MSA,High school diploma or equivalent,21676.530922175793
Healthcare,0,,2025,00,31140,Louisville/Jefferson County MSA,Master's degree,4599.772982478431
Healthcare,0,,2025,00,31140,Louisville/Jefferson County MSA,No formal educational credential,3852.93565881335
Healthcare,0,,2025,00,31140,Louisville/Jefferson County MSA,Postsecondary nondegree award,20404.040788893446
Healthcare,0,,2025,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",535.4558773240955
Healthcare,0,,2025,00,33140,Michigan City-La Porte MSA,Associate's degree,512.0760950337102
Healthcare,0,,2025,00,33140,Michigan City-La Porte MSA,Bachelor's degree,1097.5076938433442
Healthcare,0,,2025,00,33140,Michigan City-La Porte MSA,Doctoral or professional degree,255.7963138632669
Healthcare,0,,2025,00,33140,Michigan City-La Porte MSA,High school diploma or equivalent,1303.732915181698
Healthcare,0,,2025,00,33140,Michigan City-La Porte MSA,Master's degree,246.348118269473
Healthcare,0,,2025,00,33140,Michigan City-La Porte MSA,No formal educational credential,223.00376294644872
Healthcare,0,,2025,00,33140,Michigan City-La Porte MSA,Postsecondary nondegree award,1111.9839201000739
Healthcare,0,,2025,00,33140,Michigan City-La Porte MSA,"Some college, no degree",18.631052069262
Healthcare,0,,2025,00,34620,Muncie MSA,Associate's degree,401.5221010258598
Healthcare,0,,2025,00,34620,Muncie MSA,Bachelor's degree,1986.2556729923788
Healthcare,0,,2025,00,34620,Muncie MSA,Doctoral or professional degree,549.4084940093093
Healthcare,0,,2025,00,34620,Muncie MSA,High school diploma or equivalent,2228.935224143906
Healthcare,0,,2025,00,34620,Muncie MSA,Master's degree,414.1705459523009
Healthcare,0,,2025,00,34620,Muncie MSA,No formal educational credential,515.9488666413174
Healthcare,0,,2025,00,34620,Muncie MSA,Postsecondary nondegree award,2229.3671678236656
Healthcare,0,,2025,00,34620,Muncie MSA,"Some college, no degree",59.1276827071535
Healthcare,0,,2025,00,43780,South Bend-Mishawaka MSA,Associate's degree,1251.9133079429498
Healthcare,0,,2025,00,43780,South Bend-Mishawaka MSA,Bachelor's degree,5223.607341122762
Healthcare,0,,2025,00,43780,South Bend-Mishawaka MSA,Doctoral or professional degree,1301.2750884339644
Healthcare,0,,2025,00,43780,South Bend-Mishawaka MSA,High school diploma or equivalent,5262.861085743108
Healthcare,0,,2025,00,43780,South Bend-Mishawaka MSA,Master's degree,970.4766645058371
Healthcare,0,,2025,00,43780,South Bend-Mishawaka MSA,No formal educational credential,1191.6076113119102
Healthcare,0,,2025,00,43780,South Bend-Mishawaka MSA,Postsecondary nondegree award,4527.386275296065
Healthcare,0,,2025,00,43780,South Bend-Mishawaka MSA,"Some college, no degree",110.2152527675698
Healthcare,0,,2025,00,45460,Terre Haute MSA,Associate's degree,491.4579353155954
Healthcare,0,,2025,00,45460,Terre Haute MSA,Bachelor's degree,2200.621076676517
Healthcare,0,,2025,00,45460,Terre Haute MSA,Doctoral or professional degree,518.5695521630978
Healthcare,0,,2025,00,45460,Terre Haute MSA,High school diploma or equivalent,2832.2681882991255
Healthcare,0,,2025,00,45460,Terre Haute MSA,Master's degree,414.8059249586801
Healthcare,0,,2025,00,45460,Terre Haute MSA,No formal educational credential,611.7694368751287
Healthcare,0,,2025,00,45460,Terre Haute MSA,Postsecondary nondegree award,2287.10174228353
Healthcare,0,,2025,00,45460,Terre Haute MSA,"Some college, no degree",63.844318478445096
Healthcare,0,,2025,18,00000,Indiana,Associate's degree,21063.922925380233
Healthcare,0,,2025,18,00000,Indiana,Bachelor's degree,99203.66669026339
Healthcare,0,,2025,18,00000,Indiana,Doctoral or professional degree,29168.81769257335
Healthcare,0,,2025,18,00000,Indiana,High school diploma or equivalent,108675.4454033137
Healthcare,0,,2025,18,00000,Indiana,Master's degree,21045.760500715827
Healthcare,0,,2025,18,00000,Indiana,No formal educational credential,22291.87271680777
Healthcare,0,,2025,18,00000,Indiana,Postsecondary nondegree award,90401.53954321175
Healthcare,0,,2025,18,00000,Indiana,"Some college, no degree",2530.1095156466254
Healthcare,0,,2026,0,00000,United States,Associate's degree,969971.7855910392
Healthcare,0,,2026,0,00000,United States,Bachelor's degree,4686789.967768865
Healthcare,0,,2026,0,00000,United States,Doctoral or professional degree,1405621.1424236465
Healthcare,0,,2026,0,00000,United States,High school diploma or equivalent,5382662.57928754
Healthcare,0,,2026,0,00000,United States,Master's degree,1065342.4680577936
Healthcare,0,,2026,0,00000,United States,No formal educational credential,861517.8440735663
Healthcare,0,,2026,0,00000,United States,Postsecondary nondegree award,3917878.7417715252
Healthcare,0,,2026,0,00000,United States,"Some college, no degree",115698.34871946966
Healthcare,0,,2026,00,14020,Bloomington MSA,Associate's degree,476.9939460963727
Healthcare,0,,2026,00,14020,Bloomington MSA,Bachelor's degree,2695.3376724793648
Healthcare,0,,2026,00,14020,Bloomington MSA,Doctoral or professional degree,775.6721373724059
Healthcare,0,,2026,00,14020,Bloomington MSA,High school diploma or equivalent,2561.285095579055
Healthcare,0,,2026,00,14020,Bloomington MSA,Master's degree,496.3598886161882
Healthcare,0,,2026,00,14020,Bloomington MSA,No formal educational credential,555.8793097058718
Healthcare,0,,2026,00,14020,Bloomington MSA,Postsecondary nondegree award,1901.061763901852
Healthcare,0,,2026,00,14020,Bloomington MSA,"Some college, no degree",80.30612369937631
Healthcare,0,,2026,00,16980,Chicago-Naperville-Elgin MSA,Associate's degree,28443.764468085843
Healthcare,0,,2026,00,16980,Chicago-Naperville-Elgin MSA,Bachelor's degree,147369.97585779146
Healthcare,0,,2026,00,16980,Chicago-Naperville-Elgin MSA,Doctoral or professional degree,45305.90353988695
Healthcare,0,,2026,00,16980,Chicago-Naperville-Elgin MSA,High school diploma or equivalent,143390.989930434
Healthcare,0,,2026,00,16980,Chicago-Naperville-Elgin MSA,Master's degree,26342.621568471797
Healthcare,0,,2026,00,16980,Chicago-Naperville-Elgin MSA,No formal educational credential,25266.9833125548
Healthcare,0,,2026,00,16980,Chicago-Naperville-Elgin MSA,Postsecondary nondegree award,106941.31333796287
Healthcare,0,,2026,00,16980,Chicago-Naperville-Elgin MSA,"Some college, no degree",2735.347763856627
Healthcare,0,,2026,00,17140,Cincinnati MSA,Associate's degree,8154.7502907968355
Healthcare,0,,2026,00,17140,Cincinnati MSA,Bachelor's degree,41573.24570153103
Healthcare,0,,2026,00,17140,Cincinnati MSA,Doctoral or professional degree,11923.332481952166
Healthcare,0,,2026,00,17140,Cincinnati MSA,High school diploma or equivalent,34078.64255726563
Healthcare,0,,2026,00,17140,Cincinnati MSA,Master's degree,8619.80603966078
Healthcare,0,,2026,00,17140,Cincinnati MSA,No formal educational credential,7496.21992768719
Healthcare,0,,2026,00,17140,Cincinnati MSA,Postsecondary nondegree award,29966.64841923075
Healthcare,0,,2026,00,17140,Cincinnati MSA,"Some college, no degree",825.2013642468746
Healthcare,0,,2026,00,18020,Columbus MSA,Associate's degree,218.80448831174928
Healthcare,0,,2026,00,18020,Columbus MSA,Bachelor's degree,616.6831699655132
Healthcare,0,,2026,00,18020,Columbus MSA,Doctoral or professional degree,326.3847887418268
Healthcare,0,,2026,00,18020,Columbus MSA,High school diploma or equivalent,1215.8964739288856
Healthcare,0,,2026,00,18020,Columbus MSA,Master's degree,328.0921191409072
Healthcare,0,,2026,00,18020,Columbus MSA,No formal educational credential,100.98398627703074
Healthcare,0,,2026,00,18020,Columbus MSA,Postsecondary nondegree award,979.4149531740757
Healthcare,0,,2026,00,18020,Columbus MSA,"Some college, no degree",16.05991285057719
Healthcare,0,,2026,00,21140,Elkhart-Goshen MSA,Associate's degree,547.7823663409032
Healthcare,0,,2026,00,21140,Elkhart-Goshen MSA,Bachelor's degree,2318.7812419254087
Healthcare,0,,2026,00,21140,Elkhart-Goshen MSA,Doctoral or professional degree,671.6861802614256
Healthcare,0,,2026,00,21140,Elkhart-Goshen MSA,High school diploma or equivalent,2433.120097881359
Healthcare,0,,2026,00,21140,Elkhart-Goshen MSA,Master's degree,499.0756901625561
Healthcare,0,,2026,00,21140,Elkhart-Goshen MSA,No formal educational credential,732.0940286620446
Healthcare,0,,2026,00,21140,Elkhart-Goshen MSA,Postsecondary nondegree award,2337.3098711953394
Healthcare,0,,2026,00,21140,Elkhart-Goshen MSA,"Some college, no degree",53.521112700007144
Healthcare,0,,2026,00,21780,Evansville MSA,Associate's degree,1236.4298827812154
Healthcare,0,,2026,00,21780,Evansville MSA,Bachelor's degree,5899.730242137894
Healthcare,0,,2026,00,21780,Evansville MSA,Doctoral or professional degree,1479.8446331353332
Healthcare,0,,2026,00,21780,Evansville MSA,High school diploma or equivalent,5027.58905860732
Healthcare,0,,2026,00,21780,Evansville MSA,Master's degree,1118.2042105048654
Healthcare,0,,2026,00,21780,Evansville MSA,No formal educational credential,1144.3999465189654
Healthcare,0,,2026,00,21780,Evansville MSA,Postsecondary nondegree award,5070.613514772352
Healthcare,0,,2026,00,21780,Evansville MSA,"Some college, no degree",102.65705910770919
Healthcare,0,,2026,00,23060,Fort Wayne MSA,Associate's degree,1951.4631526183132
Healthcare,0,,2026,00,23060,Fort Wayne MSA,Bachelor's degree,10134.354513099504
Healthcare,0,,2026,00,23060,Fort Wayne MSA,Doctoral or professional degree,2873.0335228554254
Healthcare,0,,2026,00,23060,Fort Wayne MSA,High school diploma or equivalent,8999.772924741903
Healthcare,0,,2026,00,23060,Fort Wayne MSA,Master's degree,2267.886242689333
Healthcare,0,,2026,00,23060,Fort Wayne MSA,No formal educational credential,2057.240423490804
Healthcare,0,,2026,00,23060,Fort Wayne MSA,Postsecondary nondegree award,8513.008688713944
Healthcare,0,,2026,00,23060,Fort Wayne MSA,"Some college, no degree",202.0833892362792
Healthcare,0,,2026,00,26900,Indianapolis-Carmel-Greenwood MSA,Associate's degree,7368.963446137658
Healthcare,0,,2026,00,26900,Indianapolis-Carmel-Greenwood MSA,Bachelor's degree,38211.07252140104
Healthcare,0,,2026,00,26900,Indianapolis-Carmel-Greenwood MSA,Doctoral or professional degree,12080.727090493272
Healthcare,0,,2026,00,26900,Indianapolis-Carmel-Greenwood MSA,High school diploma or equivalent,40882.61370066974
Healthcare,0,,2026,00,26900,Indianapolis-Carmel-Greenwood MSA,Master's degree,8552.405526712557
Healthcare,0,,2026,00,26900,Indianapolis-Carmel-Greenwood MSA,No formal educational credential,6471.218074646312
Healthcare,0,,2026,00,26900,Indianapolis-Carmel-Greenwood MSA,Postsecondary nondegree award,29822.50295095651
Healthcare,0,,2026,00,26900,Indianapolis-Carmel-Greenwood MSA,"Some college, no degree",930.2695379036107
Healthcare,0,,2026,00,29020,Kokomo MSA,Associate's degree,268.723952256163
Healthcare,0,,2026,00,29020,Kokomo MSA,Bachelor's degree,1055.1141388366857
Healthcare,0,,2026,00,29020,Kokomo MSA,Doctoral or professional degree,304.31880215677864
Healthcare,0,,2026,00,29020,Kokomo MSA,High school diploma or equivalent,1152.4722485278921
Healthcare,0,,2026,00,29020,Kokomo MSA,Master's degree,241.93254610005764
Healthcare,0,,2026,00,29020,Kokomo MSA,No formal educational credential,278.268904876269
Healthcare,0,,2026,00,29020,Kokomo MSA,Postsecondary nondegree award,1225.3795886121727
Healthcare,0,,2026,00,29020,Kokomo MSA,"Some college, no degree",15.13372352750965
Healthcare,0,,2026,00,29200,Lafayette-West Lafayette MSA,Associate's degree,595.4313929028872
Healthcare,0,,2026,00,29200,Lafayette-West Lafayette MSA,Bachelor's degree,2845.1687478982703
Healthcare,0,,2026,00,29200,Lafayette-West Lafayette MSA,Doctoral or professional degree,976.5953593588787
Healthcare,0,,2026,00,29200,Lafayette-West Lafayette MSA,High school diploma or equivalent,3100.9122278355358
Healthcare,0,,2026,00,29200,Lafayette-West Lafayette MSA,Master's degree,659.6254661571312
Healthcare,0,,2026,00,29200,Lafayette-West Lafayette MSA,No formal educational credential,708.5829763657359
Healthcare,0,,2026,00,29200,Lafayette-West Lafayette MSA,Postsecondary nondegree award,2380.7704126465173
Healthcare,0,,2026,00,29200,Lafayette-West Lafayette MSA,"Some college, no degree",67.95846649043823
Healthcare,0,,2026,00,31140,Louisville/Jefferson County MSA,Associate's degree,5112.876608145464
Healthcare,0,,2026,00,31140,Louisville/Jefferson County MSA,Bachelor's degree,24684.030699179002
Healthcare,0,,2026,00,31140,Louisville/Jefferson County MSA,Doctoral or professional degree,6402.63449755782
Healthcare,0,,2026,00,31140,Louisville/Jefferson County MSA,High school diploma or equivalent,21996.99424991321
Healthcare,0,,2026,00,31140,Louisville/Jefferson County MSA,Master's degree,4765.162528760398
Healthcare,0,,2026,00,31140,Louisville/Jefferson County MSA,No formal educational credential,3926.0930882116318
Healthcare,0,,2026,00,31140,Louisville/Jefferson County MSA,Postsecondary nondegree award,20700.313784357815
Healthcare,0,,2026,00,31140,Louisville/Jefferson County MSA,"Some college, no degree",540.2745008511544
Healthcare,0,,2026,00,33140,Michigan City-La Porte MSA,Associate's degree,508.5370162509586
Healthcare,0,,2026,00,33140,Michigan City-La Porte MSA,Bachelor's degree,1094.344099239397
Healthcare,0,,2026,00,33140,Michigan City-La Porte MSA,Doctoral or professional degree,257.2858435735489
Healthcare,0,,2026,00,33140,Michigan City-La Porte MSA,High school diploma or equivalent,1305.179895289347
Healthcare,0,,2026,00,33140,Michigan City-La Porte MSA,Master's degree,251.52404650784433
Healthcare,0,,2026,00,33140,Michigan City-La Porte MSA,No formal educational credential,221.58631506485176
Healthcare,0,,2026,00,33140,Michigan City-La Porte MSA,Postsecondary nondegree award,1114.529938194298
Healthcare,0,,2026,00,33140,Michigan City-La Porte MSA,"Some college, no degree",18.31254954367479
Healthcare,0,,2026,00,34620,Muncie MSA,Associate's degree,406.2970802372519
Healthcare,0,,2026,00,34620,Muncie MSA,Bachelor's degree,1995.8709516734305
Healthcare,0,,2026,00,34620,Muncie MSA,Doctoral or professional degree,555.1031676685723
Healthcare,0,,2026,00,34620,Muncie MSA,High school diploma or equivalent,2237.903112600152
Healthcare,0,,2026,00,34620,Muncie MSA,Master's degree,433.6587310212407
Healthcare,0,,2026,00,34620,Muncie MSA,No formal educational credential,520.0710561588712
Healthcare,0,,2026,00,34620,Muncie MSA,Postsecondary nondegree award,2252.592363672623
Healthcare,0,,2026,00,34620,Muncie MSA,"Some college, no degree",58.80883709876669
Healthcare,0,,2026,00,43780,South Bend-Mishawaka MSA,Associate's degree,1277.3316197466304
Healthcare,0,,2026,00,43780,South Bend-Mishawaka MSA,Bachelor's degree,5351.581198872892
Healthcare,0,,2026,00,43780,South Bend-Mishawaka MSA,Doctoral or professional degree,1326.5509748159375
Healthcare,0,,2026,00,43780,South Bend-Mishawaka MSA,High school diploma or equivalent,5352.605512315525
Healthcare,0,,2026,00,43780,South Bend-Mishawaka MSA,Master's degree,1011.293903615036
Healthcare,0,,2026,00,43780,South Bend-Mishawaka MSA,No formal educational credential,1205.4404905061947
Healthcare,0,,2026,00,43780,South Bend-Mishawaka MSA,Postsecondary nondegree award,4595.407074314045
Healthcare,0,,2026,00,43780,South Bend-Mishawaka MSA,"Some college, no degree",110.129458186217
Healthcare,0,,2026,00,45460,Terre Haute MSA,Associate's degree,494.0758705034426
Healthcare,0,,2026,00,45460,Terre Haute MSA,Bachelor's degree,2219.4288446880983
Healthcare,0,,2026,00,45460,Terre Haute MSA,Doctoral or professional degree,521.5699114436846
Healthcare,0,,2026,00,45460,Terre Haute MSA,High school diploma or equivalent,2879.232303052577
Healthcare,0,,2026,00,45460,Terre Haute MSA,Master's degree,425.3378599724535
Healthcare,0,,2026,00,45460,Terre Haute MSA,No formal educational credential,612.0194703847072
Healthcare,0,,2026,00,45460,Terre Haute MSA,Postsecondary nondegree award,2296.884952637209
Healthcare,0,,2026,00,45460,Terre Haute MSA,"Some college, no degree",63.9265282490867
Healthcare,0,,2026,18,00000,Indiana,Associate's degree,21410.887481501475
Healthcare,0,,2026,18,00000,Indiana,Bachelor's degree,100797.19561405771
Healthcare,0,,2026,18,00000,Indiana,Doctoral or professional degree,29638.298825845734
Healthcare,0,,2026,18,00000,Indiana,High school diploma or equivalent,110704.09309586727
Healthcare,0,,2026,18,00000,Indiana,Master's degree,21808.12076916638
Healthcare,0,,2026,18,00000,Indiana,No formal educational credential,22492.939876322398
Healthcare,0,,2026,18,00000,Indiana,Postsecondary nondegree award,91625.44449764454
Healthcare,0,,2026,18,00000,Indiana,"Some college, no degree",2543.2577476568176
Healthcare,0,,2027,0,00000,United States,Associate's degree,985340.312655965
Healthcare,0,,2027,0,00000,United States,Bachelor's degree,4759471.618110268
Healthcare,0,,2027,0,00000,United States,Doctoral or professional degree,1425488.412832612
Healthcare,0,,2027,0,00000,United States,High school diploma or equivalent,5456418.8741516825
Healthcare,0,,2027,0,00000,United States,Master's degree,1097505.9257036764
Healthcare,0,,2027,0,00000,United States,No formal educational credential,868381.6107996631
Healthcare,0,,2027,0,00000,United States,Postsecondary nondegree award,3966618.483384261
Healthcare,0,,2027,0,00000,United States,"Some college, no degree",116353.71011921631
Healthcare,0,,2027,00,14020,Bloomington MSA,Associate's degree,485.32208116153873
Healthcare,0,,2027,00,14020,Bloomington MSA,Bachelor's degree,2742.7022622956797
Healthcare,0,,2027,00,14020,Bloomington MSA,Doctoral or professional degree,788.7654878621814
Healthcare,0,,2027,00,14020,Bloomington MSA,High school diploma or equivalent,2596.8762360264427
Healthcare,0,,2027,00,14020,Bloomington MSA,Master's degree,516.4107167149301
Healthcare,0,,2027,00,14020,Bloomington MSA,No formal educational credential,558.4918875517402
Healthcare,0,,2027,00,14020,Bloomington MSA,Postsecondary nondegree award,1922.0926121356047
Healthcare,0,,2027,00,14020,Bloomington MSA,"Some college, no degree",80.58798690536788
Healthcare,0,,2027,00,16980,Chicago-Naperville-Elgin MSA,Associate's degree,28740.653440404232
Healthcare,0,,2027,00,16980,Chicago-Naperville-Elgin MSA,Bachelor's degree,149106.83480705981
Healthcare,0,,2027,00,16980,Chicago-Naperville-Elgin MSA,Doctoral or professional degree,45664.02501308047
Healthcare,0,,2027,00,16980,Chicago-Naperville-Elgin MSA,High school diploma or equivalent,145288.08247415465
Healthcare,0,,2027,00,16980,Chicago-Naperville-Elgin MSA,Master's degree,27019.913130143377
Healthcare,0,,2027,00,16980,Chicago-Naperville-Elgin MSA,No formal educational credential,25447.961234057944
Healthcare,0,,2027,00,16980,Chicago-Naperville-Elgin MSA,Postsecondary nondegree award,107794.3627501931
Healthcare,0,,2027,00,16980,Chicago-Naperville-Elgin MSA,"Some college, no degree",2740.443164535882
Healthcare,0,,2027,00,17140,Cincinnati MSA,Associate's degree,8229.066658278814
Healthcare,0,,2027,00,17140,Cincinnati MSA,Bachelor's degree,42027.760534675304
Healthcare,0,,2027,00,17140,Cincinnati MSA,Doctoral or professional degree,12005.400966437837
Healthcare,0,,2027,00,17140,Cincinnati MSA,High school diploma or equivalent,34326.9833010875
Healthcare,0,,2027,00,17140,Cincinnati MSA,Master's degree,8814.64380198572
Healthcare,0,,2027,00,17140,Cincinnati MSA,No formal educational credential,7551.86572390915
Healthcare,0,,2027,00,17140,Cincinnati MSA,Postsecondary nondegree award,30210.340019238447
Healthcare,0,,2027,00,17140,Cincinnati MSA,"Some college, no degree",826.4584171875587
Healthcare,0,,2027,00,18020,Columbus MSA,Associate's degree,226.59377834717452
Healthcare,0,,2027,00,18020,Columbus MSA,Bachelor's degree,630.4014919861739
Healthcare,0,,2027,00,18020,Columbus MSA,Doctoral or professional degree,334.6835035314483
Healthcare,0,,2027,00,18020,Columbus MSA,High school diploma or equivalent,1240.1336588710362
Healthcare,0,,2027,00,18020,Columbus MSA,Master's degree,340.1327828888001
Healthcare,0,,2027,00,18020,Columbus MSA,No formal educational credential,97.6658603624283
Healthcare,0,,2027,00,18020,Columbus MSA,Postsecondary nondegree award,987.2497170683015
Healthcare,0,,2027,00,18020,Columbus MSA,"Some college, no degree",16.36815461806378
Healthcare,0,,2027,00,21140,Elkhart-Goshen MSA,Associate's degree,551.5147530814819
Healthcare,0,,2027,00,21140,Elkhart-Goshen MSA,Bachelor's degree,2328.3194275415276
Healthcare,0,,2027,00,21140,Elkhart-Goshen MSA,Doctoral or professional degree,674.4885600319377
Healthcare,0,,2027,00,21140,Elkhart-Goshen MSA,High school diploma or equivalent,2435.029545072729
Healthcare,0,,2027,00,21140,Elkhart-Goshen MSA,Master's degree,511.9107234464822
Healthcare,0,,2027,00,21140,Elkhart-Goshen MSA,No formal educational credential,734.7640710872652
Healthcare,0,,2027,00,21140,Elkhart-Goshen MSA,Postsecondary nondegree award,2345.3766523562963
Healthcare,0,,2027,00,21140,Elkhart-Goshen MSA,"Some college, no degree",53.22331671138038
Healthcare,0,,2027,00,21780,Evansville MSA,Associate's degree,1242.531473253391
Healthcare,0,,2027,00,21780,Evansville MSA,Bachelor's degree,5919.03383833034
Healthcare,0,,2027,00,21780,Evansville MSA,Doctoral or professional degree,1489.52379596227
Healthcare,0,,2027,00,21780,Evansville MSA,High school diploma or equivalent,5053.921963056297
Healthcare,0,,2027,00,21780,Evansville MSA,Master's degree,1145.260710749479
Healthcare,0,,2027,00,21780,Evansville MSA,No formal educational credential,1147.2270570248522
Healthcare,0,,2027,00,21780,Evansville MSA,Postsecondary nondegree award,5089.646401436361
Healthcare,0,,2027,00,21780,Evansville MSA,"Some college, no degree",102.53181409143012
Healthcare,0,,2027,00,23060,Fort Wayne MSA,Associate's degree,1996.3039636558558
Healthcare,0,,2027,00,23060,Fort Wayne MSA,Bachelor's degree,10315.705876359278
Healthcare,0,,2027,00,23060,Fort Wayne MSA,Doctoral or professional degree,2910.9074054085872
