sector,sector_name,subsector,subsector_name,naics_code,naics_title,naics_version,group_by,group_by_title,level
2,Logistics,7.0,Freight Transportation and Logistics,493190,Other Warehousing and Storage,2022,4931,Warehousing and Storage,2
2,Logistics,7.0,Freight Transportation and Logistics,541614,"Process, Physical Distribution, and Logistics Consulting Services",2022,5416,"Management, Scientific, and Technical Consulting Services",2
2,Logistics,7.0,Freight Transportation and Logistics,561910,Packaging and Labeling Services,2022,5619,Other Support Services,2
2,Logistics,14.0,Wholesale Distribution,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,2022,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,2022,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423130,Tire and Tube Merchant Wholesalers,2022,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423140,Motor Vehicle Parts (Used) Merchant Wholesalers,2022,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423210,Furniture Merchant Wholesalers,2022,4232,Furniture and Home Furnishing Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423220,Home Furnishing Merchant Wholesalers,2022,4232,Furniture and Home Furnishing Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",2022,4233,Lumber and Other Construction Materials Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers",2022,4233,Lumber and Other Construction Materials Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers",2022,4233,Lumber and Other Construction Materials Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423390,Other Construction Material Merchant Wholesalers,2022,4233,Lumber and Other Construction Materials Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423410,Photographic Equipment and Supplies Merchant Wholesalers,2022,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423420,Office Equipment Merchant Wholesalers,2022,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,2022,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423440,Other Commercial Equipment Merchant Wholesalers,2022,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2022,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423460,Ophthalmic Goods Merchant Wholesalers,2022,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423490,Other Professional Equipment and Supplies Merchant Wholesalers,2022,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423510,Metal Service Centers and Other Metal Merchant Wholesalers,2022,4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423520,Coal and Other Mineral and Ore Merchant Wholesalers,2022,4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",2022,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423620,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",2022,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423690,Other Electronic Parts and Equipment Merchant Wholesalers,2022,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423710,Hardware Merchant Wholesalers,2022,4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,2022,4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,2022,4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,423740,Refrigeration Equipment and Supplies Merchant Wholesalers,2022,4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,2022,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,2022,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,423830,Industrial Machinery and Equipment Merchant Wholesalers,2022,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,423840,Industrial Supplies Merchant Wholesalers,2022,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,423850,Service Establishment Equipment and Supplies Merchant Wholesalers,2022,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,2022,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,2022,4239,Miscellaneous Durable Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423920,Toy and Hobby Goods and Supplies Merchant Wholesalers,2022,4239,Miscellaneous Durable Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423930,Recyclable Material Merchant Wholesalers,2022,4239,Miscellaneous Durable Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",2022,4239,Miscellaneous Durable Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,2022,4239,Miscellaneous Durable Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424110,Printing and Writing Paper Merchant Wholesalers,2022,4241,Paper and Paper Product Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424120,Stationery and Office Supplies Merchant Wholesalers,2022,4241,Paper and Paper Product Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424130,Industrial and Personal Service Paper Merchant Wholesalers,2022,4241,Paper and Paper Product Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2022,4242,Drugs and Druggists' Sundries Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424310,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",2022,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,424340,Footwear Merchant Wholesalers,2022,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,424350,Clothing and Clothing Accessories Merchant Wholesalers,2022,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,424410,General Line Grocery Merchant Wholesalers,2022,4244,Grocery and Related Product Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424420,Packaged Frozen Food Merchant Wholesalers,2022,4244,Grocery and Related Product Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424430,Dairy Product (except Dried or Canned) Merchant Wholesalers,2022,4244,Grocery and Related Product Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424440,Poultry and Poultry Product Merchant Wholesalers,2022,4244,Grocery and Related Product Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424450,Confectionery Merchant Wholesalers,2022,4244,Grocery and Related Product Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424460,Fish and Seafood Merchant Wholesalers,2022,4244,Grocery and Related Product Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424470,Meat and Meat Product Merchant Wholesalers,2022,4244,Grocery and Related Product Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424480,Fresh Fruit and Vegetable Merchant Wholesalers,2022,4244,Grocery and Related Product Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424490,Other Grocery and Related Products Merchant Wholesalers,2022,4244,Grocery and Related Product Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424510,Grain and Field Bean Merchant Wholesalers,2022,4245,Farm Product Raw Material Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424520,Livestock Merchant Wholesalers,2022,4245,Farm Product Raw Material Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424590,Other Farm Product Raw Material Merchant Wholesalers,2022,4245,Farm Product Raw Material Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,2022,4246,Chemical and Allied Products Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424690,Other Chemical and Allied Products Merchant Wholesalers,2022,4246,Chemical and Allied Products Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424710,Petroleum Bulk Stations and Terminals,2022,4247,Petroleum and Petroleum Products Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk St,2022,4247,Petroleum and Petroleum Products Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424810,Beer and Ale Merchant Wholesalers,2022,4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,2022,4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",2
2,Logistics,14.0,Wholesale Distribution,424910,Farm Supplies Merchant Wholesalers,2022,4249,Miscellaneous Nondurable Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424930,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers",2022,4249,Miscellaneous Nondurable Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424940,Tobacco and Tobacco Product Merchant Wholesalers,2022,4249,Miscellaneous Nondurable Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424950,"Paint, Varnish, and Supplies Merchant Wholesalers",2022,4249,Miscellaneous Nondurable Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,2022,4249,Miscellaneous Nondurable Goods Merchant Wholesalers,2
2,Logistics,14.0,Wholesale Distribution,425120,Wholesale Trade Agents and Brokers,2022,4251,Wholesale Trade Agents and Brokers,2
1,Manufacturing,,,31-33,Manufacturing,2022,,,1
2,Logistics,,,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,2022,,,1
2,Logistics,,,4232,Furniture and Home Furnishing Merchant Wholesalers,2022,,,1
2,Logistics,,,4233,Lumber and Other Construction Materials Merchant Wholesalers,2022,,,1
2,Logistics,,,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,2022,,,1
2,Logistics,,,4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,2022,,,1
2,Logistics,,,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,2022,,,1
2,Logistics,,,4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",2022,,,1
2,Logistics,,,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",2022,,,1
2,Logistics,,,4239,Miscellaneous Durable Goods Merchant Wholesalers,2022,,,1
2,Logistics,,,4241,Paper and Paper Product Merchant Wholesalers,2022,,,1
2,Logistics,,,4242,Drugs and Druggists' Sundries Merchant Wholesalers,2022,,,1
2,Logistics,,,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",2022,,,1
2,Logistics,,,4244,Grocery and Related Product Merchant Wholesalers,2022,,,1
2,Logistics,,,4245,Farm Product Raw Material Merchant Wholesalers,2022,,,1
2,Logistics,,,4246,Chemical and Allied Products Merchant Wholesalers,2022,,,1
2,Logistics,,,4247,Petroleum and Petroleum Products Merchant Wholesalers,2022,,,1
2,Logistics,,,4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",2022,,,1
2,Logistics,,,4249,Miscellaneous Nondurable Goods Merchant Wholesalers,2022,,,1
2,Logistics,,,4251,Wholesale Trade Agents and Brokers,2022,,,1
2,Logistics,,,4811,Scheduled Air Transportation,2022,,,1
2,Logistics,,,4812,Nonscheduled Air Transportation,2022,,,1
2,Logistics,,,4821,Rail Transportation,2022,,,1
2,Logistics,,,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",2022,,,1
2,Logistics,,,4832,Inland Water Transportation,2022,,,1
2,Logistics,,,4841,General Freight Trucking,2022,,,1
2,Logistics,,,4842,Specialized Freight Trucking,2022,,,1
2,Logistics,,,4882,Support Activities for Rail Transportation,2022,,,1
2,Logistics,,,4883,Support Activities for Water Transportation,2022,,,1
2,Logistics,,,4884,Support Activities for Road Transportation,2022,,,1
2,Logistics,,,4885,Freight Transportation Arrangement,2022,,,1
2,Logistics,,,4889,Other Support Activities for Transportation,2022,,,1
2,Logistics,,,4921,Couriers and Express Delivery Services,2022,,,1
2,Logistics,,,4922,Local Messengers and Local Delivery,2022,,,1
2,Logistics,,,4931,Warehousing and Storage,2022,,,1
2,Logistics,,,5416,"Management, Scientific, and Technical Consulting Services",2022,,,1
2,Logistics,,,5619,Other Support Services,2022,,,1
