year,NAICS,occ
2025,623210,49-2098
2025,621491,29-1229
2022,621210,17-1012
2019,621340,47-2022
2019,621511,15-1243
2025,621492,53-6041
2021,623210,29-1024
2020,621610,51-9021
2021,621210,53-2012
2019,621210,33-1011
2027,621310,51-4122
2028,621310,27-2031
2026,621340,53-4041
2025,623110,43-5051
2020,621111,53-7041
2022,623110,29-2035
2019,621491,39-3093
2028,621210,29-2099
2022,621492,49-3042
2021,621610,51-2041
2020,621910,51-8092
2024,621420,39-9011
2021,621610,51-5112
2028,622210,15-2011
2019,621111,43-5052
2022,621491,43-4131
2021,621493,13-1199
2028,621999,31-1132
2027,621330,33-2011
2023,621399,39-6011
2027,621491,47-5051
2023,621512,53-7011
2021,621498,29-1242
2021,621420,25-3099
2025,621310,51-5113
2023,621910,13-2053
2022,621493,13-1041
2021,621410,19-2041
2024,621512,39-1013
2028,621320,37-1012
2024,621330,49-9062
2028,621210,27-1022
2025,623210,43-3011
2022,621511,11-3012
2025,623210,47-2031
2020,621391,39-4021
2022,621491,19-1032
2022,621310,51-2041
2021,621320,19-1012
2028,621210,17-2151
2028,621310,17-3028
2023,621210,51-8011
2020,623210,51-4032
2027,621610,47-3013
2023,623220,29-1024
2028,621999,11-9179
2021,621112,29-2031
2020,621511,13-2011
2021,622110,11-9032
2020,621320,47-4031
2026,622210,39-1013
2025,621340,47-5013
2022,623210,11-9039
2019,621320,15-1252
2020,621493,41-1012
2023,621310,51-9198
2028,621210,47-4011
2021,623220,43-9021
2027,621498,15-2099
2020,622210,51-3092
2019,621340,29-1029
2022,621610,13-2081
2026,621493,27-1019
2028,621210,19-3011
2020,621999,47-5012
2026,621498,53-6061
2026,621210,51-9195
2019,621420,29-2031
2027,621491,45-1011
2026,621910,49-9063
2022,623220,49-9051
2020,621210,45-4011
2024,623990,45-2011
2027,621991,25-3021
2025,621493,53-7061
2022,621910,13-1111
2022,621410,13-1082
2020,621310,21-2021
2022,621491,23-1022
2026,621420,47-5049
2023,623220,17-3013
2028,621492,31-1128
2019,621210,29-2032
2022,621320,51-6041
2025,621492,53-7121
2027,621511,29-2051
2025,621610,17-3013
2023,622310,31-1132
2027,621610,17-3028
2021,622110,17-2112
2021,621391,49-3092
2020,621610,19-2012
2019,621512,41-2011
2025,623210,15-1299
2020,623110,43-9199
2025,621210,27-1021
2026,622310,11-9031
2019,621999,43-5051
2028,621910,29-1292
2022,621491,31-2022
2026,621391,11-3111
2021,621610,31-9099
2027,622210,39-2011
2028,621410,21-1021
2020,623210,13-1111
2024,621310,49-2022
2023,621310,11-3121
2025,621399,27-3011
2021,621512,51-7099
2022,623210,17-2051
2026,621511,51-2031
2027,621491,19-1099
2022,622110,51-5112
2024,621210,53-7062
2021,622310,17-3028
2022,621512,11-9111
2025,622210,19-3041
2027,621493,43-4121
2028,621410,49-2095
2019,621420,41-3041
2026,623220,13-1051
2027,621410,29-1126
2021,621493,21-1013
2028,621210,49-3092
2020,621610,25-3031
2026,621391,29-1211
2021,623990,27-1022
2022,621999,47-2171
2024,621493,47-5049
2019,621511,37-2012
2022,621420,51-4062
2021,621399,35-9021
2023,621399,47-3014
2022,621512,43-5032
2025,621111,27-1019
2020,621112,37-3019
2024,621910,51-9032
2026,621210,23-2099
2024,623210,19-2032
2022,623210,49-9041
2027,623220,47-2051
2024,621420,29-1249
2028,621410,51-4051
2026,622210,33-9093
2021,621910,41-2011
2027,621511,35-2011
2021,621491,51-8012
2026,623990,51-7042
2022,621493,45-2021
2025,622110,17-3025
2024,621112,21-2099
2021,621493,41-2031
2024,621330,15-2021
2019,623210,35-3041
2027,621112,41-4012
2022,621512,27-3041
2020,622110,43-4141
2024,621493,11-9013
2028,621330,19-1042
2019,622110,51-9151
2023,621492,53-2011
2023,621210,21-1094
2026,621399,17-2111
2025,621340,29-2072
2019,623990,49-9096
2022,621492,27-2011
2023,623110,25-9021
2019,623220,53-1041
2027,621399,45-1011
2024,621491,13-1051
2020,621498,37-1011
2026,621310,51-6063
2020,621210,35-1011
2021,621910,41-3091
2027,621493,49-2091
2020,623110,47-4098
2020,621420,17-3028
2019,623220,51-9197
2022,621410,27-2032
2027,621399,19-4042
2021,623210,27-2023
2022,621491,31-2011
2024,621511,35-3031
2023,621999,43-5111
2019,621330,51-9111
2026,621420,11-3071
2023,621610,43-4061
2026,621610,51-4022
2025,621999,29-2033
2024,621320,51-8093
2028,622210,47-2081
2019,621310,41-4012
2019,621330,25-3099
2020,623220,25-3021
2023,622210,21-1092
2025,621111,53-2011
2024,621420,43-9071
2021,621491,25-3011
2028,621991,29-2035
2024,621910,17-2051
2027,621399,15-1244
2022,623110,41-9041
2027,621310,27-2099
2019,621610,43-3041
2020,621910,49-2096
2027,621511,43-5032
2027,621999,51-5111
2022,621340,51-4041
2022,621330,47-2051
2026,621410,51-9123
2019,621493,45-2093
2024,622310,41-4012
2026,621999,29-1249
2020,621420,53-7031
2019,621610,35-2011
2019,621991,43-4161
2027,621498,25-2059
2024,621330,25-2032
2027,621399,53-7071
2027,621910,19-1013
2025,621210,51-6041
2027,621330,29-1212
2027,623220,17-2199
2028,621991,51-2051
2019,621491,51-2051
2028,621410,29-2055
2025,622110,43-3021
2028,622210,47-5049
2022,621491,17-2171
2026,621410,29-1081
2027,623220,17-2151
2023,621420,43-4021
2028,621512,27-3011
2024,621512,51-8031
2024,621991,11-9121
2028,621511,53-7011
2019,621610,31-2021
2019,621610,53-5031
2024,621492,31-9011
2025,621991,29-1224
2025,621498,53-7199
2027,623210,29-2036
2024,623990,47-2231
2019,621910,51-4033
2022,621991,13-2071
2028,621399,29-1221
2027,621410,43-5011
2020,623220,43-3021
2022,623990,51-2041
2028,621391,17-2031
2025,622110,47-5032
2019,622210,47-2051
2025,621610,19-3039
2024,621910,51-6093
2026,621492,17-2131
2026,623220,29-1221
2026,621420,53-2011
2028,621420,39-3091
2028,621610,29-1011
2022,621112,51-4081
2021,621399,35-1012
2020,621910,27-1019
2027,621991,49-2098
2023,621910,27-4021
2026,621420,31-9092
2022,621999,47-2161
2022,623110,13-2041
2023,621493,51-9194
2023,622310,13-2011
2021,621111,13-1131
2024,621991,47-2061
2024,621498,25-2052
2025,621111,53-3054
2021,621410,15-1253
2020,621910,27-3042
2019,621420,47-2053
2022,621999,19-5012
2019,622210,23-1021
2022,621610,55-9999
2028,622210,53-7051
2024,621340,29-1031
2027,621512,29-1124
2028,622210,51-2031
2026,621391,35-3041
2021,621610,53-7061
2021,623990,49-9069
2028,621340,19-3093
2028,621491,43-6014
2020,621320,33-3052
2028,621111,15-1254
2026,621511,17-3023
2019,622310,11-1011
2027,622110,43-5111
2026,621111,27-1014
2023,621310,31-1131
2023,621340,29-1299
2019,623990,49-2093
2026,622310,51-9031
2026,621210,23-1011
2020,623210,47-3015
2021,621310,53-7081
2020,621999,39-5091
2028,623110,49-2022
2025,621498,11-9111
2021,621410,39-5092
2028,621210,49-9098
2028,621610,29-2056
2020,623210,47-5012
2021,622110,11-3012
2019,621210,51-7021
2026,622310,49-9061
2023,623220,29-1241
2025,621999,49-2096
2021,621330,21-1013
2022,623220,43-5032
2021,621492,17-3023
2026,621391,53-7199
2024,622310,53-3033
2021,621491,49-9064
2028,623210,51-7032
2026,621410,47-5049
2026,621999,21-2099
2023,623990,43-9021
2024,621991,27-2021
2021,622310,17-3013
2021,621111,31-9094
2025,621320,23-1012
2023,621340,35-9021
2022,623990,27-2091
2026,621399,17-2021
2023,621111,47-4021
2021,621330,13-1051
2026,622210,13-1074
2023,621492,45-2041
2028,621910,47-5044
2026,623990,17-3013
2019,622210,33-9031
2027,621111,29-1299
2028,621330,47-2072
2020,621491,39-3021
2019,621399,21-1022
2024,621512,13-1074
2019,621498,49-9081
2021,621512,43-2021
2019,623110,15-2021
2019,621340,53-4013
2020,621399,53-3099
2022,621512,53-4013
2028,621512,43-4051
2027,622310,29-2099
2023,621999,49-2011
2019,621330,51-4191
2023,621320,43-4161
2028,621410,29-1041
2022,621330,35-2012
2023,621210,11-9021
2026,621111,31-9011
2022,623990,51-9022
2019,621512,29-1243
2023,622210,33-3031
2021,621493,27-4012
2027,622310,27-1022
2024,621492,11-3021
2028,621511,53-3052
2023,621210,11-3021
2025,621111,21-1022
2028,621112,33-2011
2021,621320,27-2012
2026,621511,19-3092
2026,621410,47-5023
2025,621492,51-9061
2025,621493,19-4044
2019,621492,13-1082
2021,621493,17-3026
2019,621399,43-5041
2027,621340,29-1212
2026,623110,19-3022
2028,621210,13-1041
2021,621910,29-1081
2025,623210,19-1099
2026,621991,51-4032
2026,621493,11-1031
2019,621420,53-2031
2024,621512,41-4011
2023,621112,51-9111
2023,623210,17-3013
2022,621420,51-7032
2020,621399,25-9021
2022,621399,51-4072
2021,621493,49-3011
2020,621410,29-9099
2027,621340,19-1031
2021,621511,19-2041
2023,622210,21-1029
2027,621320,45-4023
2024,623110,53-7061
2024,621320,51-7041
2020,621511,35-2013
2026,621410,47-3016
2027,621910,47-2044
2025,621610,39-5011
2028,621340,53-7041
2025,621512,19-3022
2026,621310,41-9012
2023,621399,51-4022
2022,621330,41-2012
2019,622310,17-3019
2019,622310,53-7011
2021,621112,43-5041
2027,621498,17-3012
2020,621498,47-2082
2019,621330,47-2161
2022,621340,19-3039
2026,621511,25-2012
2025,621320,51-8011
2027,621491,27-1026
2023,621512,27-3092
2026,621492,47-3016
2020,621420,33-9092
2028,621111,33-2021
2023,621498,53-7065
2019,621512,53-3053
2019,621330,21-1021
2023,621498,17-1021
2027,621391,43-9061
2020,622110,39-1014
2020,621420,49-3052
2019,621511,19-1022
2020,621210,51-9032
2020,621999,25-4013
2024,621420,39-4031
2023,621491,47-2221
2028,622110,29-2031
2025,621999,19-1022
2020,621399,47-2073
2020,621111,47-4098
2019,623990,29-1127
2019,621991,33-3012
2026,621493,11-9081
2019,621112,33-3021
2022,621910,43-9061
2022,621330,29-2033
2027,621420,51-8013
2020,622110,53-3011
2027,621498,19-3051
2025,622110,43-3041
2020,622110,43-9071
2019,621330,21-1018
2027,622210,39-3091
2025,621498,21-1093
2022,621111,43-2011
2027,621910,39-3031
2023,623110,49-3042
2025,621493,43-9021
2022,623210,21-1012
2022,621210,41-2012
2025,621420,49-9044
2026,621991,53-6041
2019,621210,21-1093
2021,621999,41-2012
2026,621210,41-4011
2028,623990,17-2131
2028,623990,51-8012
2022,621391,11-3061
2019,621420,49-9099
2025,621330,39-1014
2025,623110,53-3052
2020,621491,47-5023
2026,622310,43-4161
2020,623990,29-1216
2023,621210,25-9045
2028,621492,33-2022
2026,623990,51-9191
2024,622210,19-3093
2020,621910,25-2011
2019,623220,43-5032
2025,623220,53-2012
2026,622210,53-3053
2026,621493,47-3011
2021,623220,23-1022
2020,621320,29-9021
2027,621330,39-1014
2026,621391,43-3031
2023,621320,49-2094
2025,621320,27-4012
2022,622210,29-2036
2027,621491,29-1216
2025,621410,13-1071
2027,621210,53-7071
2024,621999,27-4015
2019,622310,19-1012
2020,623110,53-2021
2026,621340,49-3051
2026,621399,13-2072
2025,621320,35-9021
2027,621399,29-1292
2020,623110,49-9052
2020,621420,49-9098
2022,621610,37-3019
2022,621320,29-1128
2021,621340,51-4031
2019,622310,29-1125
2026,621399,51-9012
2019,621511,31-9094
2028,623990,53-5022
2027,621910,51-8011
2028,621492,29-1213
2023,621399,49-9063
2024,623220,53-6061
2026,621493,29-2042
2024,621991,47-2131
2020,621492,49-9091
2019,621498,11-2022
2022,622110,39-3012
2019,621511,43-4199
2028,621340,49-3092
2023,623990,29-1229
2026,621512,51-4035
2020,621999,11-9072
2023,621910,51-9196
2023,623990,25-2052
2024,621420,11-9031
2023,621492,25-4012
2020,621410,47-2211
2025,621910,43-9111
2024,621999,47-5041
2028,621991,47-2141
2027,621492,51-8012
2028,621492,19-4043
2019,623210,51-6062
2019,621512,53-3099
2026,621410,43-3031
2026,621391,39-3021
2025,621610,51-4032
2022,621391,41-2011
2026,621610,21-1021
2027,621112,49-3051
2019,622110,43-4199
2025,622210,31-9092
2028,621112,29-1161
2019,623220,51-4111
2019,623220,53-3053
2019,621410,47-2121
2028,621310,17-1011
2023,621493,51-4051
2020,621112,47-3013
2022,621320,19-4099
2027,621112,19-1099
2022,621310,49-3023
2023,621111,43-9031
2019,621340,29-1224
2019,621512,51-6051
2020,621391,33-3041
2027,621498,41-9091
2021,621512,17-2131
2022,621420,51-9151
2026,621210,39-5094
2020,621610,29-1212
2026,623220,17-2072
2027,621511,17-3012
2028,621999,43-2099
2020,621330,43-3099
2026,623210,47-3013
2019,621512,17-3011
2020,621492,15-2051
2025,621210,19-1031
2023,621491,47-2021
2025,623220,49-9063
2023,623990,51-2051
2028,623110,31-9095
2028,621498,39-5012
2027,621498,49-2095
2024,621112,17-1021
2025,621910,51-9124
2021,623990,33-2011
2020,622310,41-3091
2021,621420,35-9021
2019,621511,51-7032
2024,622110,51-9061
2024,621410,51-8091
2028,621399,43-4181
2020,621210,31-1131
2028,621399,11-3013
2021,621410,17-3026
2021,621310,53-7065
2026,621999,51-4052
2022,621493,39-7018
2023,621410,15-1254
2023,621512,43-3099
2028,621493,43-9061
2023,621330,47-4011
2021,621320,53-7061
2019,621910,29-2043
2026,622210,43-4021
2027,621491,27-1021
2023,622210,13-1082
2022,621493,41-9021
2023,621310,43-6013
2021,621491,21-2011
2022,621910,51-9123
2019,621512,49-3052
2026,621111,15-2011
2019,623110,51-4021
2025,621310,51-4033
2023,621420,47-5041
2019,621493,21-1018
2019,623220,29-2051
2019,621399,41-3031
2027,621511,29-9091
2028,621210,51-4111
2027,623220,29-2051
2027,623990,51-4033
2024,621512,39-3092
2022,621320,11-3131
2027,621310,41-2022
2028,621498,51-8091
2023,621310,49-3022
2026,621210,29-1022
2027,621498,29-1299
2027,621410,19-4044
2020,623220,41-3091
2027,621340,27-4099
2021,621420,33-9032
2021,623110,19-3091
2027,621498,27-1024
2022,621112,47-5012
2020,621330,33-3021
2024,621410,17-2151
2027,621999,27-2099
2020,621991,43-4199
2024,621420,13-1051
2019,621910,27-1024
2025,622310,43-4181
2023,621410,11-3121
2023,621340,45-1011
2020,621910,21-1021
2021,621210,47-2221
2025,621340,19-4051
2020,621493,51-6042
2020,621330,31-9096
2024,621340,43-9199
2024,621111,47-4098
2022,621610,33-2021
2027,621410,53-2021
2020,621512,29-1249
2026,621512,19-1029
2024,621391,41-3041
2028,621999,19-1022
2021,621320,29-1218
2027,621910,29-1216
2021,623220,13-1075
2020,621999,27-4011
2020,621999,49-9098
2025,621391,51-4122
2022,622310,11-9032
2019,622210,43-3021
2020,621112,29-1211
2028,621910,49-9098
2019,623210,39-3099
2022,621320,49-9012
2022,621330,53-6051
2023,621491,49-3031
2025,621610,27-3091
2023,621511,53-7072
2023,621910,19-3041
2027,623210,47-2111
2022,621320,47-2211
2019,621491,43-5032
2027,621492,53-4013
2021,623110,47-2141
2022,621999,51-7042
2027,621512,43-5031
2026,621491,27-4012
2028,622210,53-6099
2024,621399,29-2051
2026,623220,51-7011
2024,621491,21-1092
2021,621999,29-1129
2019,621512,25-9099
2024,621512,19-3099
2019,621498,15-2051
2026,621320,45-2011
2020,621999,49-2095
2024,621512,49-9091
2021,621492,53-4031
2025,621399,17-2071
2022,621330,49-3092
2028,621498,49-2092
2024,623220,51-4023
2027,621498,33-9032
2019,621511,33-9093
2020,621112,53-7071
2024,621340,21-1021
2021,621511,11-9072
2026,621498,43-3031
2021,621991,51-2061
2022,621310,51-9191
2022,621491,25-9099
2025,621420,51-6042
2025,621491,49-9092
2024,621112,29-1122
2023,621999,39-4021
2019,621210,51-4021
2026,621610,51-3093
2025,622210,29-2035
2022,622310,19-2041
2022,621493,11-9111
2021,622110,49-9097
2027,621512,25-4031
2028,623990,43-4011
2022,621330,41-1011
2027,621391,31-1133
2019,621340,39-9011
2024,621410,45-2092
2019,622310,43-5111
2028,621511,29-1218
2022,621498,27-3092
2020,622110,49-9041
2023,621210,29-1213
2019,621610,13-1111
2027,621493,29-1041
2027,621210,33-9092
2024,623210,31-9095
2019,621492,19-4099
2022,621320,53-7011
2019,623210,11-9031
2025,621340,51-9193
2021,621320,29-2057
2019,621410,13-1199
2019,621410,27-2099
2026,621210,27-3042
2028,621399,51-6064
2021,621391,29-2099
2023,621512,11-1031
2023,622110,33-9093
2025,621410,51-9194
2020,621340,19-3094
2019,623210,39-1014
2028,621991,27-1019
2023,622210,33-3041
2023,621111,29-1081
2025,621320,11-9121
2023,621410,11-9171
2023,623990,19-4051
2019,621340,53-2022
2024,621420,35-2021
2023,621492,11-2021
2027,621492,53-5011
2019,621610,25-9031
2027,622110,53-7031
2021,621991,11-1011
2026,621399,43-1011
2024,621330,27-3092
2027,621391,29-1299
2021,621512,25-3041
2019,621111,17-2072
2022,621491,39-3012
2019,621330,43-3061
2023,621410,19-1023
2028,621320,33-3011
2020,621498,15-1212
2025,623110,27-2012
2020,621320,33-1021
2028,621493,47-2071
2026,621492,51-8092
2025,621491,43-3031
2026,621210,37-2019
2026,622110,29-1222
2028,621512,51-9194
2027,623110,11-1021
2021,621999,47-2141
2022,621491,51-3023
2023,621330,27-4011
2020,621991,17-3011
2026,622210,43-5031
2024,621498,29-2032
2027,621112,25-1099
2025,621330,11-9179
2025,621111,13-1028
2023,621511,19-2021
2020,621991,49-9069
2026,621610,45-2093
2027,623210,49-3042
2022,623990,47-4071
2019,621491,51-4194
2023,621320,51-2028
2019,623990,47-3013
2019,621493,41-9012
2024,621910,29-2035
2021,621492,43-4041
2028,622210,21-2099
2022,621310,29-2092
2025,623220,51-3099
2025,621610,43-6011
2021,621999,19-4042
2025,621991,37-3011
2019,621512,37-2021
2021,622110,47-3016
2019,621498,53-3099
2026,621340,37-2021
2019,623110,49-9063
2019,621511,51-9023
2019,623210,19-4021
2022,622110,11-9013
2021,621320,47-3013
2025,621491,41-9012
2028,623990,11-3071
2022,622310,51-2028
2025,621491,43-4181
2028,621492,41-1011
2020,621511,41-3091
2020,623990,51-3091
2027,622210,49-2091
2020,621512,27-1021
2026,621511,17-2072
2020,621511,51-6042
2021,621410,33-1021
2021,621492,23-2099
2019,621399,43-5021
2027,623220,33-3031
2020,621999,49-3093
2025,621991,19-4013
2026,621420,43-4081
2021,621991,25-9031
2024,621391,15-1221
2028,621492,29-2035
2024,621498,25-9045
2024,621491,43-6014
2020,621511,29-1215
2023,621498,51-6021
2019,621111,35-1012
2022,621491,39-1022
2019,621330,13-1121
2027,622110,19-2041
2019,621111,27-1026
2019,621999,51-9141
2021,621498,51-4023
2028,621330,33-9021
2027,621493,27-4011
2023,623210,43-4111
2027,623110,11-9072
2028,621999,51-9123
2027,621391,49-2011
2022,621610,43-5011
2020,623110,27-3091
2023,621512,39-1022
2027,621210,53-7072
2027,621399,29-1299
2028,623990,17-2151
2021,623220,53-7073
2024,621310,47-2042
2020,621210,33-2021
2020,621493,39-3091
2028,621210,41-9091
2028,621610,51-5111
2021,621610,29-1129
2019,621498,51-6062
2023,621210,29-9091
2020,621320,33-3011
2021,621420,53-3053
2026,621340,25-4012
2019,623210,49-9011
2028,621493,39-9031
2025,621420,13-1081
2024,623990,53-1047
2023,623990,45-2093
2022,621410,41-9022
2022,621610,41-2012
2022,621492,47-2073
2024,621999,51-3092
2021,623210,17-2199
2022,621340,27-1026
2028,621111,53-7081
2023,621310,41-9091
2023,621493,49-2096
2022,621210,23-1011
2027,621340,47-2131
2025,621330,51-4191
2020,623210,31-9095
2024,621420,37-3019
2026,621399,17-2161
2022,621399,41-9091
2021,622110,29-2018
2023,621910,19-1031
2022,622210,13-1074
2021,621492,29-1122
2027,623990,51-9124
2019,621999,17-1011
2023,621991,51-4033
2025,621610,33-2011
2025,621391,29-1122
2020,621112,51-7021
2023,623990,51-4071
2023,621492,43-3021
2019,621210,51-3023
2020,621492,47-2121
2022,621493,23-1011
2021,621999,25-3021
2021,621420,47-2011
2024,623220,47-1011
2025,621410,37-2021
2023,623990,29-2043
2022,621999,29-9092
2028,621310,53-6061
2025,622110,29-1081
2028,623220,17-2041
2026,622110,27-4032
2026,621511,27-2022
2026,621391,41-2022
2027,621340,29-1299
2021,623210,37-3019
2028,622210,13-1032
2025,621610,49-2021
2025,623210,47-2071
2025,622210,31-9011
2023,621999,19-2012
2020,621493,17-1021
2023,621910,15-1212
2023,621493,27-1021
2022,621999,19-4031
2020,621493,49-3022
2024,621310,43-2011
2023,621320,39-1014
2027,621492,49-2098
2023,621511,19-3093
2020,621492,27-4015
2027,621111,33-9094
2026,621410,51-4033
2026,621498,19-1099
2025,621340,19-1021
2028,621491,27-4099
2021,621493,17-2051
2022,622210,47-5044
2019,622210,29-1242
2027,621320,29-1224
2028,621498,53-2011
2023,623110,51-4032
2026,621493,19-1032
2020,621420,51-4032
2019,621399,49-2022
2026,621991,27-2091
2019,621910,25-9044
2022,621310,29-1217
2028,621492,25-1099
2026,621210,51-4071
2028,621111,29-1221
2023,623220,29-2091
2027,622110,51-8093
2021,621999,19-3034
2024,621391,49-9071
2022,621410,51-6099
2021,621991,43-4081
2024,623210,29-1171
2024,623110,19-2032
2021,621498,43-4011
2019,621498,39-9011
2027,623220,43-9021
2028,621420,27-4011
2027,621340,43-4051
2028,621999,47-5049
2024,621391,25-3011
2019,621910,19-1011
2022,621991,51-3023
2028,622210,39-3019
2023,621493,17-2021
2023,623110,53-4022
2022,621420,11-9051
2020,621491,17-2112
2023,623110,51-4122
