year,NAICS,occ
2019,524128,21-1013
2024,523150,11-1021
2024,524113,19-4043
2023,525190,29-2055
2026,524291,25-4031
2026,522180,47-2021
2026,524114,39-7018
2025,523940,51-4034
2019,525910,29-2033
2020,524292,33-3012
2019,524291,43-3051
2021,523150,15-1231
2021,522292,49-9031
2027,522299,17-2112
2023,525910,41-1012
2025,522390,49-3052
2028,524128,35-2011
2022,525910,15-1221
2021,522310,53-7031
2026,523999,11-1011
2020,522210,51-9041
2024,524130,29-1222
2027,524210,47-2231
2027,522292,47-3016
2026,523991,49-9044
2022,524127,25-2059
2020,522180,41-9022
2023,522299,43-4061
2020,522320,41-1012
2024,523991,53-6099
2024,522110,53-7051
2025,522299,25-4022
2024,521110,21-1093
2026,524298,11-2011
2023,524291,23-2099
2027,524127,51-9011
2020,523150,31-9099
2023,522130,11-9171
2028,522320,53-5031
2024,522299,29-1215
2026,525910,27-1011
2024,522220,13-1032
2026,524126,15-1255
2019,524126,21-2099
2026,525120,21-1091
2019,524292,29-1125
2028,522291,19-2041
2028,523160,29-1122
2024,524130,53-3033
2023,522110,53-4041
2023,523160,35-3041
2020,522220,51-4192
2023,522130,19-3022
2024,522299,29-1031
2021,523910,51-6041
2020,522291,21-2021
2028,524114,19-1022
2026,524210,43-4131
2027,524298,49-9041
2026,522110,17-3023
2019,522390,25-2052
2026,523150,29-1249
2020,524298,29-1011
2028,523999,29-1141
2026,524113,53-6031
2019,523940,49-3051
2023,522130,19-1023
2025,522210,43-4121
2026,524114,49-3052
2020,525990,47-3013
2022,523210,43-4011
2027,523991,11-9021
2025,524127,49-2021
2025,522320,51-9194
2028,524291,19-3033
2027,522220,51-2031
2022,522299,37-3013
2023,522291,29-1071
2021,524210,29-1031
2020,524127,49-9095
2023,522110,35-2014
2019,523991,47-5023
2024,524298,19-2099
2025,524127,41-3041
2022,525910,19-3032
2020,521110,49-3052
2024,524210,45-4022
2028,524126,51-6052
2027,524210,53-5031
2027,525990,35-1011
2024,522292,17-2072
2020,522180,49-3042
2025,522299,45-3031
2023,522210,51-7042
2026,525190,43-3041
2020,524292,51-9198
2021,523160,35-9031
2022,523160,11-3051
2024,521110,47-4051
2027,523999,49-3042
2025,525190,15-1232
2023,523150,49-9031
2024,525910,47-3016
2020,524292,45-2092
2026,524298,27-2023
2028,522110,53-3051
2022,523150,27-2022
2022,523999,29-1213
2025,524128,23-2093
2026,521110,47-3019
2020,524128,25-9031
2023,524127,49-2093
2020,522220,39-5012
2027,522110,49-3043
2020,525110,13-2072
2028,524128,25-2012
2025,522291,23-2099
2028,522299,51-9022
2028,524127,23-1022
2022,522220,19-3092
2027,521110,11-9161
2024,522320,29-1218
2019,525990,53-5022
2024,522110,51-4031
2024,524126,29-9091
2019,524210,43-2099
2027,524126,37-2011
2025,524127,49-9011
2026,525190,27-4031
2021,524130,49-3031
2028,523160,39-9099
2023,525190,25-4011
2026,522299,27-2011
2021,522220,31-1131
2024,522310,17-3025
2020,522390,53-4031
2019,524113,51-9022
2028,522291,11-9032
2027,524128,39-4011
2027,524127,19-4044
2025,523160,51-9191
2023,523210,53-3099
2024,523910,19-2042
2021,524292,39-4021
2025,525920,47-5081
2021,525190,33-2011
2022,524210,47-2132
2021,525190,11-3071
2020,524298,11-9199
2025,522291,25-9045
2027,524113,39-4031
2023,525190,39-7018
2024,522390,27-3042
2028,524298,19-1011
2024,524210,13-2099
2023,525120,11-1031
2027,524291,27-1027
2028,525990,13-1041
2022,522220,17-3013
2028,522310,41-4012
2026,522180,17-1012
2025,522291,19-1012
2026,524130,43-2021
2023,525910,51-4193
2026,523910,47-5032
2023,524128,43-5032
2024,524128,29-1241
2022,523991,47-5023
2020,524126,47-4061
2026,525910,17-2199
2022,522180,29-1217
2020,522291,51-9198
2027,522390,49-9043
2027,525990,29-9099
2022,525910,19-4061
2019,522310,25-2012
2025,524113,27-4015
2020,525190,27-4014
2020,522310,29-1217
2021,525190,49-9031
2023,525120,39-3012
2019,522292,17-3024
2028,524292,51-2051
2027,522292,53-2012
2021,524298,41-3021
2025,524114,41-9012
2019,524128,47-2152
2022,524114,31-1128
2025,525910,11-9033
2028,522299,47-5071
2019,522390,51-6092
2026,522292,21-1018
2020,523160,21-1013
2026,524128,39-4011
2025,522180,53-7031
2028,523999,25-4012
2026,524291,47-3014
2027,525920,29-1124
2023,522292,47-3015
2022,522210,53-3032
2025,524113,47-2121
2024,522210,27-1019
2028,522299,39-5012
2022,524130,33-3051
2023,524126,27-1014
2024,523999,27-1026
2019,525920,51-9083
2027,521110,51-3099
2027,523999,29-2043
2024,524114,47-5051
2024,524114,47-5011
2022,522130,27-1026
2022,524113,17-3021
2019,522320,13-1121
2022,523150,35-9031
2028,525990,15-2021
2025,524130,13-1141
2023,523999,51-6061
2021,524127,17-3028
2026,525920,21-1021
2021,524291,17-2011
2024,524210,27-1021
2027,522180,53-5031
2023,522220,25-3099
2020,522110,51-8021
2022,523991,41-9022
2026,524291,17-2051
2028,524292,17-2199
2020,525110,11-9141
2024,524114,53-7062
2021,522299,17-2151
2025,523999,13-1041
2019,522220,29-1029
2022,522220,41-3031
2021,523160,33-9093
2027,524113,51-6052
2025,523991,53-7121
2023,525190,53-2022
2023,524114,13-2052
2023,523991,53-7021
2021,525990,13-2031
2025,522210,51-4031
2025,524298,51-9081
2027,522180,19-2011
2024,522390,43-4031
2020,522180,51-6099
2021,523150,19-1042
2028,522292,51-6063
2026,523160,49-3042
2027,523150,49-9011
2020,522130,49-3091
2025,522210,41-9041
2024,523940,41-9022
2025,524128,13-1075
2023,524292,47-2121
2026,523160,41-9022
2028,522310,53-3033
2022,523999,45-2093
2020,524114,17-3022
2021,522110,47-4051
2026,524126,33-1021
2026,522220,29-1127
2023,523160,11-9199
2022,523999,49-9081
2020,522180,53-7051
2025,524298,51-4035
2025,525110,11-9041
2027,524127,51-4052
2024,523910,43-9041
2028,524128,43-9081
2023,522310,47-2171
2028,524128,51-2098
2023,524114,35-3041
2027,524128,53-7031
2021,524128,47-1011
2023,525920,19-1012
2027,524130,47-4098
2025,525120,47-4051
2026,522299,19-3099
2023,522310,45-2091
2022,522291,51-4032
2021,524130,25-2057
2022,522310,47-2021
2026,524128,39-3099
2025,524127,17-1012
2021,523910,29-1212
2019,522320,35-2021
2020,524210,47-4031
2021,523999,25-9031
2020,523160,15-1251
2019,525190,49-9041
2027,522310,51-9023
2024,524130,53-7071
2020,524298,49-9097
2023,524128,13-2031
2028,523991,13-2082
2022,523940,49-9092
2027,524126,45-3031
2028,524292,41-1011
2022,522292,33-2011
2019,522110,25-4012
2022,524291,47-2141
2024,524291,51-9195
2025,525990,49-9063
2021,522299,29-2033
2023,523160,53-7021
2026,522291,99-9999
2026,524291,13-1161
2022,524292,35-9021
2022,522299,39-3019
2027,523150,47-2211
2020,522110,43-3071
2027,523940,11-9111
2021,524128,17-2171
2022,522130,29-1021
2028,522390,13-1031
2020,525110,29-9021
2023,522291,13-2053
2028,524126,27-2011
2024,524130,19-1029
2028,525110,47-2211
2023,522130,13-1041
2021,522390,43-5052
2023,525910,29-1211
2023,522299,33-1099
2019,522291,35-3031
2027,523999,51-4071
2022,525120,19-4044
2022,521110,43-3051
2026,524210,27-1011
2025,525190,43-2099
2021,522292,51-9021
2027,522390,49-2092
2021,522130,51-6061
2023,522180,53-4099
2022,522390,41-9011
2026,522291,37-2021
2020,524128,47-2081
2020,524128,53-2021
2024,523940,19-4061
2023,523160,25-2023
2021,524210,27-4021
2019,523150,47-2042
2023,522210,11-9161
2027,522292,31-9093
2025,524210,43-4161
2020,524127,39-3031
2019,522110,35-3011
2021,525190,53-7041
2019,523150,53-7063
2025,522210,49-9097
2026,522180,53-4031
2022,525990,17-3031
2022,522220,49-2092
2028,522292,53-3051
2020,524130,43-4021
2027,524130,47-2181
2025,525990,45-2021
2025,523150,19-4051
2023,523210,47-5051
2027,521110,21-2021
2024,524210,37-2019
2021,524210,51-8092
2027,524291,41-2022
2025,523991,53-6099
2028,525990,51-3023
2028,524298,53-3053
2021,522110,51-6091
2026,525190,47-2041
2019,523999,39-4031
2027,525110,29-2036
2028,525190,11-9031
2024,524127,27-4011
2026,525920,47-5081
2022,522299,29-2031
2024,524113,13-2071
2020,522320,19-4013
2025,525190,39-2011
2025,522310,41-2031
2020,523160,25-2051
2021,525110,29-2072
2028,522291,17-1021
2026,523991,11-9041
2024,522130,51-9199
2025,522130,25-2011
2027,522210,51-9162
2027,524128,19-1021
2021,523940,17-2031
2021,522130,43-3031
2028,522310,47-5044
2024,523210,19-3033
2027,524126,49-9098
2019,525120,43-4061
2022,524126,25-2058
2019,524114,33-3052
2023,525920,33-3012
2025,525920,13-1028
2019,523210,19-4051
2023,523910,41-4012
2022,524298,53-7071
2025,523910,43-4181
2021,522320,25-2059
2027,522130,45-4022
2021,523940,45-2041
2025,524298,25-3011
2022,525120,51-9141
2028,522220,19-1031
2025,522110,15-1243
2025,522110,43-2021
2028,523160,51-9141
2025,522291,29-1021
2025,523910,29-2051
2027,521110,11-9081
2019,524210,15-1243
2027,524127,51-8031
2024,525990,51-3093
2024,524210,11-3012
2021,523910,49-9031
2027,522210,41-2031
2026,522310,29-1212
2027,523910,29-1292
2025,522180,13-2061
2024,523160,23-1012
2022,525120,25-4031
2020,524291,11-3031
2023,524127,43-9111
2026,524291,35-3011
2023,525990,41-1012
2028,522291,43-6014
2021,525920,51-9082
2021,524114,37-1011
2025,521110,47-4051
2020,523160,15-1244
2026,523940,35-1011
2023,522310,27-4014
2019,522130,17-3027
2020,523999,11-3131
2022,522130,19-3022
2026,521110,49-2095
2019,524130,29-1214
2027,525990,51-3091
2023,524298,51-4021
2025,524113,19-3022
2027,522220,11-9151
2027,523210,51-9021
2020,522291,27-1019
2024,524128,51-6011
2025,525110,53-7121
2026,525120,11-2021
2025,523210,53-5021
2023,523150,49-9099
2022,523940,17-3031
2025,524128,47-5071
2024,524113,39-6012
2026,525110,51-3023
2022,524210,11-9131
2022,524113,49-2093
2020,524292,39-1022
2026,522110,37-1011
2026,523160,53-7041
2026,522291,51-9012
2027,524210,51-4191
2028,524292,43-3099
2022,522310,17-3028
2024,524126,47-5049
2020,524127,53-7073
2025,523940,49-9043
2022,524292,21-1019
2026,524127,49-1011
2022,522299,39-3021
2022,524113,41-2031
2023,524291,41-1012
2024,522210,17-3027
2026,522210,21-1099
2027,524128,31-2011
2022,524127,11-9199
2028,525990,25-2058
2024,522291,11-9051
2020,522130,25-9099
2027,525110,19-2042
2028,525920,47-5099
2024,525920,39-1022
2025,522299,11-9131
2025,525110,51-4051
2020,522320,25-2057
2028,523940,11-9021
2026,524127,53-7021
2028,522390,49-3093
2019,524291,49-2098
2020,524130,43-5051
2023,522210,21-2021
2028,522310,25-9044
2020,525190,49-2096
2027,523999,41-2012
2020,525910,51-9151
2020,524130,53-5021
2020,524113,17-1012
2025,522180,53-3033
2026,522291,33-2021
2020,524127,51-4192
2026,524127,51-9031
2022,522292,51-4032
2027,524128,47-2221
2023,525110,45-2041
2024,522110,13-1011
2028,524210,11-2033
2028,525920,47-4031
2022,522130,39-1014
2028,524114,37-2019
2023,524291,53-4022
2023,523160,51-3021
2026,523160,19-2042
2028,523940,17-2121
2025,524126,15-1255
2020,522320,45-4011
2025,523910,27-3031
2019,522210,17-3021
2020,522390,53-7061
2021,523991,43-9041
2024,522210,39-7018
2025,522310,17-3019
2024,525120,49-9069
2019,521110,43-4031
2022,522292,13-1081
2027,522210,29-2052
2028,524113,27-2032
2024,523991,17-2081
2024,524126,41-3011
2026,525910,51-9071
2027,522390,47-4031
2020,524291,45-4023
2027,525120,47-2021
2020,522110,17-2021
2020,524113,43-6011
2019,523150,49-9081
2024,524113,43-3031
2023,524210,45-4022
2023,524292,15-1252
2023,521110,19-2021
2027,524210,51-4031
2024,522320,25-4012
2028,522390,51-6063
2025,525910,53-2011
2022,522390,49-9041
2025,522220,27-2032
2027,524298,19-4092
2028,524114,15-1232
2025,523999,51-4121
2021,524127,51-9011
2028,523940,47-5022
2027,524128,41-4012
2025,523999,25-2011
2025,522299,27-4014
2020,522130,33-1091
2019,525190,13-1051
2023,524114,17-3021
2025,524128,51-8012
2023,524127,31-9094
2025,523910,11-2033
2027,522220,47-2221
2025,522180,27-1026
2028,522299,53-4013
2028,524127,51-9051
2025,523150,17-3031
2023,523910,49-9062
2028,522210,17-2011
2027,523210,43-3061
2019,525110,29-1161
2025,524114,27-4021
2021,524126,19-2011
2028,525910,53-4022
2019,522180,53-1047
2019,522220,53-7051
2027,524210,53-7071
2025,523991,53-3099
2022,525990,19-4051
2028,522210,47-2141
2019,524130,39-9031
2019,524114,17-2011
2023,523999,51-2021
2021,524128,11-3121
2020,522110,25-2022
2019,525120,15-1255
2026,522299,45-2011
2022,522110,19-1021
2022,522220,49-9051
2020,524130,47-3019
2027,525120,29-2032
2024,522320,17-2061
2020,524128,53-7072
2026,525190,29-1212
2027,525190,17-2011
2021,522320,49-9021
2028,522310,25-2051
2020,523940,37-1012
2025,523160,19-2042
2026,524128,31-2011
2028,524128,47-2221
2023,524128,47-4051
2027,522320,51-9051
2023,522299,29-1216
2023,524292,35-2021
2019,522220,11-9013
2025,523910,19-4061
2019,522110,51-6062
2023,524113,37-2012
2026,525190,51-6091
2028,524210,43-2099
2028,525910,47-4061
2026,522310,51-6091
2020,522110,51-8013
2024,524113,27-3099
2024,525190,51-9199
2026,521110,43-4061
2024,523210,25-3031
2027,522310,47-5013
2023,523150,49-3023
2019,522390,13-1075
2028,525190,27-3043
2023,524291,43-3051
2027,522220,53-7071
2027,523150,15-1212
2026,524126,33-1011
2020,525920,51-7021
2019,522310,35-2011
2021,524130,27-1021
2027,524114,51-4062
2026,525920,29-1022
2019,523160,29-1122
2019,524210,43-2021
2025,523210,27-2021
2027,522310,35-2013
2025,523150,43-3099
2027,522130,13-1032
2022,524128,27-4014
2019,525920,37-2019
2023,522110,51-7042
2020,522110,43-9071
2019,525110,53-6041
2027,522292,35-9031
2028,522320,47-2131
2024,522320,51-9151
2025,525190,21-1099
2020,524113,49-2094
2020,525920,41-9041
2027,523150,51-7031
2020,522390,21-2021
2020,523160,41-4011
2028,523150,53-3051
2024,523150,31-9097
2022,523940,29-2035
2020,522310,29-1029
2024,523910,27-1029
2026,525110,27-4099
2023,523910,47-3012
2019,522320,51-7021
2025,522180,47-2151
2020,522299,47-2073
2021,523160,45-2021
2028,524114,39-5093
2025,524113,27-3042
2026,525990,25-3041
2021,523150,15-1253
2027,523150,47-2011
2028,524291,47-5051
2020,522210,21-2021
2022,524291,19-4051
2025,524210,27-2031
2026,522299,47-2081
2028,522130,33-2011
2025,523910,49-3042
2028,524130,51-2061
2022,523999,49-2093
2024,524114,39-3099
2020,522210,11-3131
2026,522210,39-2011
2023,524126,33-9011
2028,524113,11-3012
2020,522299,49-2097
2020,523160,47-5044
2022,522299,29-1127
2026,522180,33-9094
2026,524114,51-6093
2021,523160,29-2092
2023,524298,47-2221
2028,524128,43-4171
2025,524126,47-2071
2023,522390,17-3027
2025,523910,41-9022
2020,525190,25-4022
2023,522291,19-4092
2023,523210,43-3051
2026,524126,47-5022
2027,523999,51-7011
2021,525910,51-4021
2023,522310,43-4121
2028,522210,19-1021
2027,525120,11-9081
2025,523160,43-4081
2026,522180,17-2021
2021,522292,19-2041
2025,522220,49-9031
2022,523940,41-1011
2020,524127,43-3099
2022,525910,17-3023
2024,522291,49-9041
2021,523940,41-9011
2028,524128,33-9031
2025,521110,33-9032
2027,522180,43-5053
2019,524126,27-1027
2026,524210,41-4012
2021,523940,43-6014
2025,524292,17-1021
2020,525910,29-9021
2027,523910,25-2052
2019,524291,47-3015
2023,525990,51-3023
2022,522299,35-9021
2019,522130,39-5094
2023,525190,51-9031
2024,522130,51-6052
2020,522130,29-1216
2019,525920,25-2052
2022,522299,41-3011
2020,523910,53-7071
2021,522291,13-1032
2021,522291,29-1243
2021,522310,17-2141
2026,525120,43-5051
2025,522210,11-9131
2023,524126,15-2099
2027,524291,49-2097
2026,525920,39-5091
2020,522310,41-9091
2022,522299,31-1133
2019,523150,43-1011
2023,522299,15-1255
2023,524130,35-9099
2024,523999,27-4015
2022,525910,19-3092
2021,523160,27-2042
2025,523210,49-3053
2026,524128,47-2151
2026,525190,53-2021
2027,522291,51-9012
2027,525120,13-1081
2022,523940,53-7072
2022,524210,35-2021
2022,522110,51-2061
2021,523160,49-9045
2027,525110,47-4071
2019,525110,19-2099
2024,525190,11-9131
2021,524128,51-2028
2021,524291,51-6092
2028,525910,45-4023
2023,523210,45-2091
2020,522210,49-3022
2028,523150,49-9064
2027,524113,29-1218
2019,524126,13-1082
2019,522210,51-6062
2026,524126,45-2092
2021,524113,43-4181
2028,525190,25-9021
2022,524114,19-2031
2020,525990,13-1151
2023,522292,39-4021
2019,522320,51-8093
2026,522291,53-5021
2022,523160,27-2099
2028,523910,11-9021
2027,522299,11-9121
2024,522320,53-4099
2028,523940,33-3021
2025,525110,33-9092
2027,524127,33-3011
2025,523150,49-9095
2020,522291,25-4031
2020,523150,47-5071
2026,522310,19-3039
2019,522320,41-2021
2020,523940,29-2056
2025,524130,29-2042
2028,525920,25-3041
2026,521110,47-5013
2024,522299,29-2055
2026,524298,13-2052
2019,522180,27-1022
2021,524127,11-3061
2027,522110,53-2021
2025,524210,51-8012
2023,522310,51-3021
2019,522320,39-1022
2026,524128,53-7071
2019,523991,29-1241
2024,523210,35-3023
2022,525190,47-2072
2027,522320,21-1019
2023,522390,41-1011
2025,523910,41-3011
2019,522291,27-1024
2026,523150,29-1126
2024,522320,19-3041
2027,524113,27-1021
2028,525120,29-1081
2026,525990,15-1232
2021,523910,43-5052
2022,522292,33-9032
2026,525910,29-1216
2028,523210,25-2059
2020,525990,37-1012
2024,523910,13-1151
2021,525910,49-9061
2028,522220,41-9022
2019,522220,51-7099
2024,523160,21-1015
2025,524128,51-9071
2026,524128,43-3071
2028,524126,43-4041
2022,525190,51-4033
2020,521110,51-6093
2027,522310,33-9093
2025,525190,49-9097
2022,524298,35-2014
2022,524292,33-3041
2024,522180,45-2021
2022,523999,49-9012
2026,523940,25-9099
2024,523991,51-6062
2027,523210,13-1032
2024,521110,11-9041
2020,522310,47-2072
2021,524113,49-2098
2023,522220,17-1021
2026,522220,29-1131
2020,522299,47-3015
2028,523991,45-2099
2021,525920,11-3071
2025,522130,29-2099
2020,524291,35-2011
2019,522310,25-3031
2024,524292,29-2034
2022,524126,23-1012
2025,524291,29-1127
2024,525990,51-9151
2021,522180,51-6041
2028,521110,37-1012
2022,522390,27-3099
2020,522310,51-4033
2019,524114,39-4012
2023,522180,47-5012
2024,524292,37-3019
2023,524291,51-9061
2021,524114,53-1047
2020,525190,51-9197
2025,522292,51-8092
2020,523991,29-2032
2027,523150,49-2095
2020,522390,47-2071
2019,524126,49-9041
2020,524126,13-1011
2025,523910,11-3131
2027,522130,53-6061
2023,525110,53-7081
2025,523999,35-1011
2026,522180,51-9041
2027,522292,47-2151
2020,522310,25-2011
2022,524298,39-9011
2020,522210,17-1021
2021,522210,43-6014
2022,525990,51-2051
2026,523160,47-4071
2022,524130,33-3031
2019,524128,51-3022
2022,523160,51-3011
2020,523999,27-3043
2026,523999,19-3011
2023,522210,17-2141
2027,524130,41-2031
2021,522110,21-1092
2024,522130,19-3011
2020,522291,51-7021
2022,522299,51-4034
2026,523910,19-4012
2019,522110,29-1292
2028,522310,53-7071
2023,524291,27-1014
2019,525910,43-6011
2020,522210,25-2022
2022,522310,27-1029
2020,522220,51-6092
2021,522320,47-2051
2027,524128,31-2022
2024,523999,35-2011
2020,525910,27-4011
2026,523999,27-1011
2020,525990,11-9131
2020,522210,39-3091
2020,524292,21-1012
2027,525990,25-2023
2026,525910,45-2041
2019,522110,41-2021
2020,524113,39-3019
2028,523991,29-1124
2019,522130,41-9012
2026,524114,13-1028
2028,523940,29-2099
2027,521110,29-1128
2019,522390,53-5022
2023,522220,29-1241
2024,523210,29-2036
2028,525920,43-4161
2023,522292,43-4031
2028,523210,51-6021
2021,524113,25-4013
2027,522291,33-9099
2028,525120,13-2053
2028,524292,49-2098
2021,525920,51-9194
2025,523210,13-2028
2019,522110,53-4013
2024,523160,47-2132
2028,523999,29-2034
2020,522310,51-4121
2022,525990,43-5041
2023,522220,29-1291
2028,522299,53-5011
2020,523991,49-9043
2021,524291,51-6062
2024,524127,11-1011
2023,523910,53-6051
2023,524130,51-9195
2028,524127,47-2121
2020,523150,17-2111
2021,524128,39-3031
2020,525110,39-5094
2019,525990,19-3011
2021,522180,29-1023
2021,525120,53-7064
2023,522291,29-2081
2027,524113,25-1099
2023,523999,17-1021
2020,521110,11-3121
2020,523910,37-2011
2025,525910,11-3121
2019,522292,51-9031
2027,522390,29-1241
2021,523210,11-3121
2025,524114,43-5031
2023,523150,33-3031
2028,522110,27-4012
2025,524298,11-2021
2022,524114,43-4081
2027,523160,53-7064
2027,522291,29-2034
2025,523991,47-2161
2027,525990,25-3041
2028,522130,29-1243
2028,521110,29-2057
2028,522320,35-2011
2022,522320,17-2161
2023,522210,25-2022
2026,523940,51-9141
2026,522180,47-2151
2021,524113,47-2022
2022,523991,47-3016
2026,525190,21-1099
2023,524113,19-3094
2020,523940,11-3031
2019,525120,37-3012
2024,524113,29-2018
2025,524113,19-1023
2024,524291,15-1252
2020,522291,41-9041
2019,523991,21-1092
2028,522180,29-1171
2021,523999,49-9051
2025,524113,27-4032
2028,525120,25-2059
2022,523150,15-1253
2024,523940,19-5011
2023,524127,21-1094
