year,statefips,metrofips,geo_area,cicp_initiative,jobs
2022,00,34620,Muncie MSA,Conexus,913.8631682302631
2022,00,34620,Muncie MSA,Finance,166.79409963245905
2022,00,34620,Muncie MSA,Healthcare,104.50229255003117
2022,00,34620,Muncie MSA,TechPoint,1118.244246670291
2022,00,43780,South Bend-Mishawaka MSA,Advanced and Traded Industries,7674.913284656614
2022,00,43780,South Bend-Mishawaka MSA,AgriNovus,79.7118811891719
2022,00,43780,South Bend-Mishawaka MSA,BioCrossroads,554.2897624310061
2022,00,43780,South Bend-Mishawaka MSA,Conexus,4973.803918307917
2022,00,43780,South Bend-Mishawaka MSA,Finance,479.88323720058577
2022,00,43780,South Bend-Mishawaka MSA,Healthcare,291.4573363907412
2022,00,43780,South Bend-Mishawaka MSA,TechPoint,1984.1805339393125
2022,00,45460,Terre Haute MSA,Advanced and Traded Industries,2098.0523988752143
2022,00,45460,Terre Haute MSA,AgriNovus,76.77148546869402
2022,00,45460,Terre Haute MSA,BioCrossroads,199.05977292155754
2022,00,45460,Terre Haute MSA,Conexus,2111.7540283068015
2022,00,45460,Terre Haute MSA,Finance,150.18706397827808
2022,00,45460,Terre Haute MSA,Healthcare,131.24712080275438
2022,00,45460,Terre Haute MSA,TechPoint,313.7536820388388
2022,18,00000,Indiana,Advanced and Traded Industries,217805.74322727785
2022,18,00000,Indiana,AgriNovus,5968.9691583780295
2022,18,00000,Indiana,BioCrossroads,26629.531129285686
2022,18,00000,Indiana,Conexus,153157.00107290028
2022,18,00000,Indiana,Finance,15877.734836194704
2022,18,00000,Indiana,Healthcare,6976.601386308813
2022,18,00000,Indiana,TechPoint,61897.864355648744
2023,0,00000,United States,Advanced and Traded Industries,13594523.628485024
2023,0,00000,United States,AgriNovus,328964.30386537313
2023,0,00000,United States,BioCrossroads,1659464.6047205157
2023,0,00000,United States,Conexus,6060517.017286861
2023,0,00000,United States,Finance,1195587.7669157411
2023,0,00000,United States,Healthcare,399149.5695457415
2023,0,00000,United States,TechPoint,5754073.398818865
2023,00,14020,Bloomington MSA,Advanced and Traded Industries,6495.892768694109
2023,00,14020,Bloomington MSA,AgriNovus,143.8975673520456
2023,00,14020,Bloomington MSA,BioCrossroads,4114.222359770837
2023,00,14020,Bloomington MSA,Conexus,6452.833517217932
2023,00,14020,Bloomington MSA,Finance,242.0721506858458
2023,00,14020,Bloomington MSA,Healthcare,184.8484029110992
2023,00,14020,Bloomington MSA,TechPoint,985.8911670055297
2023,00,16980,Chicago-Naperville-Elgin MSA,Advanced and Traded Industries,347219.0289754209
2023,00,16980,Chicago-Naperville-Elgin MSA,AgriNovus,7693.449413321968
2023,00,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,36670.901631696055
2023,00,16980,Chicago-Naperville-Elgin MSA,Conexus,159543.33215315474
2023,00,16980,Chicago-Naperville-Elgin MSA,Finance,40186.782291315176
2023,00,16980,Chicago-Naperville-Elgin MSA,Healthcare,11177.877675206415
2023,00,16980,Chicago-Naperville-Elgin MSA,TechPoint,119379.82928903736
2023,00,17140,Cincinnati MSA,Advanced and Traded Industries,101915.05166211382
2023,00,17140,Cincinnati MSA,AgriNovus,2282.0666521244802
2023,00,17140,Cincinnati MSA,BioCrossroads,9048.510164299616
2023,00,17140,Cincinnati MSA,Conexus,57889.43508719586
2023,00,17140,Cincinnati MSA,Finance,10140.3685573254
2023,00,17140,Cincinnati MSA,Healthcare,3460.208342901622
2023,00,17140,Cincinnati MSA,TechPoint,24633.884332471018
2023,00,18020,Columbus MSA,Advanced and Traded Industries,9654.613294677347
2023,00,18020,Columbus MSA,AgriNovus,21.706447465173
2023,00,18020,Columbus MSA,BioCrossroads,330.2246608888032
2023,00,18020,Columbus MSA,Conexus,11528.595507667922
2023,00,18020,Columbus MSA,Finance,117.56038491449121
2023,00,18020,Columbus MSA,Healthcare,2.409539027912698
2023,00,18020,Columbus MSA,TechPoint,790.5636393287647
2023,00,21140,Elkhart-Goshen MSA,Advanced and Traded Industries,7944.607361813398
2023,00,21140,Elkhart-Goshen MSA,AgriNovus,91.90592503806648
2023,00,21140,Elkhart-Goshen MSA,BioCrossroads,252.86281520937246
2023,00,21140,Elkhart-Goshen MSA,Conexus,8926.381425195708
2023,00,21140,Elkhart-Goshen MSA,Finance,231.2013052490871
2023,00,21140,Elkhart-Goshen MSA,Healthcare,161.12428570421747
2023,00,21140,Elkhart-Goshen MSA,TechPoint,739.6174176519953
2023,00,21780,Evansville MSA,Advanced and Traded Industries,7657.968436785848
2023,00,21780,Evansville MSA,AgriNovus,274.3503195200053
2023,00,21780,Evansville MSA,BioCrossroads,741.8762916138793
2023,00,21780,Evansville MSA,Conexus,4792.669053863983
2023,00,21780,Evansville MSA,Finance,429.14988889354044
2023,00,21780,Evansville MSA,Healthcare,304.45421179594996
2023,00,21780,Evansville MSA,TechPoint,1360.2017730415405
2023,00,23060,Fort Wayne MSA,Advanced and Traded Industries,14856.084562892065
2023,00,23060,Fort Wayne MSA,AgriNovus,315.1544062231421
2023,00,23060,Fort Wayne MSA,BioCrossroads,662.0738692109046
2023,00,23060,Fort Wayne MSA,Conexus,12140.60395412074
2023,00,23060,Fort Wayne MSA,Finance,1747.773529235579
2023,00,23060,Fort Wayne MSA,Healthcare,841.8301674798886
2023,00,23060,Fort Wayne MSA,TechPoint,4244.861594667842
2023,00,26900,Indianapolis-Carmel-Greenwood MSA,Advanced and Traded Industries,90672.95017282471
2023,00,26900,Indianapolis-Carmel-Greenwood MSA,AgriNovus,2124.4720374358853
2023,00,26900,Indianapolis-Carmel-Greenwood MSA,BioCrossroads,13618.274318308813
2023,00,26900,Indianapolis-Carmel-Greenwood MSA,Conexus,47385.945767506
2023,00,26900,Indianapolis-Carmel-Greenwood MSA,Finance,9287.525815469411
2023,00,26900,Indianapolis-Carmel-Greenwood MSA,Healthcare,3567.250720422568
2023,00,26900,Indianapolis-Carmel-Greenwood MSA,TechPoint,30971.707817807383
2023,00,29020,Kokomo MSA,Advanced and Traded Industries,1629.8155483157518
2023,00,29020,Kokomo MSA,AgriNovus,6.122874100656508
2023,00,29020,Kokomo MSA,BioCrossroads,23.91583003069067
2023,00,29020,Kokomo MSA,Conexus,1899.5562619444809
2023,00,29020,Kokomo MSA,Finance,99.41267930432512
2023,00,29020,Kokomo MSA,Healthcare,40.64204179792115
2023,00,29020,Kokomo MSA,TechPoint,204.77572982094267
2023,00,29200,Lafayette-West Lafayette MSA,Advanced and Traded Industries,7042.657938269776
2023,00,29200,Lafayette-West Lafayette MSA,AgriNovus,596.1251734053269
2023,00,29200,Lafayette-West Lafayette MSA,BioCrossroads,1357.9700265393253
2023,00,29200,Lafayette-West Lafayette MSA,Conexus,6099.094571415105
2023,00,29200,Lafayette-West Lafayette MSA,Finance,276.8224976711453
2023,00,29200,Lafayette-West Lafayette MSA,Healthcare,207.7420302541072
2023,00,29200,Lafayette-West Lafayette MSA,TechPoint,1384.8193465223917
2023,00,31140,Louisville/Jefferson County MSA,Advanced and Traded Industries,43867.117228583986
2023,00,31140,Louisville/Jefferson County MSA,AgriNovus,1088.1631863356358
2023,00,31140,Louisville/Jefferson County MSA,BioCrossroads,2515.7261002254522
2023,00,31140,Louisville/Jefferson County MSA,Conexus,25254.190379857333
2023,00,31140,Louisville/Jefferson County MSA,Finance,6215.292639302685
2023,00,31140,Louisville/Jefferson County MSA,Healthcare,1452.422515383357
2023,00,31140,Louisville/Jefferson County MSA,TechPoint,13458.578754068965
2023,00,33140,Michigan City-La Porte MSA,Advanced and Traded Industries,1841.6814042120777
2023,00,33140,Michigan City-La Porte MSA,AgriNovus,47.745958244480605
2023,00,33140,Michigan City-La Porte MSA,BioCrossroads,63.45747105842289
2023,00,33140,Michigan City-La Porte MSA,Conexus,2083.461942864138
2023,00,33140,Michigan City-La Porte MSA,Finance,106.34413733681656
2023,00,33140,Michigan City-La Porte MSA,Healthcare,60.059126175880586
2023,00,33140,Michigan City-La Porte MSA,TechPoint,310.4899893577865
2023,00,34620,Muncie MSA,Advanced and Traded Industries,2123.5622880302653
2023,00,34620,Muncie MSA,AgriNovus,16.6981008014949
2023,00,34620,Muncie MSA,BioCrossroads,52.71621173245567
2023,00,34620,Muncie MSA,Conexus,993.4093093943221
2023,00,34620,Muncie MSA,Finance,184.67081464868684
2023,00,34620,Muncie MSA,Healthcare,88.01721155644893
2023,00,34620,Muncie MSA,TechPoint,1000.8955346957301
2023,00,43780,South Bend-Mishawaka MSA,Advanced and Traded Industries,7562.818539647841
2023,00,43780,South Bend-Mishawaka MSA,AgriNovus,80.44643269773745
2023,00,43780,South Bend-Mishawaka MSA,BioCrossroads,570.4007905801847
2023,00,43780,South Bend-Mishawaka MSA,Conexus,5407.081803009283
2023,00,43780,South Bend-Mishawaka MSA,Finance,396.29206904933466
2023,00,43780,South Bend-Mishawaka MSA,Healthcare,272.158494763045
2023,00,43780,South Bend-Mishawaka MSA,TechPoint,2020.9457310402477
2023,00,45460,Terre Haute MSA,Advanced and Traded Industries,2179.2642918815686
2023,00,45460,Terre Haute MSA,AgriNovus,64.19472837383415
2023,00,45460,Terre Haute MSA,BioCrossroads,182.2337758106742
2023,00,45460,Terre Haute MSA,Conexus,2252.483805607
2023,00,45460,Terre Haute MSA,Finance,173.24475336958847
2023,00,45460,Terre Haute MSA,Healthcare,111.1628791234477
2023,00,45460,Terre Haute MSA,TechPoint,360.7396298727679
2023,18,00000,Indiana,Advanced and Traded Industries,226106.2325709607
2023,18,00000,Indiana,AgriNovus,6544.296308693153
2023,18,00000,Indiana,BioCrossroads,28429.043766329003
2023,18,00000,Indiana,Conexus,160464.00404824654
2023,18,00000,Indiana,Finance,16861.33278098579
2023,18,00000,Indiana,Healthcare,7422.819248544245
2023,18,00000,Indiana,TechPoint,61994.958699511764
