cicp_initiative,geo_area,total_jobs,stem_jobs,nonstem_jobs,stem_pct
Healthcare,Louisville/Jefferson County MSA,161514.04007517593,2009.06760570613,159504.97246946982,1.2438965707074252
Healthcare,Michigan City-La Porte MSA,9007.447581273816,69.19771686779816,8938.249864406018,0.7682278053069985
Healthcare,Muncie MSA,15271.397508629245,106.01717535780274,15165.380333271441,0.6942205210616563
Healthcare,South Bend-Mishawaka MSA,36708.97218202421,295.6437878174148,36413.328394206794,0.8053720119197093
Healthcare,Terre Haute MSA,18014.81510556219,127.0553027177904,17887.759802844397,0.7052823022233587
Healthcare,United States,33372129.59796449,444687.0254139553,32927442.572550535,1.3325101837105375
TechPoint,Bloomington MSA,2076.1213318421155,992.6007848141825,1083.5205470279332,47.810345647451186
TechPoint,Chicago-Naperville-Elgin MSA,272672.63368268794,114635.34915136955,158037.28453131838,42.0413840593816
TechPoint,Cincinnati MSA,53685.55737674712,24073.737795807217,29611.819580939904,44.842112054208265
TechPoint,Columbus MSA,1339.9497114778837,784.4451974214244,555.5045140564594,58.54288341584317
TechPoint,Elkhart-Goshen MSA,2137.04051743152,720.7141338870804,1416.32638354444,33.724869884699096
TechPoint,Evansville MSA,4840.554665572343,1573.5839803628746,3266.9706852094687,32.50834024362403
TechPoint,Fort Wayne MSA,11345.4031915998,4142.28841134226,7203.114780257541,36.51072016910984
TechPoint,Indiana,142225.2636124572,61117.50353877501,81107.76007368219,42.97232572218053
TechPoint,Indianapolis-Carmel-Greenwood MSA,64655.39854130332,30008.99743202516,34646.40110927816,46.41375369893473
TechPoint,Kokomo MSA,545.6290570524094,195.88534846952797,349.7437085828814,35.90082784955358
TechPoint,Lafayette-West Lafayette MSA,2598.491732440684,1243.196889302661,1355.2948431380228,47.84301884751291
TechPoint,Louisville/Jefferson County MSA,34980.09424631148,13262.770243257892,21717.32400305359,37.915192994817055
TechPoint,Michigan City-La Porte MSA,881.3826039877051,265.9807462457857,615.4018577419195,30.177671426959098
TechPoint,Muncie MSA,1846.8400615532407,928.7755899751976,918.064471578043,50.289985002495186
TechPoint,South Bend-Mishawaka MSA,6210.00655928331,1990.0020974869035,4220.004461796407,32.04508849531018
TechPoint,Terre Haute MSA,1294.8375831067856,355.7851569973569,939.0524261094287,27.477203445369508
TechPoint,United States,11994937.159855476,5557391.1763310665,6437545.983524409,46.33114039922179
