sector_id,sector_name,statefips,countyfips,metrofips,geo_area,year,own,disc,naics_code,naics_title,repunits,empl,wages
1,Manufacturing,0 ,000,00000,United States,2023,0,0,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,12785.0,226972.74,11861999536.0
1,Manufacturing,0 ,000,00000,United States,2023,0,0,3372,Office Furniture (including Fixtures) Manufacturing,4420.0,99385.07,6490957143.0
1,Manufacturing,0 ,000,00000,United States,2023,0,0,3379,Other Furniture Related Product Manufacturing,1093.0,30602.16,1718436153.0
1,Manufacturing,0 ,000,00000,United States,2023,0,0,3391,Medical Equipment and Supplies Manufacturing,14030.0,330906.9,28871645113.0
1,Manufacturing,0 ,000,00000,United States,2023,0,0,3399,Other Miscellaneous Manufacturing,23066.0,292772.54,19659259506.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3111,Animal Food Manufacturing,88.0,1386.66,78450878.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3112,Grain and Oilseed Milling,28.0,1327.75,118061567.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3113,Sugar and Confectionery Product Manufacturing,50.0,1220.0,61822397.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,38.0,2107.0,107866513.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3115,Dairy Product Manufacturing,34.0,2770.41,159015472.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3116,Animal Slaughtering and Processing,94.0,11168.24,485613119.0
1,Manufacturing,18,000,00000,Indiana,2019,0,1,3117,Seafood Product Preparation and Packaging,1.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3118,Bakeries and Tortilla Manufacturing,202.0,7458.57,309384992.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3119,Other Food Manufacturing,80.0,5742.82,280860870.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3121,Beverage Manufacturing,223.0,6309.89,263840530.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3131,"Fiber, Yarn, and Thread Mills",7.0,34.08,1661147.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3132,Fabric Mills,12.0,482.5,19656827.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3133,Textile and Fabric Finishing and Fabric Coating Mills,20.0,201.91,9095455.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3141,Textile Furnishings Mills,34.0,804.49,26706117.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3149,Other Textile Product Mills,121.0,1189.91,48890416.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3152,Cut and Sew Apparel Manufacturing,16.0,175.91,5348025.0
1,Manufacturing,18,000,00000,Indiana,2019,0,1,3159,Apparel Accessories and Other Apparel Manufacturing,7.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2019,0,1,3162,Footwear Manufacturing,6.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3211,Sawmills and Wood Preservation,106.0,1368.25,52933542.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",31.0,1492.91,63101070.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3219,Other Wood Product Manufacturing,349.0,9454.97,433654937.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3221,"Pulp, Paper, and Paperboard Mills",9.0,722.66,48135031.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3222,Converted Paper Product Manufacturing,139.0,8189.4,453017841.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3231,Printing and Related Support Activities,628.0,14674.07,642370303.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3241,Petroleum and Coal Products Manufacturing,53.0,1764.98,151594341.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3251,Basic Chemical Manufacturing,86.0,2731.49,200806057.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",37.0,1907.75,183811133.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3253,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",32.0,280.41,15809648.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3254,Pharmaceutical and Medicine Manufacturing,85.0,18512.91,2903512043.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3255,"Paint, Coating, and Adhesive Manufacturing",51.0,1765.91,96811697.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3256,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",59.0,2275.74,130311441.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3259,Other Chemical Product and Preparation Manufacturing,71.0,1644.91,106978917.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3261,Plastics Product Manufacturing,446.0,34532.87,1641751645.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3262,Rubber Product Manufacturing,71.0,3477.08,155470758.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3271,Clay Product and Refractory Manufacturing,37.0,1007.99,59594347.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3272,Glass and Glass Product Manufacturing,50.0,4543.49,253128286.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3273,Cement and Concrete Product Manufacturing,216.0,3349.16,192398475.0
1,Manufacturing,18,000,00000,Indiana,2019,0,1,3274,Lime and Gypsum Product Manufacturing,10.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3279,Other Nonmetallic Mineral Product Manufacturing,126.0,3571.91,204316527.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3311,Iron and Steel Mills and Ferroalloy Manufacturing,31.0,18037.25,1843334889.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3312,Steel Product Manufacturing from Purchased Steel,47.0,5075.41,326835130.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3313,Alumina and Aluminum Production and Processing,43.0,3372.66,207966873.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3314,Nonferrous Metal (except Aluminum) Production and Processing,39.0,4415.08,296573255.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3315,Foundries,72.0,7696.31,480831723.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3321,Forging and Stamping,93.0,3962.73,204283081.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3322,Cutlery and Handtool Manufacturing,22.0,526.16,22007976.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3323,Architectural and Structural Metals Manufacturing,385.0,13591.57,708115861.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3324,"Boiler, Tank, and Shipping Container Manufacturing",52.0,3337.91,214996845.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3325,Hardware Manufacturing,41.0,2678.41,225657886.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3326,Spring and Wire Product Manufacturing,56.0,2041.49,98353089.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",705.0,16696.9,841203541.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3328,"Coating, Engraving, Heat Treating, and Allied Activities",263.0,7555.08,376980032.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3329,Other Fabricated Metal Product Manufacturing,187.0,10264.56,538144584.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",83.0,2606.57,150279942.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3332,Industrial Machinery Manufacturing,40.0,1285.16,90157422.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",62.0,5262.83,314409234.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3335,Metalworking Machinery Manufacturing,388.0,7052.56,375636726.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",38.0,12767.57,1323627081.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3339,Other General Purpose Machinery Manufacturing,159.0,8560.4,491739771.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3341,Computer and Peripheral Equipment Manufacturing,14.0,343.0,12168961.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3342,Communications Equipment Manufacturing,37.0,1520.83,159454971.0
1,Manufacturing,18,000,00000,Indiana,2019,0,1,3343,Audio and Video Equipment Manufacturing,8.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3344,Semiconductor and Other Electronic Component Manufacturing,80.0,2448.82,133305837.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",145.0,6233.64,440121698.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3352,Household Appliance Manufacturing,11.0,367.16,14988917.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3353,Electrical Equipment Manufacturing,69.0,2738.75,154694059.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3359,Other Electrical Equipment and Component Manufacturing,49.0,1542.65,67840788.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3361,Motor Vehicle Manufacturing,7.0,327.08,17661523.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3362,Motor Vehicle Body and Trailer Manufacturing,170.0,41332.07,2374255732.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3363,Motor Vehicle Parts Manufacturing,320.0,65059.73,4013218619.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3364,Aerospace Product and Parts Manufacturing,49.0,6225.58,597086914.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3365,Railroad Rolling Stock Manufacturing,10.0,914.33,52594656.0
1,Manufacturing,18,000,00000,Indiana,2019,0,1,3366,Ship and Boat Building,27.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3369,Other Transportation Equipment Manufacturing,43.0,533.25,26149312.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,380.0,14786.58,631602894.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3372,Office Furniture (including Fixtures) Manufacturing,103.0,5797.65,245277372.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3379,Other Furniture Related Product Manufacturing,28.0,1309.08,52237266.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3391,Medical Equipment and Supplies Manufacturing,279.0,20505.14,1374562864.0
1,Manufacturing,18,000,00000,Indiana,2019,0,0,3399,Other Miscellaneous Manufacturing,381.0,10001.22,489634021.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3111,Animal Food Manufacturing,91.0,2029.16,114245054.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3112,Grain and Oilseed Milling,30.0,2006.25,164383205.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3113,Sugar and Confectionery Product Manufacturing,50.0,1194.5,66800347.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,37.0,2081.25,113638591.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3115,Dairy Product Manufacturing,35.0,3143.32,194037324.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3116,Animal Slaughtering and Processing,101.0,11465.4,552331334.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3118,Bakeries and Tortilla Manufacturing,202.0,7189.74,331036192.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3119,Other Food Manufacturing,89.0,5998.08,311337924.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3121,Beverage Manufacturing,228.0,4601.82,224586425.0
1,Manufacturing,18,000,00000,Indiana,2020,0,1,3122,Tobacco Manufacturing,4.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3131,"Fiber, Yarn, and Thread Mills",8.0,33.5,1892485.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3132,Fabric Mills,15.0,330.33,15821336.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3133,Textile and Fabric Finishing and Fabric Coating Mills,20.0,173.75,7976848.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3141,Textile Furnishings Mills,35.0,804.74,31473836.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3149,Other Textile Product Mills,121.0,1140.83,48689682.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3152,Cut and Sew Apparel Manufacturing,20.0,197.41,6275959.0
1,Manufacturing,18,000,00000,Indiana,2020,0,1,3159,Apparel Accessories and Other Apparel Manufacturing,9.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2020,0,1,3162,Footwear Manufacturing,6.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3211,Sawmills and Wood Preservation,107.0,1279.41,53774590.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",37.0,1389.75,61851909.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3219,Other Wood Product Manufacturing,355.0,9223.65,449030997.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3221,"Pulp, Paper, and Paperboard Mills",11.0,734.08,51385655.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3222,Converted Paper Product Manufacturing,141.0,7935.81,457599902.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3231,Printing and Related Support Activities,632.0,13006.99,590562034.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3241,Petroleum and Coal Products Manufacturing,53.0,1697.73,160703588.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3251,Basic Chemical Manufacturing,87.0,2551.98,196952491.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",41.0,1925.41,184164813.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3253,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",41.0,269.41,15820968.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3254,Pharmaceutical and Medicine Manufacturing,92.0,18674.16,2979260488.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3255,"Paint, Coating, and Adhesive Manufacturing",52.0,2084.66,119937882.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3256,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",69.0,2192.07,145027386.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3259,Other Chemical Product and Preparation Manufacturing,82.0,1591.4,109233441.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3261,Plastics Product Manufacturing,457.0,32120.38,1617819509.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3262,Rubber Product Manufacturing,75.0,3009.16,139715011.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3271,Clay Product and Refractory Manufacturing,39.0,891.25,53724662.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3272,Glass and Glass Product Manufacturing,47.0,3929.32,231540213.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3273,Cement and Concrete Product Manufacturing,210.0,3352.49,205337792.0
1,Manufacturing,18,000,00000,Indiana,2020,0,1,3274,Lime and Gypsum Product Manufacturing,9.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3279,Other Nonmetallic Mineral Product Manufacturing,122.0,3230.9,189864828.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3311,Iron and Steel Mills and Ferroalloy Manufacturing,32.0,16656.75,1610440303.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3312,Steel Product Manufacturing from Purchased Steel,46.0,4636.65,306906705.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3313,Alumina and Aluminum Production and Processing,43.0,3041.91,187045725.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3314,Nonferrous Metal (except Aluminum) Production and Processing,41.0,4024.32,267337467.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3315,Foundries,74.0,6607.16,407037526.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3321,Forging and Stamping,87.0,3466.32,189210120.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3322,Cutlery and Handtool Manufacturing,25.0,487.49,23807237.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3323,Architectural and Structural Metals Manufacturing,391.0,12733.73,702827611.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3324,"Boiler, Tank, and Shipping Container Manufacturing",52.0,2993.64,201843566.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3325,Hardware Manufacturing,41.0,2655.25,246067457.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3326,Spring and Wire Product Manufacturing,55.0,1840.99,90345800.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",689.0,14298.99,755909334.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3328,"Coating, Engraving, Heat Treating, and Allied Activities",259.0,6774.16,344019861.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3329,Other Fabricated Metal Product Manufacturing,188.0,9005.07,503642526.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",86.0,2383.99,144203802.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3332,Industrial Machinery Manufacturing,42.0,1280.83,92059439.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",63.0,4778.74,307813404.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3335,Metalworking Machinery Manufacturing,388.0,6408.23,346060147.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",41.0,12172.58,1191229060.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3339,Other General Purpose Machinery Manufacturing,169.0,8063.39,478661185.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3341,Computer and Peripheral Equipment Manufacturing,13.0,278.0,10889212.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3342,Communications Equipment Manufacturing,39.0,1523.08,167416757.0
1,Manufacturing,18,000,00000,Indiana,2020,0,1,3343,Audio and Video Equipment Manufacturing,9.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3344,Semiconductor and Other Electronic Component Manufacturing,84.0,2313.16,128442927.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",150.0,5811.73,441073275.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3352,Household Appliance Manufacturing,12.0,332.49,16692272.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3353,Electrical Equipment Manufacturing,71.0,2327.57,133158936.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3359,Other Electrical Equipment and Component Manufacturing,51.0,1411.99,62114109.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3361,Motor Vehicle Manufacturing,7.0,293.0,15072012.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3362,Motor Vehicle Body and Trailer Manufacturing,168.0,38548.66,2294186224.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3363,Motor Vehicle Parts Manufacturing,335.0,57948.31,3517031897.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3364,Aerospace Product and Parts Manufacturing,54.0,6007.99,569111563.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3365,Railroad Rolling Stock Manufacturing,9.0,774.25,42838800.0
1,Manufacturing,18,000,00000,Indiana,2020,0,1,3366,Ship and Boat Building,22.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3369,Other Transportation Equipment Manufacturing,41.0,496.16,25369623.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,387.0,14245.73,650275897.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3372,Office Furniture (including Fixtures) Manufacturing,103.0,5050.99,213861694.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3379,Other Furniture Related Product Manufacturing,29.0,1244.32,54156459.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3391,Medical Equipment and Supplies Manufacturing,274.0,19530.99,1323117797.0
1,Manufacturing,18,000,00000,Indiana,2020,0,0,3399,Other Miscellaneous Manufacturing,392.0,8873.8,455319959.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3111,Animal Food Manufacturing,90.0,2101.08,125725029.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3112,Grain and Oilseed Milling,33.0,1987.33,166448748.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3113,Sugar and Confectionery Product Manufacturing,52.0,1414.25,79894491.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,37.0,1292.66,74084461.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3115,Dairy Product Manufacturing,34.0,3078.49,188840462.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3116,Animal Slaughtering and Processing,100.0,11060.73,550534070.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3118,Bakeries and Tortilla Manufacturing,211.0,7578.73,359593285.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3119,Other Food Manufacturing,96.0,6975.73,385062732.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3121,Beverage Manufacturing,236.0,5157.49,231352857.0
1,Manufacturing,18,000,00000,Indiana,2021,0,1,3122,Tobacco Manufacturing,4.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3131,"Fiber, Yarn, and Thread Mills",6.0,30.0,1900933.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3132,Fabric Mills,14.0,445.0,22723044.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3133,Textile and Fabric Finishing and Fabric Coating Mills,23.0,163.58,7723683.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3141,Textile Furnishings Mills,36.0,842.99,31952219.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3149,Other Textile Product Mills,119.0,1240.16,57318974.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3152,Cut and Sew Apparel Manufacturing,21.0,201.33,6745656.0
1,Manufacturing,18,000,00000,Indiana,2021,0,1,3159,Apparel Accessories and Other Apparel Manufacturing,11.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3162,Footwear Manufacturing,4.0,62.0,3022239.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3211,Sawmills and Wood Preservation,93.0,1332.66,63264545.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",37.0,1393.33,66006991.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3219,Other Wood Product Manufacturing,352.0,9770.81,544864861.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3221,"Pulp, Paper, and Paperboard Mills",10.0,754.5,53115299.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3222,Converted Paper Product Manufacturing,137.0,7689.15,483964008.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3231,Printing and Related Support Activities,616.0,12297.49,596275431.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3241,Petroleum and Coal Products Manufacturing,55.0,2814.41,400502089.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3251,Basic Chemical Manufacturing,88.0,2568.15,202867851.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",46.0,2277.83,210328427.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3253,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",41.0,277.91,17633907.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3254,Pharmaceutical and Medicine Manufacturing,102.0,20791.4,3209128222.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3255,"Paint, Coating, and Adhesive Manufacturing",51.0,2240.83,142755879.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3256,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",73.0,2160.15,138088256.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3259,Other Chemical Product and Preparation Manufacturing,83.0,1693.82,123776061.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3261,Plastics Product Manufacturing,451.0,34096.28,1798442675.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3262,Rubber Product Manufacturing,73.0,2832.24,141870294.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3271,Clay Product and Refractory Manufacturing,41.0,975.99,61924393.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3272,Glass and Glass Product Manufacturing,44.0,3793.91,237934818.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3273,Cement and Concrete Product Manufacturing,210.0,3389.99,214040328.0
1,Manufacturing,18,000,00000,Indiana,2021,0,1,3274,Lime and Gypsum Product Manufacturing,10.0,0.0,0.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3279,Other Nonmetallic Mineral Product Manufacturing,119.0,3204.4,200803694.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3311,Iron and Steel Mills and Ferroalloy Manufacturing,32.0,16699.33,1991089170.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3312,Steel Product Manufacturing from Purchased Steel,45.0,4844.91,358148928.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3313,Alumina and Aluminum Production and Processing,55.0,3057.07,197795025.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3314,Nonferrous Metal (except Aluminum) Production and Processing,38.0,4078.4,293266229.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3315,Foundries,71.0,6943.41,452145599.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3321,Forging and Stamping,83.0,3644.66,209638087.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3322,Cutlery and Handtool Manufacturing,25.0,483.16,24338081.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3323,Architectural and Structural Metals Manufacturing,402.0,12937.81,764686989.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3324,"Boiler, Tank, and Shipping Container Manufacturing",54.0,2802.98,204837981.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3325,Hardware Manufacturing,41.0,2814.83,233022120.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3326,Spring and Wire Product Manufacturing,56.0,1918.24,99933954.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",686.0,14118.07,809575600.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3328,"Coating, Engraving, Heat Treating, and Allied Activities",262.0,6628.58,365045415.0
1,Manufacturing,18,000,00000,Indiana,2021,0,0,3329,Other Fabricated Metal Product Manufacturing,190.0,9377.8,565598368.0
