display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs,grp
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2012,000000,,0,0,38302.67089321994,3336910526.8404636
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2016,000000,,0,0,1028793.8952274513,110312299681.46358
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2015,000000,,0,0,4528201.261144864,569738352425.346
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2014,000000,,0,0,4440610.737625863,546544985415.7393
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2011,000000,,0,0,994627.9105323538,95055658962.04912
0,0,Total - All Industries,,,18,000,00000,Indiana,2008,000000,,0,0,3030778.8052987442,242032622020.10022
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2007,000000,,0,0,218480.34628308748,16846383196.031809
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2008,000000,,0,0,136920.3012162522,11776471068.944998
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2018,000000,,0,0,141323.7814151246,13854391329.006525
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2019,000000,,0,0,42114.97756493421,3869999311.0631447
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,0,0,696036.1970534553,89649668078.12718
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2017,000000,,0,0,41681.6475558747,4180037629.0559254
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2018,000000,,0,0,41026.01672136311,4131634926.733397
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2024,000000,,0,0,37182.67302205305,4504879225.266891
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,000000,,0,0,1137282.802815552,173513071942.94836
0,0,Total - All Industries,,,18,000,00000,Indiana,2023,000000,,0,0,3317198.5246516163,430925489280.0227
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2011,000000,,0,0,72553.33618818913,5001618533.753494
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,1134997.9463135134,168060024262.3143
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2024,000000,,0,0,80607.07861048126,9627936103.158443
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2015,000000,,0,0,217355.06233546787,20054289982.437294
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,0,0,132696.06722047017,16141796950.325329
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2007,000000,,0,0,143931.45744709368,10530413162.830416
