display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,asian,black,hawaiian,hispanic,white,aian,diversity,two_or_more
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,3,3,33363.53760935,26787.29703409,582.1962935016,56717.212283680004,251107.7318741,1167.1250974162,1.020648738928,5350.960259488001
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",3,3,10394.437963559,25602.61098456,476.5117077341,50018.16701555,219768.7336491,1007.2781661986,1.1799141400459998,4120.720425464
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",3,3,25121.474099479998,41873.39750742,746.8106873413,105429.86564407,578180.0604847,2917.009570117,1.4856324082430001,8675.763106744998
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4239,Miscellaneous Durable Goods Merchant Wholesalers,3,3,25183.252446500002,26204.331457170003,624.8863148759999,57330.87385287,203545.3086592,1207.294806313,1.8869887480529999,4445.87362225
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4241,Paper and Paper Product Merchant Wholesalers,3,3,6140.237587394,11965.647502759999,186.09276332629,20366.82051376,77159.39031754,305.9134189413,1.02004499628,1532.3190588090001
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4242,Drugs and Druggists' Sundries Merchant Wholesalers,3,3,30935.8502046,23575.4997406,436.371340027,37524.9496796,161837.574054,619.812427395,0.3765412658,4650.19249853
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",3,3,21458.86329135,15791.452069230001,260.5275954439,33069.96871888,72807.4104678,357.7311570343,1.479477979518,2215.226499409
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4244,Grocery and Related Product Merchant Wholesalers,3,3,48621.518202087,117197.47047701002,2278.7049491619,200390.15551338,432054.9626812,3221.1444500315,4.284759269869999,12122.142996244
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4245,Farm Product Raw Material Merchant Wholesalers,3,3,968.7146019932,3697.961829249,22.07009270566,7069.65952718,58124.24082292001,438.89681024950005,0.642156853364,729.8668084770001
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4246,Chemical and Allied Products Merchant Wholesalers,3,3,8067.29598225,12823.077921209999,209.5825039736,23232.91389234,104519.09895710001,542.4641867931,0.625527265248,2061.597746382
